,2025-04-30,2025-01-31,2024-10-31,2024-07-31,2024-04-30,2024-01-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,-125370.0,-2254756.155549,
Tax Rate For Calcs,0.023079,0.21,0.127854,0.21,0.077419,
Normalized EBITDA,104637000.0,96994000.0,99605000.0,100050000.0,90367000.0,
Total Unusual Items,0.0,0.0,0.0,-597000.0,-29124000.0,
Total Unusual Items Excluding Goodwill,0.0,0.0,0.0,-597000.0,-29124000.0,
Net Income From Continuing Operation Net Minority Interest,72087000.0,83491000.0,62423000.0,888211000.0,33760000.0,
Reconciled Depreciation,30369000.0,28707000.0,27569000.0,27022000.0,24506000.0,
Reconciled Cost Of Revenue,157269000.0,160211000.0,156537000.0,155465000.0,149446000.0,
EBITDA,104637000.0,96994000.0,99605000.0,99453000.0,61243000.0,
EBIT,74268000.0,68287000.0,72036000.0,72431000.0,36737000.0,
Net Interest Income,13535000.0,7418000.0,12544000.0,14086000.0,13965000.0,
Interest Expense,478000.0,400000.0,462000.0,544000.0,144000.0,
Interest Income,14013000.0,7818000.0,13006000.0,14630000.0,14109000.0,
Normalized Income,72087000.0,83491000.0,62423000.0,888682630.0,60629243.844451,
Net Income From Continuing And Discontinued Operation,72087000.0,83491000.0,62423000.0,888211000.0,33760000.0,
Total Expenses,703399000.0,715783000.0,695790000.0,677629000.0,657888000.0,
Total Operating Income As Reported,60255000.0,60469000.0,59030000.0,57801000.0,22628000.0,
Diluted Average Shares,212812000.0,,208706000.0,208274000.0,209896000.0,209581000.0
Basic Average Shares,203280000.0,,203567000.0,204604000.0,205870000.0,205514000.0
Diluted EPS,0.34,,0.3,4.26,0.16,0.13
Basic EPS,0.35,,0.31,4.34,0.16,0.13
Diluted NI Availto Com Stockholders,72087000.0,83491000.0,62423000.0,888211000.0,33760000.0,
Average Dilution Earnings,,0.0,0.0,,0.0,
Net Income Common Stockholders,72087000.0,83491000.0,62423000.0,888211000.0,33760000.0,
Otherunder Preferred Stock Dividend,,,,0.0,,
Net Income,72087000.0,83491000.0,62423000.0,888211000.0,33760000.0,
Net Income Including Noncontrolling Interests,72087000.0,83491000.0,62423000.0,888211000.0,33760000.0,
Net Income Continuous Operations,72087000.0,83491000.0,62423000.0,888211000.0,33760000.0,
Tax Provision,1703000.0,-15604000.0,9151000.0,-816324000.0,2833000.0,
Pretax Income,73790000.0,67887000.0,71574000.0,71887000.0,36593000.0,
Other Income Expense,,0.0,,-597000.0,-29124000.0,-88000.0
Special Income Charges,0.0,0.0,0.0,-597000.0,-29124000.0,
Restructuring And Mergern Acquisition,0.0,0.0,0.0,597000.0,29124000.0,
Net Non Operating Interest Income Expense,13535000.0,7418000.0,12544000.0,14086000.0,13965000.0,
Interest Expense Non Operating,478000.0,400000.0,462000.0,544000.0,144000.0,
Interest Income Non Operating,14013000.0,7818000.0,13006000.0,14630000.0,14109000.0,
Operating Income,60255000.0,60469000.0,59030000.0,58398000.0,51752000.0,
Operating Expense,546130000.0,555572000.0,539253000.0,522164000.0,508442000.0,
Research And Development,159447000.0,155463000.0,151101000.0,147571000.0,134320000.0,
Selling General And Administration,386683000.0,400109000.0,388152000.0,374593000.0,374122000.0,
Selling And Marketing Expense,296413000.0,301288000.0,290597000.0,287464000.0,281644000.0,
General And Administrative Expense,90270000.0,98821000.0,97555000.0,87129000.0,92478000.0,
Other Gand A,90270000.0,98821000.0,97555000.0,87129000.0,92478000.0,
Gross Profit,606385000.0,616041000.0,598283000.0,580562000.0,560194000.0,
Cost Of Revenue,157269000.0,160211000.0,156537000.0,155465000.0,149446000.0,
Total Revenue,763654000.0,776252000.0,754820000.0,736027000.0,709640000.0,
Operating Revenue,763654000.0,776252000.0,754820000.0,736027000.0,709640000.0,
