,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,,
Tax Rate For Calcs,0.21,0.21,0.21,0.21,0.21,,
Normalized EBITDA,-6637870.0,-4623745.0,-4945783.0,-7369025.0,-4678201.0,,
Net Income From Continuing Operation Net Minority Interest,-6622563.0,-4542528.0,-4812054.0,-7149395.0,-4392936.0,,
Reconciled Depreciation,79835.0,59180.0,41337.0,25906.0,24295.0,,
EBITDA,-6637870.0,-4623745.0,-4945783.0,-7369025.0,-4678201.0,,
EBIT,-6717705.0,-4682925.0,-4987120.0,-7394931.0,-4702496.0,,
Net Interest Income,104056.0,150219.0,185851.0,256680.0,306915.0,,
Interest Expense,,,,,,,0.0
Interest Income,104056.0,150219.0,185851.0,256680.0,306915.0,,
Normalized Income,-6622563.0,-4542528.0,-4812054.0,-7149395.0,-4392936.0,,
Net Income From Continuing And Discontinued Operation,-6622563.0,-4542528.0,-4812054.0,-7149395.0,-4392936.0,,
Total Expenses,6717705.0,4682925.0,4987120.0,7394931.0,4702496.0,,
Total Operating Income As Reported,-6717705.0,-4682925.0,-4987120.0,-7394931.0,-4702496.0,,
Diluted Average Shares,29983764.0,29701080.0,,29424444.0,28785223.0,23438143.0,
Basic Average Shares,29983764.0,29701080.0,,29424444.0,28785223.0,23438143.0,
Diluted EPS,-0.22,-0.15,,-0.24,-0.15,-0.22,
Basic EPS,-0.22,-0.15,,-0.24,-0.15,-0.22,
Diluted NI Availto Com Stockholders,-6622563.0,-4542528.0,-4812054.0,-7149395.0,-4392936.0,,
Net Income Common Stockholders,-6622563.0,-4542528.0,-4812054.0,-7149395.0,-4392936.0,,
Net Income,-6622563.0,-4542528.0,-4812054.0,-7149395.0,-4392936.0,,
Minority Interests,0.0,0.0,0.0,0.0,12914.0,,
Net Income Including Noncontrolling Interests,-6622563.0,-4542528.0,-4812054.0,-7149395.0,-4405850.0,,
Net Income Continuous Operations,-6622563.0,-4542528.0,-4812054.0,-7149395.0,-4405850.0,,
Tax Provision,8914.0,9822.0,10785.0,11144.0,10269.0,,
Pretax Income,-6613649.0,-4532706.0,-4801269.0,-7138251.0,-4395581.0,,
Net Non Operating Interest Income Expense,104056.0,150219.0,185851.0,256680.0,306915.0,,
Interest Expense Non Operating,,,,,,,0.0
Interest Income Non Operating,104056.0,150219.0,185851.0,256680.0,306915.0,,
Operating Income,-6717705.0,-4682925.0,-4987120.0,-7394931.0,-4702496.0,,
Operating Expense,6717705.0,4682925.0,4987120.0,7394931.0,4702496.0,,
Research And Development,3972458.0,1975074.0,1374366.0,4445528.0,2224139.0,,
Selling General And Administration,2745247.0,2707851.0,3612754.0,2949403.0,2478357.0,,
General And Administrative Expense,2745247.0,2707851.0,3612754.0,2949403.0,2478357.0,,
Other Gand A,2745247.0,2707851.0,3612754.0,2949403.0,2478357.0,,
Total Revenue,0.0,0.0,0.0,0.0,0.0,,
Operating Revenue,0.0,0.0,0.0,0.0,0.0,,
