,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2023-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.21,0.21,0.083301,0.079384,0.21,
Normalized EBITDA,11721000.0,1158000.0,17787000.0,9954000.0,6699000.0,
Total Unusual Items,,,,,,7417000.0
Total Unusual Items Excluding Goodwill,,,,,,7417000.0
Net Income From Continuing Operation Net Minority Interest,9830000.0,-5996000.0,11764000.0,6819000.0,1302000.0,
Reconciled Depreciation,6037000.0,3905000.0,3012000.0,3209000.0,3908000.0,
Reconciled Cost Of Revenue,73043000.0,63639000.0,47107000.0,46928000.0,50058000.0,
EBITDA,11721000.0,1158000.0,17787000.0,9954000.0,6699000.0,
EBIT,5684000.0,-2747000.0,14775000.0,6745000.0,2791000.0,
Net Interest Income,-1250000.0,-936000.0,902000.0,662000.0,266000.0,
Normalized Income,9830000.0,-5996000.0,11764000.0,6819000.0,1302000.0,
Net Income From Continuing And Discontinued Operation,9830000.0,-5996000.0,11764000.0,6819000.0,1302000.0,
Total Expenses,99286000.0,94784000.0,74979000.0,67866000.0,73840000.0,
Total Operating Income As Reported,5684000.0,-2747000.0,12770000.0,6745000.0,2791000.0,
Diluted Average Shares,57341141.0,57037671.0,57017032.0,57017032.0,57017032.0,
Basic Average Shares,57124568.0,57037671.0,57017032.0,57017032.0,57017032.0,
Diluted EPS,0.17,-0.11,0.21,0.12,0.02,
Basic EPS,0.17,-0.11,0.21,0.12,0.02,
Diluted NI Availto Com Stockholders,9830000.0,-5996000.0,11764000.0,6819000.0,1302000.0,
Net Income Common Stockholders,9830000.0,-5996000.0,11764000.0,6819000.0,1302000.0,
Net Income,9830000.0,-5996000.0,11764000.0,6819000.0,1302000.0,
Net Income Including Noncontrolling Interests,9830000.0,-5996000.0,11764000.0,6819000.0,1302000.0,
Net Income Continuous Operations,9830000.0,-5996000.0,11764000.0,6819000.0,1302000.0,
Tax Provision,-5396000.0,2313000.0,1069000.0,588000.0,1755000.0,
Pretax Income,4434000.0,-3683000.0,12833000.0,7407000.0,3057000.0,
Special Income Charges,,,,,,8853000.0
Write Off,,,,,,0.0
Net Non Operating Interest Income Expense,-1250000.0,-936000.0,902000.0,662000.0,266000.0,
Total Other Finance Cost,1250000.0,936000.0,2947000.0,-662000.0,-266000.0,
Operating Income,5684000.0,-2747000.0,3149000.0,6745000.0,2791000.0,
Operating Expense,26243000.0,31145000.0,27872000.0,20938000.0,23782000.0,
Other Operating Expenses,-574000.0,4538000.0,1566000.0,-1320000.0,1085000.0,
Research And Development,12309000.0,11621000.0,10108000.0,9481000.0,9228000.0,
Selling General And Administration,14508000.0,14986000.0,12849000.0,12777000.0,13469000.0,
Selling And Marketing Expense,8265000.0,8202000.0,6657000.0,6615000.0,7032000.0,
General And Administrative Expense,6243000.0,6784000.0,6192000.0,6162000.0,6437000.0,
Other Gand A,6243000.0,6784000.0,6192000.0,6162000.0,6437000.0,
Gross Profit,31927000.0,28398000.0,31021000.0,27683000.0,26573000.0,
Cost Of Revenue,73043000.0,63639000.0,47107000.0,46928000.0,50058000.0,
Total Revenue,104970000.0,92037000.0,78128000.0,74611000.0,76631000.0,
Operating Revenue,104970000.0,92037000.0,78128000.0,74611000.0,76631000.0,
