,2024-09-30,2024-06-30,2024-03-31,2023-12-31,2023-09-30,2023-06-30
Tax Effect Of Unusual Items,-7005.247225,-1192671.169111,54135.613928,-53723.748267,-2457994.728503,
Tax Rate For Calcs,0.020787,0.019393,0.023324,0.00593,0.031416,
Normalized EBITDA,8002000.0,3660000.0,6570000.0,2427000.0,4727000.0,
Total Unusual Items,-337000.0,-61499000.0,2321000.0,-9059000.0,-78241000.0,
Total Unusual Items Excluding Goodwill,-337000.0,-61499000.0,2321000.0,-9059000.0,-78241000.0,
Net Income From Continuing Operation Net Minority Interest,-19408000.0,-83633000.0,-17587000.0,-33692000.0,-95361000.0,
Reconciled Depreciation,14214000.0,14423000.0,13958000.0,15269000.0,14457000.0,
Reconciled Cost Of Revenue,30719000.0,29245000.0,33861000.0,35534000.0,30996000.0,
EBITDA,7665000.0,-57839000.0,8891000.0,-6632000.0,-73514000.0,
EBIT,-6549000.0,-72262000.0,-5067000.0,-21901000.0,-87971000.0,
Net Interest Income,-13059000.0,-12650000.0,-12640000.0,-11440000.0,-10274000.0,
Interest Expense,13271000.0,13025000.0,12940000.0,11992000.0,10483000.0,
Interest Income,212000.0,375000.0,300000.0,,209000.0,99000.0
Normalized Income,-19078005.247225,-23326671.169111,-19853864.386072,-24686723.748267,-19577994.728503,
Net Income From Continuing And Discontinued Operation,-19408000.0,-83633000.0,-17587000.0,-33692000.0,-95361000.0,
Total Expenses,74546000.0,78704000.0,83356000.0,85121000.0,78231000.0,
Total Operating Income As Reported,-5626000.0,-76700000.0,-7381000.0,224865000.0,-87853000.0,
Diluted Average Shares,19458102.0,19147677.0,18992074.0,,17331056.0,15969860.0
Basic Average Shares,19458102.0,19147677.0,18992074.0,,17331056.0,15969860.0
Diluted EPS,-1.0,-4.37,-0.95,,-5.5,-1.22
Basic EPS,-1.0,-4.37,-0.95,,-5.5,-1.22
Diluted NI Availto Com Stockholders,-19408000.0,-83633000.0,-17587000.0,-33692000.0,-95361000.0,
Net Income Common Stockholders,-19408000.0,-83633000.0,-17587000.0,-33692000.0,-95361000.0,
Net Income,-19408000.0,-83633000.0,-17587000.0,-33692000.0,-95361000.0,
Net Income Including Noncontrolling Interests,-19408000.0,-83633000.0,-17587000.0,-33692000.0,-95361000.0,
Net Income Continuous Operations,-19408000.0,-83633000.0,-17587000.0,-33692000.0,-95361000.0,
Tax Provision,-412000.0,-1654000.0,-420000.0,-201000.0,-3093000.0,
Pretax Income,-19820000.0,-85287000.0,-18007000.0,-33893000.0,-98454000.0,
Other Income Expense,-1135000.0,-61801000.0,2014000.0,-9798000.0,-78582000.0,
Other Non Operating Income Expenses,-798000.0,-302000.0,-307000.0,,-341000.0,-208000.0
Special Income Charges,0.0,-65864000.0,,-2609000.0,-78255000.0,0.0
Impairment Of Capital Assets,0.0,65864000.0,,2000.0,78255000.0,0.0
Gain On Sale Of Security,-337000.0,4365000.0,2321000.0,-6450000.0,14000.0,
Net Non Operating Interest Income Expense,-13059000.0,-12650000.0,-12640000.0,-11440000.0,-10274000.0,
Interest Expense Non Operating,13271000.0,13025000.0,12940000.0,11992000.0,10483000.0,
Interest Income Non Operating,212000.0,375000.0,300000.0,,209000.0,99000.0
Operating Income,-5626000.0,-10836000.0,-7381000.0,-12655000.0,-9598000.0,
Operating Expense,43827000.0,49459000.0,49143000.0,49587000.0,47235000.0,
Depreciation Amortization Depletion Income Statement,14214000.0,14423000.0,13606000.0,15269000.0,14457000.0,
Depreciation And Amortization In Income Statement,14214000.0,14423000.0,13606000.0,15269000.0,14457000.0,
Selling General And Administration,29613000.0,35036000.0,35537000.0,34318000.0,32778000.0,
Gross Profit,38201000.0,38623000.0,41762000.0,36932000.0,37637000.0,
Cost Of Revenue,30719000.0,29245000.0,34213000.0,35534000.0,30996000.0,
Total Revenue,68920000.0,67868000.0,75975000.0,72466000.0,68633000.0,
Operating Revenue,68920000.0,67868000.0,75975000.0,72466000.0,68633000.0,
