,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Tax Effect Of Unusual Items,-12265696.245273,-1913100.0,-128996.0,-5560061.0,-5232946.23189,
Tax Rate For Calcs,0.177607,0.21,0.034,0.211,0.184142,
Normalized EBITDA,166835000.0,177382000.0,186924000.0,199342000.0,230180000.0,
Total Unusual Items,-69061000.0,-9110000.0,-3794000.0,-26351000.0,-28418000.0,
Total Unusual Items Excluding Goodwill,-69061000.0,-9110000.0,-3794000.0,-26351000.0,-28418000.0,
Net Income From Continuing Operation Net Minority Interest,6089000.0,87919000.0,87253000.0,58956000.0,82666000.0,
Reconciled Depreciation,31925000.0,29013000.0,30448000.0,33809000.0,36164000.0,
Reconciled Cost Of Revenue,5024110000.0,4727570000.0,5067332000.0,4996785000.0,4920096000.0,
EBITDA,97774000.0,168272000.0,183130000.0,172991000.0,201762000.0,
EBIT,65849000.0,139259000.0,152682000.0,139182000.0,165598000.0,
Net Interest Income,-58445000.0,-61115000.0,-62399000.0,-64444000.0,-64274000.0,
Interest Expense,58445000.0,61115000.0,62399000.0,64444000.0,64274000.0,
Normalized Income,62884303.754727,95115900.0,90918004.0,79746939.0,105851053.76811,
Net Income From Continuing And Discontinued Operation,6089000.0,87919000.0,87253000.0,58956000.0,82666000.0,
Total Expenses,5475282000.0,5163062000.0,5504263000.0,5435576000.0,5370368000.0,
Total Operating Income As Reported,73452000.0,143251000.0,155327000.0,142225000.0,164190000.0,
Diluted Average Shares,,86876000.0,88327000.0,89392000.0,91122000.0,91256000.0
Basic Average Shares,,86014000.0,86846000.0,88092000.0,90092000.0,90430000.0
Diluted EPS,,1.01,0.99,0.66,0.91,0.97
Basic EPS,,1.02,1.0,0.67,0.92,0.98
Diluted NI Availto Com Stockholders,6089000.0,87919000.0,87253000.0,58956000.0,82666000.0,
Net Income Common Stockholders,6089000.0,87919000.0,87253000.0,58956000.0,82666000.0,
Net Income,6089000.0,87919000.0,87253000.0,58956000.0,82666000.0,
Net Income Including Noncontrolling Interests,6089000.0,87919000.0,87253000.0,58956000.0,82666000.0,
Net Income Continuous Operations,6089000.0,87919000.0,87253000.0,58956000.0,82666000.0,
Tax Provision,1315000.0,-9775000.0,3030000.0,15782000.0,18658000.0,
Pretax Income,7404000.0,78144000.0,90283000.0,74738000.0,101324000.0,
Other Income Expense,-76664000.0,-13102000.0,-6439000.0,-29394000.0,-27010000.0,
Other Non Operating Income Expenses,-7603000.0,-3992000.0,-2645000.0,-3043000.0,1408000.0,
Special Income Charges,-69061000.0,-9110000.0,-3794000.0,-26351000.0,-28418000.0,
Other Special Charges,,,,,0.0,
Restructuring And Mergern Acquisition,69061000.0,9110000.0,3794000.0,26351000.0,28418000.0,
Net Non Operating Interest Income Expense,-58445000.0,-61115000.0,-62399000.0,-64444000.0,-64274000.0,
Interest Expense Non Operating,58445000.0,61115000.0,62399000.0,64444000.0,64274000.0,
Operating Income,142513000.0,152361000.0,159121000.0,168576000.0,192608000.0,
Operating Expense,451172000.0,435492000.0,436931000.0,438791000.0,450272000.0,
Selling General And Administration,451172000.0,435492000.0,436931000.0,438791000.0,450272000.0,
Gross Profit,593685000.0,587853000.0,596052000.0,607367000.0,642880000.0,
Cost Of Revenue,5024110000.0,4727570000.0,5067332000.0,4996785000.0,4920096000.0,
Total Revenue,5617795000.0,5315423000.0,5663384000.0,5604152000.0,5562976000.0,
Operating Revenue,5617795000.0,5315423000.0,5663384000.0,5604152000.0,5562976000.0,
