,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,28606620.0,26251470.0,48642510.0,9248190.0,2159010.0,,
Tax Rate For Calcs,0.21,0.21,0.21,0.21,0.21,,
Normalized EBITDA,312067000.0,387817000.0,36778000.0,372415000.0,293438000.0,,
Total Unusual Items,136222000.0,125007000.0,231631000.0,44039000.0,10281000.0,,
Total Unusual Items Excluding Goodwill,136222000.0,125007000.0,231631000.0,44039000.0,10281000.0,,
Net Income From Continuing Operation Net Minority Interest,221362000.0,203110000.0,257453000.0,118424000.0,92914000.0,,
Reconciled Depreciation,151501000.0,151287000.0,148435000.0,146439000.0,145613000.0,,
Reconciled Cost Of Revenue,147417000.0,64763000.0,388822000.0,60665000.0,137349000.0,,
EBITDA,448289000.0,512824000.0,268409000.0,416454000.0,303719000.0,,
EBIT,296788000.0,361537000.0,119974000.0,270015000.0,158106000.0,,
Net Interest Income,-58454000.0,-58443000.0,-58585000.0,-47783000.0,-49552000.0,,
Interest Expense,65262000.0,62732000.0,61244000.0,59232000.0,59120000.0,,
Interest Income,6808000.0,4289000.0,2659000.0,11449000.0,9568000.0,,
Normalized Income,113746620.0,104354470.0,74464510.0,83633190.0,84792010.0,,
Net Income From Continuing And Discontinued Operation,221362000.0,203110000.0,257453000.0,118424000.0,92914000.0,,
Total Expenses,316075000.0,232342000.0,568785000.0,236171000.0,304098000.0,,
Total Operating Income As Reported,279700000.0,257081000.0,304496000.0,128790000.0,137450000.0,,
Diluted Average Shares,64407613.0,64349899.0,64310423.0,64271459.0,64227651.0,,
Basic Average Shares,64385988.0,64314899.0,64270342.0,64227662.0,64209878.0,,
Diluted EPS,3.44,3.16,4.0,1.84,1.45,,
Basic EPS,3.44,3.16,4.01,1.84,1.45,,
Diluted NI Availto Com Stockholders,221362000.0,203110000.0,257453000.0,118424000.0,92914000.0,,
Average Dilution Earnings,,,,,0.0,,
Net Income Common Stockholders,221362000.0,203110000.0,257453000.0,118424000.0,92914000.0,,
Net Income,221362000.0,203110000.0,257453000.0,118424000.0,92914000.0,,
Minority Interests,-10164000.0,-9668000.0,-44240000.0,-7063000.0,-6072000.0,,
Net Income Including Noncontrolling Interests,231526000.0,212778000.0,301693000.0,125487000.0,98986000.0,,
Net Income Continuous Operations,231526000.0,298805000.0,58730000.0,210783000.0,98986000.0,,
Pretax Income,231526000.0,298805000.0,58730000.0,210783000.0,98986000.0,,
Other Income Expense,136222000.0,125007000.0,231631000.0,44039000.0,10281000.0,,
Special Income Charges,126174000.0,110268000.0,175579000.0,0.0,0.0,,
Gain On Sale Of Ppe,126174000.0,111030000.0,175583000.0,0.0,0.0,,
Other Special Charges,,762000.0,,,,,0.0
Restructuring And Mergern Acquisition,0.0,0.0,4000.0,0.0,0.0,,
Earnings From Equity Interest,,,,,,150692000.0,-23241000.0
Gain On Sale Of Security,10048000.0,14739000.0,56052000.0,44039000.0,10281000.0,,
Net Non Operating Interest Income Expense,-58454000.0,-58443000.0,-58585000.0,-47783000.0,-49552000.0,,
Interest Expense Non Operating,65262000.0,62732000.0,61244000.0,59232000.0,59120000.0,,
Interest Income Non Operating,6808000.0,4289000.0,2659000.0,11449000.0,9568000.0,,
Operating Income,153758000.0,232241000.0,-114316000.0,214527000.0,138257000.0,,
Operating Expense,168658000.0,167579000.0,179963000.0,175506000.0,166749000.0,,
Other Taxes,,-163000.0,270000.0,-441000.0,-807000.0,49000.0,
Depreciation Amortization Depletion Income Statement,151501000.0,151287000.0,148435000.0,146439000.0,145613000.0,,
Depreciation And Amortization In Income Statement,151501000.0,151287000.0,148435000.0,146439000.0,145613000.0,,
Selling General And Administration,17157000.0,16292000.0,31528000.0,29067000.0,21136000.0,,
General And Administrative Expense,17157000.0,16292000.0,31528000.0,29067000.0,21136000.0,,
Other Gand A,17157000.0,16292000.0,31528000.0,29067000.0,21136000.0,,
Gross Profit,322416000.0,399820000.0,65647000.0,390033000.0,305006000.0,,
Cost Of Revenue,147417000.0,64763000.0,388822000.0,60665000.0,137349000.0,,
Total Revenue,469833000.0,464583000.0,454469000.0,450698000.0,442355000.0,,
Operating Revenue,469833000.0,464583000.0,454469000.0,450698000.0,442355000.0,,
