,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Tax Effect Of Unusual Items,-7779.87,-491.76,41854.68,-262.494,5490.87,
Tax Rate For Calcs,0.21,0.008,0.21,0.002,0.21,
Normalized EBITDA,-74413115.0,-8234528.0,-9135866.0,-6965630.0,-8678238.0,
Total Unusual Items,-37047.0,-61470.0,199308.0,-131247.0,26147.0,
Total Unusual Items Excluding Goodwill,-37047.0,-61470.0,199308.0,-131247.0,26147.0,
Net Income From Continuing Operation Net Minority Interest,-75062857.0,-8446197.0,-9181332.0,-7271239.0,-8932925.0,
Reconciled Depreciation,529956.0,149003.0,45791.0,175916.0,146504.0,
Reconciled Cost Of Revenue,626247.0,774765.0,588141.0,793714.0,601275.0,
EBITDA,-74450162.0,-8295998.0,-8936558.0,-7096877.0,-8652091.0,
EBIT,-74980118.0,-8445001.0,-8982349.0,-7272793.0,-8798595.0,
Net Interest Income,843204.0,426562.0,495757.0,511215.0,-25548.0,
Interest Expense,81803.0,87151.0,85035.0,90966.0,69078.0,
Interest Income,925007.0,513713.0,580792.0,602181.0,43530.0,
Normalized Income,-75033589.87,-8385218.76,-9338785.32,-7140254.494,-8953581.13,
Net Income From Continuing And Discontinued Operation,-75062857.0,-8446197.0,-9181332.0,-7271239.0,-8932925.0,
Total Expenses,13166931.0,9053941.0,8841643.0,6521318.0,8479755.0,
Total Operating Income As Reported,-11968586.0,-7952336.0,-7647765.0,-5433623.0,-7457456.0,
Diluted Average Shares,73009938.0,69484200.0,,61532172.0,49136009.0,44561844.0
Basic Average Shares,73009938.0,69484200.0,,61532172.0,49136009.0,44561844.0
Diluted EPS,-1.03,-0.12,,-0.12,-0.24,-0.16
Basic EPS,-1.03,-0.12,,-0.12,-0.24,-0.16
Diluted NI Availto Com Stockholders,-75062857.0,-8446197.0,-9181332.0,-7271239.0,-11712584.0,
Net Income Common Stockholders,-75062857.0,-8446197.0,-9181332.0,-7271239.0,-11712584.0,
Otherunder Preferred Stock Dividend,0.0,,0.0,0.0,2779659.0,
Preferred Stock Dividends,,,,,2779659.0,
Net Income,-75062857.0,-8446197.0,-9181332.0,-7271239.0,-8932925.0,
Minority Interests,94302.0,15235.0,39721.0,84150.0,-51483.0,
Net Income Including Noncontrolling Interests,-75157159.0,-8461432.0,-9221053.0,-7355389.0,-8881442.0,
Net Income Continuous Operations,-75157159.0,-8461432.0,-9221053.0,-7355389.0,-8881442.0,
Tax Provision,95238.0,-70720.0,153669.0,-8370.0,13769.0,
Pretax Income,-75061921.0,-8532152.0,-9067384.0,-7363759.0,-8867673.0,
Other Income Expense,-63936539.0,-1006378.0,-1915376.0,-2441351.0,-1384669.0,
Other Non Operating Income Expenses,-63899492.0,-944908.0,-2114684.0,-2310104.0,-1410816.0,
Gain On Sale Of Security,-37047.0,-61470.0,199308.0,-131247.0,26147.0,
Net Non Operating Interest Income Expense,843204.0,426562.0,495757.0,511215.0,-25548.0,
Interest Expense Non Operating,81803.0,87151.0,85035.0,90966.0,69078.0,
Interest Income Non Operating,925007.0,513713.0,580792.0,602181.0,43530.0,
Operating Income,-11968586.0,-7952336.0,-7647765.0,-5433623.0,-7457456.0,
Operating Expense,12540684.0,8279176.0,8253502.0,5727604.0,7878480.0,
Research And Development,879925.0,1529795.0,1416096.0,1034446.0,473302.0,
Selling General And Administration,11660759.0,6749381.0,6837406.0,4693158.0,7405178.0,
General And Administrative Expense,11660759.0,6749381.0,6837406.0,4693158.0,7405178.0,
Other Gand A,11660759.0,6749381.0,6837406.0,4693158.0,7405178.0,
Gross Profit,572098.0,326840.0,605737.0,293981.0,421024.0,
Cost Of Revenue,626247.0,774765.0,588141.0,793714.0,601275.0,
Total Revenue,1198345.0,1101605.0,1193878.0,1087695.0,1022299.0,
Operating Revenue,1198345.0,1101605.0,1193878.0,1087695.0,1022299.0,
