,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.0,0.0,0.0,0.0,0.0
Normalized EBITDA,-4502950.0,-3540744.0,-6048381.0,-3117097.0,-3042312.0
Net Income From Continuing Operation Net Minority Interest,-4788735.0,-3802691.0,-6131979.0,-3231604.0,-3209677.0
Reconciled Depreciation,146989.0,165291.0,160302.0,165407.0,163781.0
EBITDA,-4502950.0,-3540744.0,-6048381.0,-3117097.0,-3042312.0
EBIT,-4649939.0,-3706035.0,-6208683.0,-3282504.0,-3206093.0
Net Interest Income,-138761.0,-96656.0,76510.0,50483.0,-3497.0
Normalized Income,-4788735.0,-3802691.0,-6131979.0,-3231604.0,-3209677.0
Net Income From Continuing And Discontinued Operation,-4788735.0,-3802691.0,-6131979.0,-3231604.0,-3209677.0
Total Expenses,4649939.0,3706035.0,6208683.0,3282504.0,3206093.0
Rent Expense Supplemental,88000.0,62000.0,95000.0,76000.0,74000.0
Total Operating Income As Reported,-4649974.0,-3706035.0,-6208489.0,-3282087.0,-3206180.0
Diluted Average Shares,4389465.0,3646893.0,3402306.0,1766362.0,48859.0
Basic Average Shares,4389465.0,3646893.0,3402306.0,1766362.0,48859.0
Diluted EPS,-1.09,-1.04,-1.802301,-1.83,-65.64
Basic EPS,-1.09,-1.04,-1.802301,-1.83,-65.64
Diluted NI Availto Com Stockholders,-4788735.0,-3802691.0,-6131979.0,-3231604.0,-3209677.0
Net Income Common Stockholders,-4788735.0,-3802691.0,-6131979.0,-3231604.0,-3209677.0
Net Income,-4788735.0,-3802691.0,-6131979.0,-3231604.0,-3209677.0
Net Income Including Noncontrolling Interests,-4788735.0,-3802691.0,-6131979.0,-3231604.0,-3209677.0
Net Income Continuous Operations,-4788735.0,-3802691.0,-6131979.0,-3231604.0,-3209677.0
Tax Provision,0.0,0.0,0.0,0.0,0.0
Pretax Income,-4788735.0,-3802691.0,-6131979.0,-3231604.0,-3209677.0
Net Non Operating Interest Income Expense,-138761.0,-96656.0,76510.0,50483.0,-3497.0
Total Other Finance Cost,138761.0,96656.0,-76510.0,-50483.0,3497.0
Operating Income,-4649939.0,-3706035.0,-6208683.0,-3282504.0,-3206093.0
Operating Expense,4649939.0,3706035.0,6208683.0,3282504.0,3206093.0
Research And Development,2700939.0,2222626.0,4328683.0,1428504.0,1881093.0
Selling General And Administration,1949000.0,1483409.0,1880000.0,1854000.0,1325000.0
General And Administrative Expense,1949000.0,1483409.0,1880000.0,1854000.0,1325000.0
Other Gand A,1227000.0,654409.0,989000.0,1027000.0,606000.0
Insurance And Claims,175000.0,196000.0,266000.0,236000.0,241000.0
Rent And Landing Fees,88000.0,62000.0,95000.0,76000.0,74000.0
Salaries And Wages,459000.0,571000.0,530000.0,515000.0,404000.0
Total Revenue,0.0,0.0,0.0,0.0,0.0
Operating Revenue,0.0,0.0,0.0,0.0,0.0
