,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,-6732000.0,-12555000.0,-11145247.148289,16789000.0,-9617000.0,,
Tax Rate For Calcs,0.153,0.155,0.174144,0.163,0.163,,
Normalized EBITDA,1381000000.0,1873000000.0,2035000000.0,1552000000.0,1787000000.0,,
Total Unusual Items,-44000000.0,-81000000.0,-64000000.0,103000000.0,-59000000.0,,
Total Unusual Items Excluding Goodwill,-44000000.0,-81000000.0,-64000000.0,103000000.0,-59000000.0,,
Net Income From Continuing Operation Net Minority Interest,555000000.0,954000000.0,1086000000.0,818000000.0,907000000.0,,
Reconciled Depreciation,611000000.0,591000000.0,595000000.0,591000000.0,580000000.0,,
Reconciled Cost Of Revenue,2413000000.0,2230000000.0,2648000000.0,2397000000.0,2315000000.0,,
EBITDA,1337000000.0,1792000000.0,1971000000.0,1655000000.0,1728000000.0,,
EBIT,726000000.0,1201000000.0,1376000000.0,1064000000.0,1148000000.0,,
Net Interest Income,-63000000.0,-66000000.0,-47000000.0,-83000000.0,-26000000.0,,
Interest Expense,71000000.0,72000000.0,61000000.0,87000000.0,65000000.0,,
Interest Income,8000000.0,6000000.0,14000000.0,4000000.0,39000000.0,,
Normalized Income,592268000.0,1022445000.0,1138854752.851711,731789000.0,956383000.0,,
Net Income From Continuing And Discontinued Operation,555000000.0,954000000.0,1086000000.0,818000000.0,907000000.0,,
Total Expenses,5176000000.0,4467000000.0,5113000000.0,4840000000.0,4575000000.0,,
Total Operating Income As Reported,760000000.0,1274000000.0,1425000000.0,958000000.0,1168000000.0,,
Diluted Average Shares,719100000.0,720800000.0,728200000.0,729400000.0,742400000.0,,
Basic Average Shares,716500000.0,716300000.0,722700000.0,723000000.0,737600000.0,,
Diluted EPS,0.77,1.32,1.49,1.12,1.22,,
Basic EPS,0.77,1.33,1.5,1.13,1.23,,
Diluted NI Availto Com Stockholders,555000000.0,954000000.0,1086000000.0,818000000.0,907000000.0,,
Net Income Common Stockholders,555000000.0,954000000.0,1086000000.0,818000000.0,907000000.0,,
Preferred Stock Dividends,,,,,,,0.0
Net Income,555000000.0,954000000.0,1086000000.0,818000000.0,907000000.0,,
Net Income Including Noncontrolling Interests,555000000.0,954000000.0,1086000000.0,818000000.0,907000000.0,,
Net Income Discontinuous Operations,,,0.0,0.0,0.0,0.0,
Net Income Continuous Operations,555000000.0,954000000.0,1086000000.0,818000000.0,907000000.0,,
Tax Provision,100000000.0,175000000.0,229000000.0,159000000.0,176000000.0,,
Pretax Income,655000000.0,1129000000.0,1315000000.0,977000000.0,1083000000.0,,
Other Income Expense,-42000000.0,-79000000.0,-63000000.0,102000000.0,-59000000.0,,
Other Non Operating Income Expenses,2000000.0,2000000.0,,-1000000.0,,1000000.0,1000000.0
Special Income Charges,0.0,9000000.0,,,0.0,0.0,
Gain On Sale Of Business,0.0,9000000.0,,,0.0,0.0,
Gain On Sale Of Security,-44000000.0,-90000000.0,-64000000.0,103000000.0,-59000000.0,,
Net Non Operating Interest Income Expense,-63000000.0,-66000000.0,-47000000.0,-83000000.0,-26000000.0,,
Interest Expense Non Operating,71000000.0,72000000.0,61000000.0,87000000.0,65000000.0,,
Interest Income Non Operating,8000000.0,6000000.0,14000000.0,4000000.0,39000000.0,,
Operating Income,760000000.0,1274000000.0,1425000000.0,958000000.0,1168000000.0,,
Operating Expense,2763000000.0,2237000000.0,2465000000.0,2443000000.0,2260000000.0,,
Research And Development,403000000.0,379000000.0,442000000.0,383000000.0,391000000.0,,
Selling General And Administration,2360000000.0,1858000000.0,2023000000.0,2060000000.0,1869000000.0,,
Gross Profit,3523000000.0,3511000000.0,3890000000.0,3401000000.0,3428000000.0,,
Cost Of Revenue,2413000000.0,2230000000.0,2648000000.0,2397000000.0,2315000000.0,,
Total Revenue,5936000000.0,5741000000.0,6538000000.0,5798000000.0,5743000000.0,,
Operating Revenue,5936000000.0,5741000000.0,6538000000.0,5798000000.0,5743000000.0,,
