,2024-09-30,2024-06-30,2024-03-31,2023-12-31,2023-09-30,2023-06-30
Tax Effect Of Unusual Items,544744.186047,1141690.084034,641613.832853,482685.697973,804874.201788,
Tax Rate For Calcs,0.236434,0.307899,0.230548,0.17642,0.298212,
Normalized EBITDA,2874000.0,2710000.0,2459000.0,4249000.0,2816000.0,
Total Unusual Items,2304000.0,3708000.0,2783000.0,2736000.0,2699000.0,
Total Unusual Items Excluding Goodwill,2304000.0,3708000.0,2783000.0,2736000.0,2699000.0,
Net Income From Continuing Operation Net Minority Interest,1361000.0,2044000.0,1301000.0,2880000.0,1259000.0,
Reconciled Depreciation,2630000.0,2614000.0,2596000.0,2418000.0,2833000.0,
Reconciled Cost Of Revenue,771000.0,789000.0,746000.0,893000.0,902000.0,
EBITDA,5178000.0,6418000.0,5242000.0,6985000.0,5515000.0,
EBIT,2548000.0,3804000.0,2646000.0,4567000.0,2682000.0,
Net Interest Income,-742000.0,-829000.0,-911000.0,-1064000.0,-1116000.0,
Interest Expense,742000.0,829000.0,911000.0,1064000.0,1116000.0,
Normalized Income,-398255.813953,-522309.915966,-840386.167147,626685.697973,-635125.798212,
Net Income From Continuing And Discontinued Operation,1361000.0,2044000.0,1301000.0,2880000.0,1259000.0,
Total Expenses,7550000.0,7657000.0,7251000.0,6922000.0,7695000.0,
Total Operating Income As Reported,3083000.0,2820000.0,2882000.0,3183000.0,2896000.0,
Diluted Average Shares,18972000.0,18948000.0,18944000.0,18902000.0,18920000.0,
Basic Average Shares,18887000.0,18879000.0,18859000.0,18822000.0,18846000.0,
Diluted EPS,0.07,0.11,0.07,0.15,0.07,
Basic EPS,0.07,0.11,0.07,0.155,0.07,
Diluted NI Availto Com Stockholders,1361000.0,2044000.0,1301000.0,2880000.0,1259000.0,
Net Income Common Stockholders,1361000.0,2044000.0,1301000.0,2880000.0,1259000.0,
Net Income,1361000.0,2044000.0,1301000.0,2880000.0,1259000.0,
Minority Interests,-18000.0,-15000.0,-34000.0,-5000.0,160000.0,
Net Income Including Noncontrolling Interests,1379000.0,2059000.0,1335000.0,2885000.0,1099000.0,
Net Income Continuous Operations,1379000.0,2059000.0,1335000.0,2885000.0,1099000.0,
Tax Provision,427000.0,916000.0,400000.0,618000.0,467000.0,
Pretax Income,1806000.0,2975000.0,1735000.0,3503000.0,1566000.0,
Other Income Expense,-535000.0,984000.0,-236000.0,1384000.0,-214000.0,
Earnings From Equity Interest,-2839000.0,-2724000.0,-3019000.0,-1352000.0,-2913000.0,
Gain On Sale Of Security,2304000.0,3708000.0,2783000.0,2736000.0,2699000.0,
Net Non Operating Interest Income Expense,-742000.0,-829000.0,-911000.0,-1064000.0,-1116000.0,
Interest Expense Non Operating,742000.0,829000.0,911000.0,1064000.0,1116000.0,
Operating Income,3083000.0,2820000.0,2882000.0,3183000.0,2896000.0,
Operating Expense,6700000.0,6797000.0,6444000.0,6017000.0,6776000.0,
Other Operating Expenses,1860000.0,1702000.0,1867000.0,3611000.0,2012000.0,
Depreciation Amortization Depletion Income Statement,2551000.0,2543000.0,2535000.0,2406000.0,2816000.0,
Selling General And Administration,2289000.0,2552000.0,2042000.0,,1948000.0,2409000.0
General And Administrative Expense,2289000.0,2552000.0,2042000.0,,1948000.0,2409000.0
Other Gand A,2289000.0,2552000.0,2042000.0,,1948000.0,2409000.0
Gross Profit,9783000.0,9617000.0,9326000.0,9200000.0,9672000.0,
Cost Of Revenue,850000.0,860000.0,807000.0,905000.0,919000.0,
Total Revenue,10633000.0,10477000.0,10133000.0,10105000.0,10591000.0,
Operating Revenue,10633000.0,10477000.0,10133000.0,10105000.0,10591000.0,
