,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,,
Tax Rate For Calcs,0.0,0.0,0.0,0.0,0.0,,
Normalized EBITDA,-29244000.0,-26864000.0,-23261000.0,-21421000.0,-20592000.0,,
Total Unusual Items,,,,,,-7390000.0,
Total Unusual Items Excluding Goodwill,,,,,,-7390000.0,
Net Income From Continuing Operation Net Minority Interest,-26732000.0,-24063000.0,-19980000.0,-17537000.0,-18121000.0,,
Reconciled Depreciation,252000.0,244000.0,260000.0,219000.0,208000.0,,
EBITDA,-29244000.0,-26864000.0,-23261000.0,-21421000.0,-20592000.0,,
EBIT,-29496000.0,-27108000.0,-23521000.0,-21640000.0,-20800000.0,,
Net Interest Income,2764000.0,3045000.0,3541000.0,4103000.0,2679000.0,,
Interest Income,2764000.0,3045000.0,3541000.0,4103000.0,2679000.0,,
Normalized Income,-26732000.0,-24063000.0,-19980000.0,-17537000.0,-18121000.0,,
Net Income From Continuing And Discontinued Operation,-26732000.0,-24063000.0,-19980000.0,-17537000.0,-18121000.0,,
Total Expenses,29496000.0,27108000.0,23521000.0,21640000.0,20800000.0,,
Total Operating Income As Reported,-29496000.0,-27108000.0,-23521000.0,-21640000.0,-20800000.0,,
Diluted Average Shares,35444635.0,35266577.0,35069296.0,34855907.0,10666528.0,,
Basic Average Shares,35444635.0,35266577.0,35069296.0,34855907.0,10666528.0,,
Diluted EPS,-0.75,-0.68,-0.57,-0.5,-1.7,,
Basic EPS,-0.75,-0.68,-0.57,-0.5,-1.7,,
Diluted NI Availto Com Stockholders,-26732000.0,-24063000.0,-19980000.0,-17537000.0,-18121000.0,,
Net Income Common Stockholders,-26732000.0,-24063000.0,-19980000.0,-17537000.0,-18121000.0,,
Net Income,-26732000.0,-24063000.0,-19980000.0,-17537000.0,-18121000.0,,
Net Income Including Noncontrolling Interests,-26732000.0,-24063000.0,-19980000.0,-17537000.0,-18121000.0,,
Net Income Continuous Operations,-26732000.0,-24063000.0,-19980000.0,-17537000.0,-18121000.0,,
Tax Provision,,,0.0,0.0,0.0,0.0,6000.0
Pretax Income,-26732000.0,-24063000.0,-19980000.0,-17537000.0,-18121000.0,,
Other Income Expense,,,0.0,,,-7390000.0,-94000.0
Other Non Operating Income Expenses,,,0.0,,,-7390000.0,-94000.0
Gain On Sale Of Security,,,,,,-7390000.0,
Net Non Operating Interest Income Expense,2764000.0,3045000.0,3541000.0,4103000.0,2679000.0,,
Interest Income Non Operating,2764000.0,3045000.0,3541000.0,4103000.0,2679000.0,,
Operating Income,-29496000.0,-27108000.0,-23521000.0,-21640000.0,-20800000.0,,
Operating Expense,29496000.0,27108000.0,23521000.0,21640000.0,20800000.0,,
Research And Development,22680000.0,19572000.0,17199000.0,15543000.0,15689000.0,,
Selling General And Administration,6816000.0,7536000.0,6322000.0,6097000.0,5111000.0,,
General And Administrative Expense,6816000.0,7536000.0,6322000.0,6097000.0,5111000.0,,
Other Gand A,1771000.0,2577000.0,2269000.0,1994000.0,1675000.0,,
Salaries And Wages,5045000.0,4959000.0,4053000.0,4103000.0,3436000.0,,
Total Revenue,0.0,0.0,0.0,0.0,0.0,,
Operating Revenue,0.0,0.0,0.0,0.0,0.0,,
