,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,,
Tax Rate For Calcs,0.24466,0.244,0.270986,0.253,0.237674,,
Normalized EBITDA,53658000.0,57707000.0,47291000.0,48639000.0,49603000.0,,
Net Income From Continuing Operation Net Minority Interest,34584000.0,38398000.0,30717000.0,32038000.0,33056000.0,,
Reconciled Depreciation,8795000.0,8282000.0,8068000.0,8016000.0,8091000.0,,
Reconciled Cost Of Revenue,140285000.0,126774000.0,122422000.0,124560000.0,131290000.0,,
EBITDA,53658000.0,57707000.0,47291000.0,48639000.0,49603000.0,,
EBIT,44863000.0,49425000.0,39223000.0,40623000.0,41512000.0,,
Net Interest Income,895000.0,1334000.0,2924000.0,2301000.0,1862000.0,,
Interest Income,895000.0,1334000.0,2924000.0,2301000.0,1862000.0,,
Normalized Income,34584000.0,38398000.0,30717000.0,32038000.0,33056000.0,,
Net Income From Continuing And Discontinued Operation,34584000.0,38398000.0,30717000.0,32038000.0,33056000.0,,
Total Expenses,193232000.0,172786000.0,165959000.0,167815000.0,175146000.0,,
Total Operating Income As Reported,44863000.0,49425000.0,39223000.0,40623000.0,41512000.0,,
Diluted Average Shares,29585340.0,29564797.0,29559950.0,29547928.0,29528938.0,,
Basic Average Shares,29414457.0,29378491.0,29368656.0,29369923.0,29361034.0,,
Diluted EPS,1.17,1.3,1.04,1.08,1.12,,
Basic EPS,1.18,1.31,1.05,1.09,1.13,,
Diluted NI Availto Com Stockholders,34584000.0,38398000.0,30717000.0,32038000.0,33056000.0,,
Net Income Common Stockholders,34584000.0,38398000.0,30717000.0,32038000.0,33056000.0,,
Net Income,34584000.0,38398000.0,30717000.0,32038000.0,33056000.0,,
Net Income Including Noncontrolling Interests,34584000.0,38398000.0,30717000.0,32038000.0,33056000.0,,
Net Income Continuous Operations,34584000.0,38398000.0,30717000.0,32038000.0,33056000.0,,
Tax Provision,11202000.0,12389000.0,11418000.0,10873000.0,10306000.0,,
Pretax Income,45786000.0,50787000.0,42135000.0,42911000.0,43362000.0,,
Other Income Expense,28000.0,28000.0,-12000.0,-13000.0,-12000.0,,
Other Non Operating Income Expenses,28000.0,28000.0,-12000.0,-13000.0,-12000.0,,
Net Non Operating Interest Income Expense,895000.0,1334000.0,2924000.0,2301000.0,1862000.0,,
Interest Income Non Operating,895000.0,1334000.0,2924000.0,2301000.0,1862000.0,,
Operating Income,44863000.0,49425000.0,39223000.0,40623000.0,41512000.0,,
Operating Expense,52947000.0,46012000.0,43537000.0,43255000.0,43856000.0,,
Selling General And Administration,52947000.0,46012000.0,43537000.0,43255000.0,43856000.0,,
General And Administrative Expense,,,,43268000.0,43868000.0,40612000.0,39419000.0
Other Gand A,,,,43255000.0,43856000.0,40600000.0,39386000.0
Salaries And Wages,,,,13000.0,12000.0,12000.0,33000.0
Gross Profit,97810000.0,95437000.0,82760000.0,83878000.0,85368000.0,,
Cost Of Revenue,140285000.0,126774000.0,122422000.0,124560000.0,131290000.0,,
Total Revenue,238095000.0,222211000.0,205182000.0,208438000.0,216658000.0,,
Operating Revenue,238095000.0,222211000.0,205182000.0,208438000.0,216658000.0,,
