,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30
Tax Effect Of Unusual Items,0.0,0.0,0.0,574.0,0.0
Tax Rate For Calcs,0.276399,0.35,0.21,0.287,0.225114
Normalized EBITDA,19050000.0,15565000.0,12994000.0,14259000.0,19091000.0
Total Unusual Items,0.0,0.0,0.0,2000.0,0.0
Total Unusual Items Excluding Goodwill,0.0,0.0,0.0,2000.0,0.0
Net Income From Continuing Operation Net Minority Interest,3752000.0,1735000.0,1968000.0,1480000.0,4249000.0
Reconciled Depreciation,5003000.0,4981000.0,5033000.0,5072000.0,5079000.0
Reconciled Cost Of Revenue,14175000.0,13276000.0,12762000.0,15004000.0,16024000.0
EBITDA,19050000.0,15565000.0,12994000.0,14261000.0,19091000.0
EBIT,14047000.0,10584000.0,7961000.0,9188000.0,14012000.0
Net Interest Income,-6594000.0,-6633000.0,-6449000.0,-6340000.0,-6367000.0
Interest Expense,6594000.0,6633000.0,6449000.0,6340000.0,6367000.0
Normalized Income,3752000.0,1735000.0,1968000.0,1478574.0,4249000.0
Net Income From Continuing And Discontinued Operation,3752000.0,1735000.0,1968000.0,1480000.0,4249000.0
Total Expenses,41842000.0,40845000.0,36916000.0,45959000.0,45590000.0
Total Operating Income As Reported,14069000.0,10582000.0,12825000.0,9473000.0,14281000.0
Diluted Average Shares,43344651.0,43421246.0,43323183.0,46400419.0,48216643.0
Basic Average Shares,43344441.0,43300933.0,43323183.0,46388266.0,48176149.0
Diluted EPS,0.09,0.04,0.043969,0.03,0.09
Basic EPS,0.09,0.04,0.043969,0.03,0.09
Diluted NI Availto Com Stockholders,3752000.0,1735000.0,1968000.0,1480000.0,4249000.0
Net Income Common Stockholders,3752000.0,1735000.0,1968000.0,1480000.0,4249000.0
Net Income,3752000.0,1735000.0,1968000.0,1480000.0,4249000.0
Minority Interests,-1641000.0,-835000.0,-1105000.0,-550000.0,-1675000.0
Net Income Including Noncontrolling Interests,5393000.0,2570000.0,3073000.0,2030000.0,5924000.0
Net Income Continuous Operations,5393000.0,2570000.0,3073000.0,2030000.0,5924000.0
Tax Provision,2060000.0,1381000.0,-1561000.0,818000.0,1721000.0
Pretax Income,7453000.0,3951000.0,1512000.0,2848000.0,7645000.0
Other Income Expense,-22000.0,2000.0,-4864000.0,-283000.0,-269000.0
Other Non Operating Income Expenses,-22000.0,2000.0,-4864000.0,-285000.0,-269000.0
Special Income Charges,0.0,0.0,0.0,2000.0,0.0
Gain On Sale Of Ppe,,,0.0,2000.0,
Gain On Sale Of Business,0.0,0.0,0.0,0.0,0.0
Net Non Operating Interest Income Expense,-6594000.0,-6633000.0,-6449000.0,-6340000.0,-6367000.0
Interest Expense Non Operating,6594000.0,6633000.0,6449000.0,6340000.0,6367000.0
Operating Income,14069000.0,10582000.0,12825000.0,9471000.0,14281000.0
Operating Expense,27667000.0,27569000.0,24154000.0,30956000.0,29566000.0
Depreciation Amortization Depletion Income Statement,5003000.0,4981000.0,5033000.0,5073000.0,5079000.0
Depreciation And Amortization In Income Statement,5003000.0,4981000.0,5033000.0,5073000.0,5079000.0
Selling General And Administration,22664000.0,22588000.0,19121000.0,25883000.0,24487000.0
Selling And Marketing Expense,8157000.0,7248000.0,4276000.0,8409000.0,11576000.0
General And Administrative Expense,14507000.0,15340000.0,14845000.0,17474000.0,12911000.0
Other Gand A,14507000.0,15340000.0,14845000.0,17474000.0,12911000.0
Gross Profit,41736000.0,38151000.0,36979000.0,40427000.0,43847000.0
Cost Of Revenue,14175000.0,13276000.0,12762000.0,15003000.0,16024000.0
Total Revenue,55911000.0,51427000.0,49741000.0,55430000.0,59871000.0
Operating Revenue,52901000.0,48502000.0,46458000.0,52700000.0,56530000.0
