,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,-174403.601286,0.0,0.0,0.0,0.0,,
Tax Rate For Calcs,0.050289,0.21,0.221961,0.006875,0.009224,,
Normalized EBITDA,17095000.0,19756000.0,13502000.0,2491000.0,20020000.0,,
Total Unusual Items,-3468000.0,,0.0,0.0,0.0,0.0,
Total Unusual Items Excluding Goodwill,-3468000.0,,0.0,0.0,0.0,0.0,
Net Income From Continuing Operation Net Minority Interest,-7384000.0,-778000.0,-6958000.0,-19789000.0,-2578000.0,,
Reconciled Depreciation,13311000.0,14241000.0,14253000.0,13883000.0,13944000.0,,
Reconciled Cost Of Revenue,83988000.0,78401000.0,94312000.0,65298000.0,91017000.0,,
EBITDA,13627000.0,19756000.0,13502000.0,2491000.0,20020000.0,,
EBIT,316000.0,5515000.0,-751000.0,-11392000.0,6076000.0,,
Net Interest Income,-8091000.0,-7893000.0,-8192000.0,-8534000.0,-8678000.0,,
Interest Expense,8091000.0,7893000.0,8192000.0,8534000.0,8678000.0,,
Normalized Income,-4090403.601286,-778000.0,-6958000.0,-19789000.0,-2578000.0,,
Net Income From Continuing And Discontinued Operation,-7384000.0,-778000.0,-6958000.0,-19789000.0,-2578000.0,,
Total Expenses,148110000.0,139871000.0,168875000.0,129478000.0,163676000.0,,
Total Operating Income As Reported,-6095000.0,3412000.0,-238000.0,-7428000.0,4795000.0,,
Diluted Average Shares,133289523.0,129295421.0,129174440.0,128291933.0,127138825.0,,
Basic Average Shares,133289523.0,129295421.0,129174440.0,128291933.0,127138825.0,,
Diluted EPS,-0.06,-0.01,-0.05,-0.15,-0.02,,
Basic EPS,-0.06,-0.01,-0.05,-0.15,-0.02,,
Diluted NI Availto Com Stockholders,-7384000.0,-778000.0,-6958000.0,-19789000.0,-2578000.0,,
Net Income Common Stockholders,-7384000.0,-778000.0,-6958000.0,-19789000.0,-2578000.0,,
Net Income,-7384000.0,-778000.0,-6958000.0,-19789000.0,-2578000.0,,
Net Income Including Noncontrolling Interests,-7384000.0,-778000.0,-6958000.0,-19789000.0,-2578000.0,,
Net Income Continuous Operations,-7384000.0,-778000.0,-6958000.0,-19789000.0,-2578000.0,,
Tax Provision,-391000.0,-1600000.0,-1985000.0,-137000.0,-24000.0,,
Pretax Income,-7775000.0,-2378000.0,-8943000.0,-19926000.0,-2602000.0,,
Other Income Expense,2943000.0,2103000.0,-513000.0,-3964000.0,1281000.0,,
Other Non Operating Income Expenses,6411000.0,2103000.0,-513000.0,-3964000.0,1281000.0,,
Special Income Charges,-3468000.0,,0.0,0.0,0.0,0.0,
Impairment Of Capital Assets,,,,,,,0.0
Restructuring And Mergern Acquisition,3468000.0,,0.0,0.0,0.0,0.0,
Net Non Operating Interest Income Expense,-8091000.0,-7893000.0,-8192000.0,-8534000.0,-8678000.0,,
Interest Expense Non Operating,8091000.0,7893000.0,8192000.0,8534000.0,8678000.0,,
Operating Income,-2627000.0,3412000.0,-238000.0,-7428000.0,4795000.0,,
Operating Expense,59627000.0,56047000.0,69128000.0,59116000.0,67533000.0,,
Depreciation Amortization Depletion Income Statement,8816000.0,8818000.0,8818000.0,8819000.0,8818000.0,,
Depreciation And Amortization In Income Statement,8816000.0,8818000.0,8818000.0,8819000.0,8818000.0,,
Amortization,8816000.0,8818000.0,8818000.0,8819000.0,8818000.0,,
Amortization Of Intangibles Income Statement,8816000.0,8818000.0,8818000.0,8819000.0,8818000.0,,
Selling General And Administration,50811000.0,47229000.0,60310000.0,50297000.0,58715000.0,,
Selling And Marketing Expense,24779000.0,22210000.0,33591000.0,26162000.0,28224000.0,,
General And Administrative Expense,26032000.0,25019000.0,26719000.0,24135000.0,30491000.0,,
Other Gand A,26032000.0,25019000.0,26719000.0,24135000.0,30491000.0,,
Gross Profit,57000000.0,59459000.0,68890000.0,51688000.0,72328000.0,,
Cost Of Revenue,88483000.0,83824000.0,99747000.0,70362000.0,96143000.0,,
Total Revenue,145483000.0,143283000.0,168637000.0,122050000.0,168471000.0,,
Operating Revenue,145483000.0,143283000.0,168637000.0,122050000.0,168471000.0,,
