,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,9031.430049,37674.861221,0.0,0.0,0.0,,
Tax Rate For Calcs,0.000517,0.001903,0.003533,0.00224,0.002891,,
Normalized EBITDA,68927000.0,56716000.0,88910000.0,70721000.0,80417000.0,,
Total Unusual Items,17459000.0,19795000.0,,,0.0,0.0,0.0
Total Unusual Items Excluding Goodwill,17459000.0,19795000.0,,,0.0,0.0,0.0
Net Income From Continuing Operation Net Minority Interest,56099000.0,44122000.0,54935000.0,35206000.0,44346000.0,,
Reconciled Depreciation,26139000.0,27270000.0,27620000.0,28135000.0,27878000.0,,
Reconciled Cost Of Revenue,80875000.0,83926000.0,92833000.0,95667000.0,94641000.0,,
EBITDA,86386000.0,76511000.0,88910000.0,70721000.0,80417000.0,,
EBIT,60247000.0,49241000.0,61290000.0,42586000.0,52539000.0,,
Net Interest Income,-4251000.0,-4760000.0,-5972000.0,-7002000.0,-7456000.0,,
Interest Expense,4186000.0,5106000.0,6384000.0,7318000.0,7921000.0,,
Interest Income,820000.0,793000.0,857000.0,1035000.0,935000.0,,
Normalized Income,38649031.430049,24364674.861221,54935000.0,35206000.0,44346000.0,,
Net Income From Continuing And Discontinued Operation,56099000.0,44122000.0,54935000.0,35206000.0,44346000.0,,
Total Expenses,85462000.0,89474000.0,98423000.0,99836000.0,99162000.0,,
Total Operating Income As Reported,60312000.0,48895000.0,60877000.0,42270000.0,52074000.0,,
Diluted Average Shares,160725972.0,160558807.0,161347445.0,161553185.0,161486503.0,,
Basic Average Shares,160661512.0,160495965.0,161272556.0,161464487.0,161369447.0,,
Diluted EPS,0.35,0.27,0.34,0.22,0.27,,
Basic EPS,0.35,0.27,0.34,0.22,0.27,,
Diluted NI Availto Com Stockholders,56099000.0,44122000.0,54935000.0,35206000.0,44346000.0,,
Net Income Common Stockholders,56099000.0,44122000.0,54935000.0,35206000.0,44346000.0,,
Net Income,56099000.0,44122000.0,54935000.0,35206000.0,44346000.0,,
Minority Interests,67000.0,71000.0,224000.0,17000.0,-143000.0,,
Net Income Including Noncontrolling Interests,56032000.0,44051000.0,54712000.0,35189000.0,44489000.0,,
Net Income Continuous Operations,56032000.0,44051000.0,54712000.0,35189000.0,44489000.0,,
Tax Provision,29000.0,84000.0,194000.0,79000.0,129000.0,,
Pretax Income,56061000.0,44135000.0,54906000.0,35268000.0,44618000.0,,
Other Income Expense,17459000.0,19795000.0,,,,,0.0
Special Income Charges,17459000.0,19795000.0,,,0.0,0.0,0.0
Gain On Sale Of Ppe,17459000.0,19795000.0,,,0.0,0.0,0.0
Earnings From Equity Interest,,,,,,,0.0
Gain On Sale Of Security,,,,,,,0.0
Net Non Operating Interest Income Expense,-4251000.0,-4760000.0,-5972000.0,-7002000.0,-7456000.0,,
Total Other Finance Cost,885000.0,447000.0,445000.0,719000.0,470000.0,,
Interest Expense Non Operating,4186000.0,5106000.0,6384000.0,7318000.0,7921000.0,,
Interest Income Non Operating,820000.0,793000.0,857000.0,1035000.0,935000.0,,
Operating Income,42854000.0,29100000.0,32968000.0,42271000.0,52075000.0,,
Operating Expense,4587000.0,5548000.0,5590000.0,4169000.0,4521000.0,,
Selling General And Administration,4587000.0,5548000.0,5590000.0,4169000.0,4521000.0,,
General And Administrative Expense,4587000.0,5548000.0,5590000.0,4169000.0,4521000.0,,
Other Gand A,4587000.0,5548000.0,-7539000.0,4169000.0,4521000.0,,
Gross Profit,47441000.0,34648000.0,38558000.0,46440000.0,56596000.0,,
Cost Of Revenue,80875000.0,83926000.0,92833000.0,95667000.0,94641000.0,,
Total Revenue,128316000.0,118574000.0,131391000.0,142107000.0,151237000.0,,
Operating Revenue,127950000.0,118165000.0,130768000.0,141125000.0,150066000.0,,
