,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30
Tax Effect Of Unusual Items,-7242744.063325,-9546000.0,-2494565.217391,-10988000.0,-11113381.001021
Tax Rate For Calcs,0.241425,0.258,0.048913,0.268,0.277835
Total Unusual Items,-30000000.0,-37000000.0,-51000000.0,-41000000.0,-40000000.0
Total Unusual Items Excluding Goodwill,-30000000.0,-37000000.0,-51000000.0,-41000000.0,-40000000.0
Net Income From Continuing Operation Net Minority Interest,575000000.0,483000000.0,700000000.0,639000000.0,707000000.0
Reconciled Depreciation,100000000.0,93000000.0,94000000.0,42000000.0,6000000.0
Net Interest Income,1695000000.0,1663000000.0,1709000000.0,1796000000.0,1821000000.0
Interest Expense,1250000000.0,1232000000.0,1292000000.0,1342000000.0,1309000000.0
Interest Income,2945000000.0,2895000000.0,3001000000.0,3138000000.0,3130000000.0
Normalized Income,597757255.936675,510454000.0,748505434.782609,669012000.0,735886618.998979
Net Income From Continuing And Discontinued Operation,575000000.0,483000000.0,700000000.0,639000000.0,707000000.0
Rent Expense Supplemental,55000000.0,58000000.0,55000000.0,59000000.0,60000000.0
Diluted Average Shares,13237226.0,13575231.0,13927887.0,14375974.0,14534499.0
Basic Average Shares,13237226.0,13575231.0,13927887.0,14375974.0,14534499.0
Diluted EPS,42.36,34.47,49.21,43.42,47.54
Basic EPS,42.36,34.47,49.21,43.42,47.54
Diluted NI Availto Com Stockholders,561000000.0,468000000.0,685000000.0,624000000.0,691000000.0
Net Income Common Stockholders,561000000.0,468000000.0,685000000.0,624000000.0,691000000.0
Preferred Stock Dividends,14000000.0,15000000.0,15000000.0,15000000.0,16000000.0
Net Income,575000000.0,483000000.0,700000000.0,639000000.0,707000000.0
Net Income Including Noncontrolling Interests,575000000.0,483000000.0,700000000.0,639000000.0,707000000.0
Net Income Continuous Operations,575000000.0,483000000.0,700000000.0,639000000.0,707000000.0
Tax Provision,183000000.0,168000000.0,36000000.0,234000000.0,272000000.0
Pretax Income,758000000.0,651000000.0,736000000.0,873000000.0,979000000.0
Special Income Charges,-30000000.0,-37000000.0,-51000000.0,-41000000.0,-40000000.0
Other Special Charges,-8000000.0,-5000000.0,-11000000.0,-5000000.0,-4000000.0
Restructuring And Mergern Acquisition,38000000.0,42000000.0,62000000.0,46000000.0,44000000.0
Gain On Sale Of Security,2000000.0,-5000000.0,12000000.0,13000000.0,-2000000.0
Depreciation Amortization Depletion Income Statement,113000000.0,113000000.0,117000000.0,114000000.0,113000000.0
Depreciation And Amortization In Income Statement,113000000.0,113000000.0,117000000.0,114000000.0,113000000.0
Amortization,13000000.0,15000000.0,16000000.0,15000000.0,15000000.0
Amortization Of Intangibles Income Statement,13000000.0,15000000.0,16000000.0,15000000.0,15000000.0
Depreciation Income Statement,100000000.0,98000000.0,101000000.0,99000000.0,98000000.0
Selling General And Administration,935000000.0,946000000.0,913000000.0,898000000.0,856000000.0
Selling And Marketing Expense,32000000.0,32000000.0,24000000.0,20000000.0,18000000.0
General And Administrative Expense,903000000.0,914000000.0,889000000.0,878000000.0,838000000.0
Insurance And Claims,38000000.0,38000000.0,33000000.0,31000000.0,33000000.0
Rent And Landing Fees,55000000.0,58000000.0,55000000.0,59000000.0,60000000.0
Salaries And Wages,810000000.0,818000000.0,801000000.0,788000000.0,745000000.0
Total Revenue,2302000000.0,2293000000.0,2397000000.0,2441000000.0,2398000000.0
Operating Revenue,2302000000.0,2293000000.0,2397000000.0,2441000000.0,2398000000.0
Occupancy And Equipment,192000000.0,194000000.0,196000000.0,190000000.0,184000000.0
Professional Expense And Contract Services Expense,30000000.0,25000000.0,30000000.0,42000000.0,24000000.0
Other Non Interest Expense,129000000.0,173000000.0,199000000.0,166000000.0,107000000.0
