,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,-3980550.0,-1196370.0,2581205.846739,-1103760.0,246120.0,,
Tax Rate For Calcs,0.21,0.21,0.317765,0.21,0.21,,
Normalized EBITDA,11029000.0,11806000.0,12392000.0,9360000.0,8102000.0,,
Total Unusual Items,-18955000.0,-5697000.0,8123000.0,-5256000.0,1172000.0,,
Total Unusual Items Excluding Goodwill,-18955000.0,-5697000.0,8123000.0,-5256000.0,1172000.0,,
Net Income From Continuing Operation Net Minority Interest,-19604000.0,-3817000.0,7889000.0,-5701000.0,-489000.0,,
Reconciled Depreciation,4402000.0,4078000.0,4318000.0,4386000.0,4028000.0,,
Reconciled Cost Of Revenue,8922000.0,8711000.0,9442000.0,8975000.0,10401000.0,,
EBITDA,-7926000.0,6109000.0,20515000.0,4104000.0,9274000.0,,
EBIT,-12328000.0,2031000.0,16197000.0,-282000.0,5246000.0,,
Net Interest Income,-6296000.0,-5189000.0,-5220000.0,-5361000.0,-3303000.0,,
Interest Expense,6013000.0,4570000.0,4635000.0,4805000.0,3032000.0,,
Interest Income,269000.0,233000.0,254000.0,165000.0,183000.0,,
Normalized Income,-4629550.0,683630.0,2347205.846739,-1548760.0,-1414880.0,,
Net Income From Continuing And Discontinued Operation,-19604000.0,-3817000.0,7889000.0,-5701000.0,-489000.0,,
Total Expenses,35579000.0,33866000.0,35751000.0,37449000.0,39113000.0,,
Total Operating Income As Reported,6860000.0,8229000.0,7294000.0,5515000.0,4297000.0,,
Diluted Average Shares,10470000.0,10201000.0,11038000.0,10095000.0,10424000.0,,
Basic Average Shares,10470000.0,10201000.0,10112000.0,10095000.0,10042000.0,,
Diluted EPS,-1.87,-0.37,0.71,-0.56,0.01,,
Basic EPS,-1.87,-0.37,0.78,-0.56,0.01,,
Diluted NI Availto Com Stockholders,-19604000.0,-3817000.0,7889000.0,-5701000.0,78000.0,,
Net Income Common Stockholders,-19604000.0,-3817000.0,7889000.0,-5701000.0,78000.0,,
Preferred Stock Dividends,,,0.0,,-567000.0,2129000.0,2584000.0
Net Income,-19604000.0,-3817000.0,7889000.0,-5701000.0,-489000.0,,
Minority Interests,0.0,0.0,1000.0,14000.0,5000.0,,
Net Income Including Noncontrolling Interests,-19604000.0,-3817000.0,7888000.0,-5715000.0,-494000.0,,
Net Income Discontinuous Operations,,,0.0,0.0,0.0,0.0,
Net Income Continuous Operations,-19604000.0,-3817000.0,7888000.0,-5715000.0,-494000.0,,
Tax Provision,1263000.0,1278000.0,3674000.0,628000.0,2708000.0,,
Pretax Income,-18341000.0,-2539000.0,11562000.0,-5087000.0,2214000.0,,
Other Income Expense,-18952000.0,-5697000.0,8326000.0,-5241000.0,1172000.0,,
Other Non Operating Income Expenses,3000.0,,203000.0,15000.0,,10000.0,-1000.0
Special Income Charges,-6424000.0,-118000.0,-1211000.0,205000.0,-48000.0,,
Gain On Sale Of Ppe,,,,205000.0,,,25000.0
Gain On Sale Of Business,,,,,,,0.0
Other Special Charges,6377000.0,,,,,,
Restructuring And Mergern Acquisition,47000.0,118000.0,1006000.0,0.0,48000.0,,
Gain On Sale Of Security,-12531000.0,-5579000.0,9334000.0,-5461000.0,1220000.0,,
Net Non Operating Interest Income Expense,-6296000.0,-5189000.0,-5220000.0,-5361000.0,-3303000.0,,
Total Other Finance Cost,552000.0,852000.0,839000.0,721000.0,454000.0,,
Interest Expense Non Operating,6013000.0,4570000.0,4635000.0,4805000.0,3032000.0,,
Interest Income Non Operating,269000.0,233000.0,254000.0,165000.0,183000.0,,
Operating Income,6907000.0,8347000.0,8456000.0,5515000.0,4345000.0,,
Operating Expense,26657000.0,25155000.0,26309000.0,28474000.0,28712000.0,,
Depreciation Amortization Depletion Income Statement,4402000.0,4078000.0,4318000.0,4386000.0,4028000.0,,
Depreciation And Amortization In Income Statement,4402000.0,4078000.0,4318000.0,4386000.0,4028000.0,,
Research And Development,10404000.0,9698000.0,10259000.0,10333000.0,11896000.0,,
Selling General And Administration,11851000.0,11379000.0,11888000.0,13755000.0,12788000.0,,
Gross Profit,33564000.0,33502000.0,34765000.0,33989000.0,33057000.0,,
Cost Of Revenue,8922000.0,8711000.0,9442000.0,8975000.0,10401000.0,,
Total Revenue,42486000.0,42213000.0,44207000.0,42964000.0,43458000.0,,
Operating Revenue,42486000.0,42213000.0,44207000.0,42964000.0,43458000.0,,
