,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2023-12-31
Tax Effect Of Unusual Items,-107422.98,91643.79,1033.7184,-9032.860283,-3601932.6,
Tax Rate For Calcs,0.21,0.21,0.0006,0.008235,0.21,
Normalized EBITDA,-2443271.0,1196962.0,-2928946.0,-22251093.0,-12761891.0,
Total Unusual Items,-511538.0,436399.0,1722864.0,-1096949.0,-17152060.0,
Total Unusual Items Excluding Goodwill,-511538.0,436399.0,1722864.0,-1096949.0,-17152060.0,
Net Income From Continuing Operation Net Minority Interest,-4005770.0,-135678.0,-2517690.0,-21810039.0,-48407025.0,
Reconciled Depreciation,125000.0,1046940.0,299949.0,193372.0,480349.0,
Reconciled Cost Of Revenue,4469453.0,3912371.0,4275787.0,5217621.0,5427440.0,
EBITDA,-2954809.0,1633361.0,-1206082.0,-23348042.0,-29913951.0,
EBIT,-3079809.0,586421.0,-1506031.0,-23541414.0,-30394300.0,
Net Interest Income,-941319.0,-713985.0,-1085326.0,-626834.0,-821686.0,
Interest Expense,941319.0,713985.0,1085326.0,,,723561.0
Normalized Income,-3601654.98,-480433.21,-4239520.2816,-20722122.860283,-34856897.6,
Net Income From Continuing And Discontinued Operation,-4005770.0,-135678.0,-2517690.0,-21810039.0,-48407025.0,
Total Expenses,13385894.0,15112612.0,15255099.0,35415512.0,39325817.0,
Total Operating Income As Reported,-2520349.0,-3708415.0,-3168813.0,-23541414.0,-30394300.0,
Diluted Average Shares,74290986.0,,68882560.0,68440829.0,68440829.0,68440829.0
Basic Average Shares,74290986.0,,68882560.0,68440829.0,68440829.0,68440829.0
Diluted EPS,-0.05,,-0.04,-0.32,-0.71,-0.45
Basic EPS,-0.05,,-0.04,-0.32,-0.71,-0.45
Diluted NI Availto Com Stockholders,-4005770.0,-135678.0,-2517690.0,-21810039.0,-48407025.0,
Net Income Common Stockholders,-4005770.0,-135678.0,-2517690.0,-21810039.0,-48407025.0,
Net Income,-4005770.0,-135678.0,-2517690.0,-21810039.0,-48407025.0,
Minority Interests,95337.0,61595.0,64599.0,21366.0,45319.0,
Net Income Including Noncontrolling Interests,-4101107.0,-197273.0,-2582289.0,-21831405.0,-48452344.0,
Net Income Continuous Operations,-4101107.0,-197273.0,-2582289.0,-21831405.0,-48452344.0,
Tax Provision,79979.0,69709.0,-9068.0,-181264.0,106650.0,
Pretax Income,-4021128.0,-127564.0,-2591357.0,-22012669.0,-48345694.0,
Other Income Expense,-559460.0,4294836.0,1662782.0,2155579.0,-17129708.0,
Other Non Operating Income Expenses,-47922.0,3858437.0,-60082.0,3252528.0,22352.0,
Gain On Sale Of Security,-511538.0,1681725.0,1722864.0,-1096949.0,-17152060.0,
Net Non Operating Interest Income Expense,-941319.0,-713985.0,-1085326.0,-626834.0,-821686.0,
Total Other Finance Cost,,,,626834.0,821686.0,723561.0
Interest Expense Non Operating,941319.0,713985.0,1085326.0,,,723561.0
Operating Income,-2520349.0,-3708415.0,-3168813.0,-23541414.0,-30394300.0,
Operating Expense,8916441.0,11200241.0,10979312.0,30197891.0,33898377.0,
Depreciation Amortization Depletion Income Statement,125000.0,1046940.0,299949.0,193372.0,480349.0,
Depreciation And Amortization In Income Statement,125000.0,1046940.0,299949.0,193372.0,480349.0,
Research And Development,81534.0,244177.0,249635.0,1496600.0,1789542.0,
Selling General And Administration,8709907.0,9909124.0,10429728.0,28507919.0,31628486.0,
Selling And Marketing Expense,6132010.0,7334485.0,7659408.0,8076959.0,5802298.0,
General And Administrative Expense,2577897.0,2574639.0,2770320.0,20430960.0,25826188.0,
Other Gand A,2577897.0,2574639.0,2770320.0,20430960.0,25826188.0,
Gross Profit,6396092.0,7491826.0,7810499.0,6656477.0,3504077.0,
Cost Of Revenue,4469453.0,3912371.0,4275787.0,5217621.0,5427440.0,
Total Revenue,10865545.0,11404197.0,12086286.0,11874098.0,8931517.0,
Operating Revenue,10865545.0,11404197.0,12086286.0,11874098.0,8931517.0,
