,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,19206112.512819,-4457791.0,1603536.688967,9119760.0,4616722.626527,,
Tax Rate For Calcs,0.333127,0.221,0.279362,0.312,0.293442,,
Normalized EBITDA,-35025000.0,80671000.0,80880000.0,53784000.0,82033000.0,,
Total Unusual Items,57654000.0,-20171000.0,5740000.0,29230000.0,15733000.0,,
Total Unusual Items Excluding Goodwill,57654000.0,-20171000.0,5740000.0,29230000.0,15733000.0,,
Net Income From Continuing Operation Net Minority Interest,40968000.0,17350000.0,54290000.0,65451000.0,68156000.0,,
Reconciled Depreciation,21089000.0,21618000.0,22152000.0,22449000.0,22223000.0,,
Reconciled Cost Of Revenue,860269000.0,852862000.0,824426000.0,871204000.0,895845000.0,,
EBITDA,22629000.0,60500000.0,86620000.0,83014000.0,97766000.0,,
EBIT,1540000.0,38882000.0,64468000.0,60565000.0,75543000.0,,
Net Interest Income,2239000.0,3572000.0,5128000.0,5391000.0,5186000.0,,
Interest Income,2239000.0,3572000.0,5128000.0,5391000.0,5186000.0,,
Normalized Income,2520112.512819,33063209.0,50153536.688967,45340760.0,57039722.626527,,
Net Income From Continuing And Discontinued Operation,40968000.0,17350000.0,54290000.0,65451000.0,68156000.0,,
Total Expenses,1368203000.0,1313025000.0,1317904000.0,1404439000.0,1396981000.0,,
Total Operating Income As Reported,1540000.0,38882000.0,,,75543000.0,40898000.0,
Diluted Average Shares,100539000.0,101015000.0,102008000.0,102393000.0,103328000.0,,
Basic Average Shares,100410000.0,100666000.0,101549000.0,102175000.0,103151000.0,,
Diluted EPS,0.41,0.17,0.53,0.64,0.66,,
Basic EPS,0.41,0.17,0.534619,0.64,0.66,,
Diluted NI Availto Com Stockholders,40968000.0,17350000.0,54290000.0,65451000.0,68156000.0,,
Net Income Common Stockholders,40968000.0,17350000.0,54290000.0,65451000.0,68156000.0,,
Net Income,40968000.0,17350000.0,54290000.0,65451000.0,68156000.0,,
Net Income Including Noncontrolling Interests,40968000.0,17350000.0,54290000.0,65451000.0,68156000.0,,
Net Income Continuous Operations,40968000.0,17350000.0,54290000.0,65451000.0,68156000.0,,
Tax Provision,20465000.0,4933000.0,21046000.0,29735000.0,28306000.0,,
Pretax Income,61433000.0,22283000.0,75336000.0,95186000.0,96462000.0,,
Other Income Expense,57654000.0,-20171000.0,5740000.0,29230000.0,15733000.0,,
Gain On Sale Of Security,57654000.0,-20171000.0,5740000.0,29230000.0,15733000.0,,
Net Non Operating Interest Income Expense,2239000.0,3572000.0,5128000.0,5391000.0,5186000.0,,
Interest Income Non Operating,2239000.0,3572000.0,5128000.0,5391000.0,5186000.0,,
Operating Income,1540000.0,38882000.0,64468000.0,60565000.0,75543000.0,,
Operating Expense,507934000.0,460163000.0,471630000.0,511091000.0,501136000.0,,
Depreciation Amortization Depletion Income Statement,,,304000.0,305000.0,304000.0,304000.0,721000.0
Depreciation And Amortization In Income Statement,,,304000.0,305000.0,304000.0,304000.0,721000.0
Amortization,,,304000.0,305000.0,304000.0,304000.0,721000.0
Amortization Of Intangibles Income Statement,,,304000.0,305000.0,304000.0,304000.0,721000.0
Selling General And Administration,507934000.0,460163000.0,471326000.0,510786000.0,501136000.0,,
Gross Profit,509474000.0,499045000.0,536098000.0,571656000.0,576679000.0,,
Cost Of Revenue,860269000.0,852862000.0,846274000.0,893348000.0,895845000.0,,
Total Revenue,1369743000.0,1351907000.0,1382372000.0,1465004000.0,1472524000.0,,
Operating Revenue,1369743000.0,1351907000.0,1382372000.0,1465004000.0,1472524000.0,,
