,2025-04-30,2025-01-31,2024-10-31,2024-07-31,2024-04-30,2024-01-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.21,0.21,0.21,0.21,0.21,
Normalized EBITDA,4134000.0,2033000.0,-6274000.0,-9351000.0,-11986000.0,
Net Income From Continuing Operation Net Minority Interest,-3914000.0,-6390000.0,-14403000.0,-18012000.0,-19722000.0,
Reconciled Depreciation,6878000.0,6823000.0,7087000.0,7303000.0,6673000.0,
Reconciled Cost Of Revenue,38065000.0,33566000.0,34537000.0,32811000.0,34020000.0,
EBITDA,4134000.0,2033000.0,-6274000.0,-9351000.0,-11986000.0,
EBIT,-2744000.0,-4790000.0,-13361000.0,-16654000.0,-18659000.0,
Net Interest Income,-230000.0,19000.0,26000.0,46000.0,239000.0,
Interest Expense,435000.0,586000.0,600000.0,608000.0,553000.0,
Interest Income,205000.0,605000.0,626000.0,654000.0,792000.0,
Normalized Income,-3914000.0,-6390000.0,-14403000.0,-18012000.0,-19722000.0,
Net Income From Continuing And Discontinued Operation,-3914000.0,-6390000.0,-14403000.0,-18012000.0,-19722000.0,
Total Expenses,119223000.0,117293000.0,120643000.0,119337000.0,120637000.0,
Total Operating Income As Reported,-3287000.0,-7612000.0,-13843000.0,-17222000.0,-19420000.0,
Diluted Average Shares,58920782.0,,57891591.0,57502959.0,56666311.0,54555555.0
Basic Average Shares,58920782.0,,57891591.0,57502959.0,56666311.0,54555555.0
Diluted EPS,-0.07,,-0.25,-0.31,-0.35,-0.56
Basic EPS,-0.07,,-0.25,-0.31,-0.35,-0.56
Diluted NI Availto Com Stockholders,-3914000.0,-6390000.0,-14403000.0,-18012000.0,-19722000.0,
Net Income Common Stockholders,-3914000.0,-6390000.0,-14403000.0,-18012000.0,-19722000.0,
Net Income,-3914000.0,-6390000.0,-14403000.0,-18012000.0,-19722000.0,
Net Income Including Noncontrolling Interests,-3914000.0,-6390000.0,-14403000.0,-18012000.0,-19722000.0,
Net Income Continuous Operations,-3914000.0,-6390000.0,-14403000.0,-18012000.0,-19722000.0,
Tax Provision,735000.0,1014000.0,442000.0,750000.0,510000.0,
Pretax Income,-3179000.0,-5376000.0,-13961000.0,-17262000.0,-19212000.0,
Other Income Expense,338000.0,2217000.0,-144000.0,-86000.0,-31000.0,
Other Non Operating Income Expenses,338000.0,2217000.0,-144000.0,-86000.0,-31000.0,
Net Non Operating Interest Income Expense,-230000.0,19000.0,26000.0,46000.0,239000.0,
Interest Expense Non Operating,435000.0,586000.0,600000.0,608000.0,553000.0,
Interest Income Non Operating,205000.0,605000.0,626000.0,654000.0,792000.0,
Operating Income,-3287000.0,-7612000.0,-13843000.0,-17222000.0,-19420000.0,
Operating Expense,81158000.0,83727000.0,86106000.0,86526000.0,86617000.0,
Depreciation Amortization Depletion Income Statement,6878000.0,6823000.0,7087000.0,7303000.0,6673000.0,
Depreciation And Amortization In Income Statement,6878000.0,6823000.0,7087000.0,7303000.0,6673000.0,
Amortization,3892000.0,3651000.0,3521000.0,3382000.0,3149000.0,
Amortization Of Intangibles Income Statement,3892000.0,3651000.0,3521000.0,3382000.0,3149000.0,
Depreciation Income Statement,2986000.0,3172000.0,3566000.0,3921000.0,3524000.0,
Research And Development,31829000.0,29626000.0,29315000.0,29542000.0,28881000.0,
Selling General And Administration,42451000.0,47278000.0,49704000.0,49681000.0,51063000.0,
Selling And Marketing Expense,26043000.0,28863000.0,30071000.0,30184000.0,32011000.0,
General And Administrative Expense,16408000.0,18415000.0,19633000.0,19497000.0,19052000.0,
Other Gand A,16408000.0,18415000.0,19633000.0,19497000.0,19052000.0,
Gross Profit,77871000.0,76115000.0,72263000.0,69304000.0,67197000.0,
Cost Of Revenue,38065000.0,33566000.0,34537000.0,32811000.0,34020000.0,
Total Revenue,115936000.0,109681000.0,106800000.0,102115000.0,101217000.0,
Operating Revenue,115936000.0,109681000.0,106800000.0,102115000.0,101217000.0,
