,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.020797,0.027513,0.21,0.014353,0.009389
Normalized EBITDA,531848000.0,426972000.0,529713000.0,895914000.0,586392000.0
Net Income From Continuing Operation Net Minority Interest,29992000.0,-40295000.0,254536000.0,474932000.0,163436000.0
Reconciled Depreciation,264437000.0,250535000.0,246635000.0,238850000.0,242935000.0
Reconciled Cost Of Revenue,1436170000.0,1284700000.0,1287424000.0,1518517000.0,1434225000.0
EBITDA,531848000.0,426972000.0,529713000.0,895914000.0,586392000.0
EBIT,267411000.0,176437000.0,283078000.0,657064000.0,343457000.0
Net Interest Income,-236782000.0,-217872000.0,-175358000.0,-175216000.0,-178472000.0
Interest Expense,236782000.0,217872000.0,175358000.0,175216000.0,178472000.0
Normalized Income,29992000.0,-40295000.0,254536000.0,474932000.0,163436000.0
Net Income From Continuing And Discontinued Operation,29992000.0,-40295000.0,254536000.0,474932000.0,163436000.0
Total Expenses,2093661000.0,1926611000.0,1894625000.0,2115368000.0,2030931000.0
Total Operating Income As Reported,423836000.0,200942000.0,214741000.0,691210000.0,341561000.0
Diluted Average Shares,448033138.0,441147186.0,518111963.0,514878919.0,513589734.0
Basic Average Shares,446586784.0,441147186.0,439709089.0,439697135.0,434807434.0
Diluted EPS,0.07,-0.09,0.52,0.95,0.35
Basic EPS,0.07,-0.09,0.58,1.08,0.38
Diluted NI Availto Com Stockholders,29992000.0,-40295000.0,206213000.0,489897000.0,179453000.0
Average Dilution Earnings,0.0,,,14965000.0,16017000.0
Net Income Common Stockholders,29992000.0,-40295000.0,254536000.0,474932000.0,163436000.0
Net Income,29992000.0,-40295000.0,254536000.0,474932000.0,163436000.0
Net Income Including Noncontrolling Interests,29992000.0,-40295000.0,254536000.0,474932000.0,163436000.0
Net Income Continuous Operations,29992000.0,-40295000.0,254536000.0,474932000.0,163436000.0
Tax Provision,637000.0,-1140000.0,-146816000.0,6916000.0,1549000.0
Pretax Income,30629000.0,-41435000.0,107720000.0,481848000.0,164985000.0
Other Income Expense,-156425000.0,-24505000.0,68337000.0,-34146000.0,1896000.0
Other Non Operating Income Expenses,-156425000.0,-24505000.0,68337000.0,-34146000.0,1896000.0
Net Non Operating Interest Income Expense,-236782000.0,-217872000.0,-175358000.0,-175216000.0,-178472000.0
Interest Expense Non Operating,236782000.0,217872000.0,175358000.0,175216000.0,178472000.0
Operating Income,423836000.0,200942000.0,214741000.0,691210000.0,341561000.0
Operating Expense,636814000.0,622673000.0,587046000.0,576429000.0,576176000.0
Depreciation Amortization Depletion Income Statement,243760000.0,231297000.0,226480000.0,218428000.0,222405000.0
Depreciation And Amortization In Income Statement,243760000.0,231297000.0,226480000.0,218428000.0,222405000.0
Selling General And Administration,393054000.0,391376000.0,360566000.0,358001000.0,353771000.0
Gross Profit,1060650000.0,823615000.0,801787000.0,1267639000.0,917737000.0
Cost Of Revenue,1456847000.0,1303938000.0,1307579000.0,1538939000.0,1454755000.0
Total Revenue,2517497000.0,2127553000.0,2109366000.0,2806578000.0,2372492000.0
Operating Revenue,2517497000.0,2127553000.0,2109366000.0,2806578000.0,2372492000.0
