,2024-09-30,2024-06-30,2024-03-31,2023-12-31,2023-09-30,2023-06-30
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.0,0.0,0.0,0.0,0.0,
Normalized EBITDA,-1590000.0,-1913000.0,-2175000.0,-1730000.0,-2729000.0,
Net Income From Continuing Operation Net Minority Interest,-1524000.0,-1846000.0,-2154000.0,-1895000.0,-2780000.0,
Reconciled Depreciation,0.0,1000.0,34000.0,43000.0,47000.0,
EBITDA,-1590000.0,-1913000.0,-2175000.0,-1730000.0,-2729000.0,
EBIT,-1590000.0,-1914000.0,-2209000.0,-1773000.0,-2776000.0,
Normalized Income,-1524000.0,-1846000.0,-2154000.0,-1895000.0,-2780000.0,
Net Income From Continuing And Discontinued Operation,-1524000.0,-1846000.0,-2154000.0,-1895000.0,-2780000.0,
Total Expenses,1590000.0,1914000.0,2209000.0,1773000.0,2776000.0,
Total Operating Income As Reported,-1590000.0,-1914000.0,-2209000.0,-1899000.0,-2776000.0,
Diluted Average Shares,990033.0,510187.0,508896.0,,271129.0,192054.0
Basic Average Shares,990033.0,510187.0,508896.0,,271129.0,192054.0
Diluted EPS,-1.54,-3.619998,-4.23,,-10.25,-13.269996
Basic EPS,-1.54,-3.619998,-4.23,,-10.25,-13.269996
Diluted NI Availto Com Stockholders,-1524000.0,-1846000.0,-2154000.0,-1895000.0,-2780000.0,
Net Income Common Stockholders,-1524000.0,-1846000.0,-2154000.0,-1895000.0,-2780000.0,
Net Income,-1524000.0,-1846000.0,-2154000.0,-1895000.0,-2780000.0,
Net Income Including Noncontrolling Interests,-1524000.0,-1846000.0,-2154000.0,-1895000.0,-2780000.0,
Net Income Continuous Operations,-1524000.0,-1846000.0,-2154000.0,-1895000.0,-2780000.0,
Pretax Income,-1524000.0,-1846000.0,-2154000.0,-1895000.0,-2780000.0,
Other Income Expense,66000.0,68000.0,55000.0,-122000.0,-4000.0,
Other Non Operating Income Expenses,66000.0,68000.0,55000.0,4000.0,-4000.0,
Operating Income,-1590000.0,-1914000.0,-2209000.0,-1773000.0,-2776000.0,
Operating Expense,1590000.0,1914000.0,2209000.0,1773000.0,2776000.0,
Research And Development,644000.0,866000.0,1148000.0,1007000.0,1808000.0,
Selling General And Administration,946000.0,1048000.0,1061000.0,766000.0,968000.0,
General And Administrative Expense,946000.0,1048000.0,1061000.0,766000.0,968000.0,
Other Gand A,946000.0,1048000.0,1061000.0,766000.0,968000.0,
Total Revenue,0.0,0.0,0.0,0.0,0.0,
Operating Revenue,0.0,0.0,0.0,0.0,0.0,
