,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,0.0,0.0,-92500.0,-42000.0,0.0,,
Tax Rate For Calcs,0.3542,0.1726,0.025,0.21,0.3818,,
Normalized EBITDA,18500000.0,19700000.0,33300000.0,19100000.0,25900000.0,,
Total Unusual Items,,,-3700000.0,-200000.0,0.0,0.0,-400000.0
Total Unusual Items Excluding Goodwill,,,-3700000.0,-200000.0,0.0,0.0,-400000.0
Net Income From Continuing Operation Net Minority Interest,2900000.0,4500000.0,3900000.0,3200000.0,7900000.0,,
Reconciled Depreciation,14800000.0,13400000.0,13100000.0,13100000.0,13400000.0,,
Reconciled Cost Of Revenue,277700000.0,229000000.0,213300000.0,206700000.0,222900000.0,,
EBITDA,18500000.0,19700000.0,29600000.0,18900000.0,25900000.0,,
EBIT,3700000.0,6300000.0,16500000.0,5800000.0,12500000.0,,
Net Interest Income,-1200000.0,-900000.0,-300000.0,0.0,100000.0,,
Interest Expense,,900000.0,12500000.0,0.0,,2800000.0,6200000.0
Normalized Income,2900000.0,4500000.0,7507500.0,3358000.0,7900000.0,,
Net Income From Continuing And Discontinued Operation,2900000.0,4500000.0,3900000.0,3200000.0,7900000.0,,
Total Expenses,347800000.0,296000000.0,276400000.0,269200000.0,287600000.0,,
Total Operating Income As Reported,3700000.0,6600000.0,3000000.0,6500000.0,12500000.0,,
Diluted Average Shares,157400000.0,156200000.0,154700000.0,154100000.0,153500000.0,,
Basic Average Shares,155700000.0,154200000.0,152700000.0,152600000.0,151800000.0,,
Diluted EPS,0.02,0.03,0.03,0.02,0.05,,
Basic EPS,0.02,0.03,0.03,0.02,0.05,,
Diluted NI Availto Com Stockholders,2900000.0,4500000.0,3900000.0,3200000.0,7900000.0,,
Net Income Common Stockholders,2900000.0,4500000.0,3900000.0,3200000.0,7900000.0,,
Net Income,2900000.0,4500000.0,3900000.0,3200000.0,7900000.0,,
Minority Interests,,0.0,0.0,0.0,0.0,0.0,
Net Income Including Noncontrolling Interests,2900000.0,4500000.0,3900000.0,3200000.0,7900000.0,,
Net Income Discontinuous Operations,,,,,,,0.0
Net Income Continuous Operations,2900000.0,4500000.0,3900000.0,3200000.0,7900000.0,,
Tax Provision,1700000.0,900000.0,100000.0,2600000.0,4800000.0,,
Pretax Income,4600000.0,5400000.0,4000000.0,5800000.0,12700000.0,,
Other Income Expense,2100000.0,-300000.0,-2400000.0,-900000.0,100000.0,,
Other Non Operating Income Expenses,2100000.0,-300000.0,1300000.0,-700000.0,100000.0,,
Special Income Charges,,,-3700000.0,-200000.0,0.0,0.0,-400000.0
Restructuring And Mergern Acquisition,,,3700000.0,200000.0,0.0,0.0,400000.0
Net Non Operating Interest Income Expense,-1200000.0,-900000.0,-300000.0,0.0,100000.0,,
Total Other Finance Cost,1200000.0,,,,-100000.0,,
Interest Expense Non Operating,,900000.0,12500000.0,0.0,,2800000.0,6200000.0
Operating Income,3700000.0,6600000.0,6700000.0,6700000.0,12500000.0,,
Operating Expense,70100000.0,67000000.0,63100000.0,62500000.0,64700000.0,,
Research And Development,10200000.0,10000000.0,10600000.0,9900000.0,10200000.0,,
Selling General And Administration,59900000.0,57000000.0,52500000.0,52600000.0,54500000.0,,
Gross Profit,73800000.0,73600000.0,69800000.0,69200000.0,77200000.0,,
Cost Of Revenue,277700000.0,229000000.0,213300000.0,206700000.0,222900000.0,,
Total Revenue,351500000.0,302600000.0,283100000.0,275900000.0,300100000.0,,
Operating Revenue,351500000.0,302600000.0,283100000.0,275900000.0,300100000.0,,
