,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.21,0.21,0.0,0.21,0.21
Normalized EBITDA,-54021000.0,-70779000.0,-62765000.0,-76490000.0,-63662000.0
Net Income From Continuing Operation Net Minority Interest,-52731000.0,-67992000.0,-58819000.0,-72547000.0,-58700000.0
Reconciled Depreciation,19000.0,157000.0,157000.0,156000.0,160000.0
EBITDA,-54021000.0,-70779000.0,-62765000.0,-76490000.0,-63662000.0
EBIT,-54040000.0,-70936000.0,-62922000.0,-76646000.0,-63822000.0
Net Interest Income,1814000.0,3074000.0,4088000.0,4209000.0,5271000.0
Interest Income,1814000.0,3074000.0,4088000.0,4209000.0,5271000.0
Normalized Income,-52731000.0,-67992000.0,-58819000.0,-72547000.0,-58700000.0
Net Income From Continuing And Discontinued Operation,-52731000.0,-67992000.0,-58819000.0,-72547000.0,-58700000.0
Total Expenses,54040000.0,70936000.0,62922000.0,76646000.0,63822000.0
Total Operating Income As Reported,-54040000.0,-70936000.0,-62922000.0,-76646000.0,-63822000.0
Diluted Average Shares,161691000.0,161451000.0,160984000.0,159576000.0,158984000.0
Basic Average Shares,161691000.0,161451000.0,160984000.0,159576000.0,158984000.0
Diluted EPS,-0.33,-0.42,-0.37,-0.45,-0.37
Basic EPS,-0.33,-0.42,-0.37,-0.45,-0.37
Diluted NI Availto Com Stockholders,-52731000.0,-67992000.0,-58819000.0,-72547000.0,-58700000.0
Net Income Common Stockholders,-52731000.0,-67992000.0,-58819000.0,-72547000.0,-58700000.0
Net Income,-52731000.0,-67992000.0,-58819000.0,-72547000.0,-58700000.0
Net Income Including Noncontrolling Interests,-52731000.0,-67992000.0,-58819000.0,-72547000.0,-58700000.0
Net Income Continuous Operations,-52731000.0,-67992000.0,-58819000.0,-72547000.0,-58700000.0
Tax Provision,25000.0,105000.0,0.0,53000.0,125000.0
Pretax Income,-52706000.0,-67887000.0,-58819000.0,-72494000.0,-58575000.0
Other Income Expense,-480000.0,-25000.0,15000.0,-57000.0,-24000.0
Other Non Operating Income Expenses,-480000.0,-25000.0,15000.0,-57000.0,-24000.0
Net Non Operating Interest Income Expense,1814000.0,3074000.0,4088000.0,4209000.0,5271000.0
Interest Income Non Operating,1814000.0,3074000.0,4088000.0,4209000.0,5271000.0
Operating Income,-54040000.0,-70936000.0,-62922000.0,-76646000.0,-63822000.0
Operating Expense,54040000.0,70936000.0,62922000.0,76646000.0,63822000.0
Research And Development,38724000.0,52151000.0,45912000.0,60630000.0,48628000.0
Selling General And Administration,15316000.0,18785000.0,17010000.0,16016000.0,15194000.0
General And Administrative Expense,15316000.0,18785000.0,17010000.0,16016000.0,15194000.0
Other Gand A,15316000.0,18785000.0,17010000.0,16016000.0,15194000.0
Total Revenue,0.0,0.0,0.0,0.0,0.0
Operating Revenue,0.0,0.0,0.0,0.0,0.0
