,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31,2023-09-30,2023-06-30
Tax Effect Of Unusual Items,0.0,0.0,-561144.350605,-2815784.0,0.0,,
Tax Rate For Calcs,0.225211,0.228,0.205022,0.232,0.23363,,
Normalized EBITDA,90710000.0,70221000.0,61164000.0,73789000.0,79687000.0,,
Total Unusual Items,,,-2737000.0,-12137000.0,,,-24969000.0
Total Unusual Items Excluding Goodwill,,,-2737000.0,-12137000.0,,,-24969000.0
Net Income From Continuing Operation Net Minority Interest,48993000.0,44701000.0,34828000.0,28350000.0,51484000.0,,
Reconciled Depreciation,15049000.0,14357000.0,14002000.0,14369000.0,13933000.0,,
Reconciled Cost Of Revenue,376533000.0,355734000.0,355207000.0,366952000.0,364448000.0,,
EBITDA,90710000.0,70221000.0,58427000.0,61652000.0,79687000.0,,
EBIT,75661000.0,55864000.0,44425000.0,47283000.0,65754000.0,,
Normalized Income,48993000.0,44701000.0,37003855.649395,37671216.0,51484000.0,,
Net Income From Continuing And Discontinued Operation,48993000.0,44701000.0,34828000.0,28350000.0,51484000.0,,
Total Expenses,433640000.0,410694000.0,408400000.0,424163000.0,420162000.0,,
Total Operating Income As Reported,75661000.0,55864000.0,41688000.0,35146000.0,65754000.0,,
Diluted Average Shares,27495000.0,27478000.0,,27451000.0,27440000.0,27473000.0,
Basic Average Shares,27480000.0,27457000.0,,27436000.0,27425000.0,27449000.0,
Diluted EPS,1.78,1.62,,1.03,1.87,1.59,
Basic EPS,1.78,1.62,,1.03,1.87,1.6,
Diluted NI Availto Com Stockholders,48857000.0,44577000.0,34748000.0,28285000.0,51327000.0,,
Net Income Common Stockholders,48857000.0,44577000.0,34748000.0,28285000.0,51327000.0,,
Otherunder Preferred Stock Dividend,136000.0,124000.0,80000.0,65000.0,157000.0,,
Net Income,48993000.0,44701000.0,34828000.0,28350000.0,51484000.0,,
Net Income Including Noncontrolling Interests,48993000.0,44701000.0,34828000.0,28350000.0,51484000.0,,
Net Income Continuous Operations,48993000.0,44701000.0,34828000.0,28350000.0,51484000.0,,
Tax Provision,14241000.0,13182000.0,8982000.0,8544000.0,15695000.0,,
Pretax Income,63234000.0,57883000.0,43810000.0,36894000.0,67179000.0,,
Other Income Expense,-12427000.0,2019000.0,-615000.0,-10389000.0,1425000.0,,
Other Non Operating Income Expenses,-12427000.0,2019000.0,2122000.0,1748000.0,1425000.0,,
Special Income Charges,,,-2737000.0,-12137000.0,,,-24969000.0
Restructuring And Mergern Acquisition,,,2737000.0,12137000.0,,,24969000.0
Operating Income,75661000.0,55864000.0,44425000.0,47283000.0,65754000.0,,
Operating Expense,57107000.0,54960000.0,53193000.0,57211000.0,55714000.0,,
Depreciation Amortization Depletion Income Statement,,,,,132000.0,,
Depreciation And Amortization In Income Statement,,,,,132000.0,,
Amortization,,,,,132000.0,,
Amortization Of Intangibles Income Statement,,,,,132000.0,,
Selling General And Administration,57107000.0,54960000.0,53193000.0,57211000.0,55714000.0,,
General And Administrative Expense,,,,,55582000.0,51947000.0,
Other Gand A,,,,,55582000.0,51947000.0,
Gross Profit,132768000.0,110824000.0,97618000.0,104494000.0,121468000.0,,
Cost Of Revenue,376533000.0,355734000.0,355207000.0,366952000.0,364448000.0,,
Total Revenue,509301000.0,466558000.0,452825000.0,471446000.0,485916000.0,,
Operating Revenue,509301000.0,466558000.0,452825000.0,471446000.0,485916000.0,,
