,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,-7421364.985163,-72805500.0,-4378372.881356,-3317400.0,-11485327.033076,,
Tax Rate For Calcs,0.150841,0.135,0.141695,0.114,0.158418,,
Normalized EBITDA,425700000.0,164500000.0,655300000.0,661200000.0,649900000.0,,
Total Unusual Items,-49200000.0,-539300000.0,-30900000.0,-29100000.0,-72500000.0,,
Total Unusual Items Excluding Goodwill,-49200000.0,-539300000.0,-30900000.0,-29100000.0,-72500000.0,,
Net Income From Continuing Operation Net Minority Interest,170300000.0,-486100000.0,379900000.0,401700000.0,338200000.0,,
Reconciled Depreciation,156400000.0,168200000.0,166600000.0,161800000.0,159600000.0,,
Reconciled Cost Of Revenue,771400000.0,995100000.0,790300000.0,813700000.0,804500000.0,,
EBITDA,376500000.0,-374800000.0,624400000.0,632100000.0,577400000.0,,
EBIT,220100000.0,-543000000.0,457800000.0,470300000.0,417800000.0,,
Net Interest Income,7300000.0,8600000.0,12500000.0,12900000.0,11700000.0,,
Interest Expense,17900000.0,18000000.0,15300000.0,15700000.0,15700000.0,,
Interest Income,25200000.0,26600000.0,27800000.0,28600000.0,27400000.0,,
Normalized Income,212078635.014837,-19605500.0,406421627.118644,427482600.0,399214672.966924,,
Net Income From Continuing And Discontinued Operation,170300000.0,-486100000.0,379900000.0,401700000.0,338200000.0,,
Total Expenses,1226100000.0,1480100000.0,1283000000.0,1287400000.0,1274200000.0,,
Total Operating Income As Reported,193400000.0,-573700000.0,408600000.0,445400000.0,388500000.0,,
Diluted Average Shares,414900000.0,421300000.0,429600000.0,431700000.0,433200000.0,,
Basic Average Shares,414600000.0,421300000.0,425400000.0,427000000.0,429100000.0,,
Diluted EPS,0.41,-1.15,0.88,0.93,0.78,,
Basic EPS,0.41,-1.15,0.89,0.94,0.79,,
Diluted NI Availto Com Stockholders,170300000.0,-486100000.0,379900000.0,401700000.0,338200000.0,,
Average Dilution Earnings,,,0.0,0.0,0.0,0.0,100000.0
Net Income Common Stockholders,170300000.0,-486100000.0,379900000.0,401700000.0,338200000.0,,
Net Income,170300000.0,-486100000.0,379900000.0,401700000.0,338200000.0,,
Minority Interests,-1400000.0,-900000.0,100000.0,-1000000.0,-200000.0,,
Net Income Including Noncontrolling Interests,171700000.0,-485200000.0,379800000.0,402700000.0,338400000.0,,
Net Income Continuous Operations,171700000.0,-485200000.0,379800000.0,402700000.0,338400000.0,,
Tax Provision,30500000.0,-75800000.0,62700000.0,51900000.0,63700000.0,,
Pretax Income,202200000.0,-561000000.0,442500000.0,454600000.0,402100000.0,,
Other Income Expense,-47700000.0,-535200000.0,-9500000.0,-32800000.0,-70600000.0,,
Other Non Operating Income Expenses,1500000.0,4100000.0,21400000.0,-3700000.0,1900000.0,,
Special Income Charges,-49200000.0,-539300000.0,-30900000.0,-29100000.0,-72500000.0,,
Gain On Sale Of Business,,,0.0,0.0,0.0,0.0,0.0
Other Special Charges,,,,,,,0.0
Impairment Of Capital Assets,40600000.0,,,,15700000.0,,19500000.0
Restructuring And Mergern Acquisition,8600000.0,539300000.0,-6900000.0,29100000.0,56800000.0,,
Net Non Operating Interest Income Expense,7300000.0,8600000.0,12500000.0,12900000.0,11700000.0,,
Interest Expense Non Operating,17900000.0,18000000.0,15300000.0,15700000.0,15700000.0,,
Interest Income Non Operating,25200000.0,26600000.0,27800000.0,28600000.0,27400000.0,,
Operating Income,242600000.0,-34400000.0,439500000.0,474500000.0,461000000.0,,
Operating Expense,309300000.0,328200000.0,339600000.0,324900000.0,323000000.0,,
Depreciation Amortization Depletion Income Statement,11000000.0,11400000.0,13500000.0,13000000.0,12900000.0,,
Depreciation And Amortization In Income Statement,11000000.0,11400000.0,13500000.0,13000000.0,12900000.0,,
Amortization,11000000.0,11400000.0,13500000.0,13000000.0,12900000.0,,
Amortization Of Intangibles Income Statement,11000000.0,11400000.0,13500000.0,13000000.0,12900000.0,,
Research And Development,143800000.0,164100000.0,155200000.0,151000000.0,156500000.0,,
Selling General And Administration,154500000.0,152700000.0,170900000.0,160900000.0,153600000.0,,
Selling And Marketing Expense,63300000.0,68300000.0,70400000.0,65400000.0,68600000.0,,
General And Administrative Expense,91200000.0,84400000.0,100500000.0,95500000.0,85000000.0,,
Other Gand A,91200000.0,84400000.0,100500000.0,95500000.0,85000000.0,,
Gross Profit,551900000.0,293800000.0,779100000.0,799400000.0,784000000.0,,
Cost Of Revenue,916800000.0,1151900000.0,943400000.0,962500000.0,951200000.0,,
Total Revenue,1468700000.0,1445700000.0,1722500000.0,1761900000.0,1735200000.0,,
Operating Revenue,1468700000.0,1445700000.0,1722500000.0,1761900000.0,1735200000.0,,
