,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,,
Tax Rate For Calcs,0.0,0.0,0.0,0.0,0.0,,
Normalized EBITDA,-3172811.0,-2940061.0,-3781167.0,-3697117.0,-4447310.0,,
Total Unusual Items,-6976.0,1836.0,3945.0,-4297.0,39173.0,,
Total Unusual Items Excluding Goodwill,-6976.0,1836.0,3945.0,-4297.0,39173.0,,
Net Income From Continuing Operation Net Minority Interest,-4163851.0,-3833914.0,-4739022.0,-4701864.0,-5388648.0,,
Reconciled Depreciation,412166.0,376937.0,399440.0,427978.0,457758.0,,
Reconciled Cost Of Revenue,1187785.0,3823052.0,6164860.0,4887555.0,2775194.0,,
EBITDA,-3179787.0,-2938225.0,-3777222.0,-3701414.0,-4408137.0,,
EBIT,-3591953.0,-3315162.0,-4176662.0,-4129392.0,-4865895.0,,
Net Interest Income,-571898.0,-518752.0,-562360.0,-572472.0,-522753.0,,
Interest Expense,571898.0,518752.0,562360.0,572472.0,522753.0,,
Normalized Income,-4156875.0,-3835750.0,-4742967.0,-4697567.0,-5427821.0,,
Net Income From Continuing And Discontinued Operation,-4163851.0,-3833914.0,-4739022.0,-4701864.0,-5388648.0,,
Total Expenses,5134444.0,8992878.0,11399504.0,9472285.0,7902126.0,,
Rent Expense Supplemental,,,,,,,143663.0
Total Operating Income As Reported,-3584977.0,-4708744.0,-4180607.0,-4125095.0,-4905068.0,,
Diluted Average Shares,29642264.0,,28512901.0,26491162.0,25848305.0,,24962086.0
Basic Average Shares,29642264.0,,28512901.0,26491162.0,25848305.0,,24962086.0
Diluted EPS,-0.14,,-0.17,-0.18,-0.21,,-0.19
Basic EPS,-0.14,,-0.17,-0.18,-0.21,,-0.19
Diluted NI Availto Com Stockholders,-4163851.0,-3833914.0,-4739022.0,-4701864.0,-5388648.0,,
Net Income Common Stockholders,-4163851.0,-3833914.0,-4739022.0,-4701864.0,-5388648.0,,
Net Income,-4163851.0,-3833914.0,-4739022.0,-4701864.0,-5388648.0,,
Net Income Including Noncontrolling Interests,-4163851.0,-3833914.0,-4739022.0,-4701864.0,-5388648.0,,
Net Income Continuous Operations,-4163851.0,-3833914.0,-4739022.0,-4701864.0,-5388648.0,,
Pretax Income,-4163851.0,-3833914.0,-4739022.0,-4701864.0,-5388648.0,,
Other Income Expense,-6976.0,1393582.0,3945.0,-4297.0,39173.0,,
Special Income Charges,,0.0,0.0,,,0.0,-423267.0
Write Off,,,0.0,,,,423267.0
Gain On Sale Of Security,-6976.0,1836.0,3945.0,-4297.0,39173.0,,
Net Non Operating Interest Income Expense,-571898.0,-518752.0,-562360.0,-572472.0,-522753.0,,
Interest Expense Non Operating,571898.0,518752.0,562360.0,572472.0,522753.0,,
Operating Income,-3584977.0,-4708744.0,-4180607.0,-4125095.0,-4905068.0,,
Operating Expense,3946659.0,5169826.0,5234644.0,4584730.0,5126932.0,,
Other Operating Expenses,,,,,,,509335.0
Provision For Doubtful Accounts,7467.0,-134295.0,240396.0,-126348.0,7970.0,,
Depreciation Amortization Depletion Income Statement,412166.0,376937.0,399440.0,427978.0,457758.0,,
Depreciation And Amortization In Income Statement,412166.0,376937.0,399440.0,427978.0,457758.0,,
Depreciation Income Statement,412166.0,376937.0,399440.0,427978.0,457758.0,,
Research And Development,165951.0,329798.0,380293.0,401826.0,227283.0,,
Selling General And Administration,3361075.0,4597386.0,4214515.0,3881274.0,4433921.0,,
Selling And Marketing Expense,60261.0,77789.0,129721.0,196658.0,593604.0,,
General And Administrative Expense,3300814.0,4519597.0,4084794.0,3684616.0,3840317.0,,
Other Gand A,931906.0,1320562.0,630763.0,829499.0,810706.0,,
Insurance And Claims,408495.0,480385.0,397936.0,370768.0,478742.0,,
Rent And Landing Fees,,,,,,,143663.0
Salaries And Wages,1960413.0,2718650.0,3056095.0,2484349.0,2550869.0,,
Gross Profit,361682.0,461082.0,1054037.0,459635.0,221864.0,,
Cost Of Revenue,1187785.0,3823052.0,6164860.0,4887555.0,2775194.0,,
Total Revenue,1549467.0,4284134.0,7218897.0,5347190.0,2997058.0,,
Operating Revenue,1549467.0,4284134.0,7218897.0,5347190.0,2997058.0,,
