,2024-09-30,2024-06-30,2024-03-31,2023-12-31,2023-09-30,2023-06-30
Tax Effect Of Unusual Items,-135252.0,-514350.0,-731250.0,-2008092.180602,-1003800.0,
Tax Rate For Calcs,0.221,0.162,0.25,0.184516,0.15,
Normalized EBITDA,59863000.0,64590000.0,80186000.0,86933000.0,61110000.0,
Total Unusual Items,-612000.0,-3175000.0,-2925000.0,-10883000.0,-6692000.0,
Total Unusual Items Excluding Goodwill,-612000.0,-3175000.0,-2925000.0,-10883000.0,-6692000.0,
Net Income From Continuing Operation Net Minority Interest,-49071000.0,-54973000.0,-35496000.0,-47300000.0,-57857000.0,
Reconciled Depreciation,76693000.0,79809000.0,80633000.0,78321000.0,79604000.0,
Reconciled Cost Of Revenue,113186000.0,114006000.0,113459000.0,120539000.0,132422000.0,
EBITDA,59251000.0,61415000.0,77261000.0,76050000.0,54418000.0,
EBIT,-17442000.0,-18394000.0,-3372000.0,-2271000.0,-25186000.0,
Net Interest Income,-44894000.0,-44132000.0,-42451000.0,-41630000.0,-39571000.0,
Normalized Income,-48594252.0,-52312350.0,-33302250.0,-38425092.180602,-52168800.0,
Net Income From Continuing And Discontinued Operation,-49071000.0,-54973000.0,-35496000.0,-47300000.0,-57857000.0,
Total Expenses,288530000.0,287103000.0,278047000.0,277449000.0,308840000.0,
Total Operating Income As Reported,-18054000.0,-21569000.0,-6297000.0,-13154000.0,-31878000.0,
Diluted Average Shares,114303000.0,114255000.0,114134000.0,,113054000.0,113050000.0
Basic Average Shares,114303000.0,114255000.0,114134000.0,,113054000.0,113050000.0
Diluted EPS,-0.54,-0.58,-0.41,,-0.61,-1.05
Basic EPS,-0.54,-0.58,-0.41,,-0.61,-1.05
Diluted NI Availto Com Stockholders,-61419000.0,-66665000.0,-47183000.0,-58614000.0,-69162000.0,
Net Income Common Stockholders,-61419000.0,-66665000.0,-47183000.0,-58614000.0,-69162000.0,
Otherunder Preferred Stock Dividend,,,0.0,,,
Preferred Stock Dividends,12348000.0,11692000.0,11687000.0,11314000.0,11305000.0,
Net Income,-49071000.0,-54973000.0,-35496000.0,-47300000.0,-57857000.0,
Minority Interests,-99000.0,-145000.0,-113000.0,-15000.0,-137000.0,
Net Income Including Noncontrolling Interests,-48972000.0,-54828000.0,-35383000.0,-47285000.0,-57720000.0,
Net Income Discontinuous Operations,,,,0.0,0.0,0.0
Net Income Continuous Operations,-48972000.0,-54828000.0,-35383000.0,-47285000.0,-57720000.0,
Tax Provision,-13879000.0,-10581000.0,-11772000.0,-10699000.0,-10220000.0,
Pretax Income,-62851000.0,-65409000.0,-47155000.0,-57984000.0,-67940000.0,
Other Income Expense,-515000.0,-2883000.0,-1332000.0,-14083000.0,-3183000.0,
Other Non Operating Income Expenses,97000.0,292000.0,1593000.0,-3200000.0,3509000.0,
Special Income Charges,-612000.0,-3175000.0,-2925000.0,-10883000.0,-6692000.0,
Gain On Sale Of Ppe,0.0,0.0,0.0,2900000.0,-6692000.0,
Write Off,,,,,0.0,77755000.0
Impairment Of Capital Assets,0.0,0.0,,,,77755000.0
Restructuring And Mergern Acquisition,612000.0,3175000.0,2925000.0,,,0.0
Net Non Operating Interest Income Expense,-44894000.0,-44132000.0,-42451000.0,-41630000.0,-39571000.0,
Total Other Finance Cost,44894000.0,44132000.0,42451000.0,41630000.0,39571000.0,
Operating Income,-17442000.0,-18394000.0,-3372000.0,-2271000.0,-25186000.0,
Operating Expense,175344000.0,173097000.0,164588000.0,156910000.0,176418000.0,
Depreciation Amortization Depletion Income Statement,76693000.0,79809000.0,80633000.0,78321000.0,79604000.0,
Depreciation And Amortization In Income Statement,76693000.0,79809000.0,80633000.0,78321000.0,79604000.0,
Selling General And Administration,98651000.0,93288000.0,83955000.0,78589000.0,96814000.0,
Gross Profit,157902000.0,154703000.0,161216000.0,154639000.0,151232000.0,
Cost Of Revenue,113186000.0,114006000.0,113459000.0,120539000.0,132422000.0,
Total Revenue,271088000.0,268709000.0,274675000.0,275178000.0,283654000.0,
Operating Revenue,271088000.0,268709000.0,274675000.0,275178000.0,283654000.0,
