,2024-06-30,2024-03-31,2023-12-31,2023-09-30,2023-06-30
Tax Effect Of Unusual Items,-25.866123,69510.0,-218320.87807,106050.0,117810.0
Tax Rate For Calcs,0.000157,0.21,0.298661,0.21,0.21
Normalized EBITDA,-8880000.0,-3649000.0,-12341000.0,-7318000.0,-943000.0
Total Unusual Items,-165000.0,331000.0,-731000.0,505000.0,561000.0
Total Unusual Items Excluding Goodwill,-165000.0,331000.0,-731000.0,505000.0,561000.0
Net Income From Continuing Operation Net Minority Interest,-25512000.0,-19458000.0,-13195000.0,-20099000.0,-14608000.0
Reconciled Depreciation,3653000.0,5563000.0,4714000.0,4165000.0,3803000.0
EBITDA,-9045000.0,-3318000.0,-13072000.0,-6813000.0,-382000.0
EBIT,-12698000.0,-8881000.0,-17786000.0,-10978000.0,-4185000.0
Net Interest Income,-12618000.0,-9763000.0,-9853000.0,-8497000.0,-8125000.0
Interest Expense,12818000.0,9932000.0,1028000.0,8740000.0,8415000.0
Interest Income,200000.0,169000.0,173000.0,243000.0,290000.0
Normalized Income,-25347025.866123,-19719490.0,-12682320.87807,-20497950.0,-15051190.0
Net Income From Continuing And Discontinued Operation,-25512000.0,-19458000.0,-13195000.0,-20099000.0,-14608000.0
Total Expenses,68469000.0,66497000.0,68553000.0,57069000.0,62791000.0
Total Operating Income As Reported,-10301000.0,-8187000.0,-7231000.0,-2776000.0,-5852000.0
Diluted Average Shares,80722160.0,78468479.0,,77925635.0,77197805.0
Basic Average Shares,80722160.0,78468479.0,,77925635.0,77197805.0
Diluted EPS,-0.36,-0.3,,-0.29,-0.22
Basic EPS,-0.36,-0.3,,-0.29,-0.22
Diluted NI Availto Com Stockholders,-29449000.0,-23263000.0,-5172000.0,-22958000.0,-17294000.0
Net Income Common Stockholders,-29449000.0,-23263000.0,-5172000.0,-22958000.0,-17294000.0
Otherunder Preferred Stock Dividend,,3805000.0,,2859000.0,2686000.0
Preferred Stock Dividends,3937000.0,3805000.0,,2859000.0,2686000.0
Net Income,-25512000.0,-19458000.0,-13195000.0,-20099000.0,-14608000.0
Net Income Including Noncontrolling Interests,-25512000.0,-19458000.0,-13195000.0,-20099000.0,-14608000.0
Net Income Continuous Operations,-25512000.0,-19458000.0,-13195000.0,-20099000.0,-14608000.0
Tax Provision,-4000.0,645000.0,-5619000.0,381000.0,2008000.0
Pretax Income,-25516000.0,-18813000.0,-18814000.0,-19718000.0,-12600000.0
Other Income Expense,-2755000.0,-574000.0,-2525000.0,-8684000.0,1545000.0
Other Non Operating Income Expenses,-2590000.0,-905000.0,-1794000.0,-9189000.0,984000.0
Special Income Charges,-158000.0,289000.0,-771000.0,-239000.0,168000.0
Restructuring And Mergern Acquisition,158000.0,-289000.0,771000.0,239000.0,-168000.0
Gain On Sale Of Security,-7000.0,42000.0,40000.0,744000.0,393000.0
Net Non Operating Interest Income Expense,-12618000.0,-9763000.0,-9853000.0,-8497000.0,-8125000.0
Interest Expense Non Operating,12818000.0,9932000.0,1028000.0,8740000.0,8415000.0
Interest Income Non Operating,200000.0,169000.0,173000.0,243000.0,290000.0
Operating Income,-10143000.0,-8476000.0,-6460000.0,-2537000.0,-6020000.0
Operating Expense,68469000.0,66497000.0,68553000.0,57069000.0,62791000.0
Other Operating Expenses,268000.0,2069000.0,1448000.0,1073000.0,1376000.0
Provision For Doubtful Accounts,349000.0,-403000.0,559000.0,535000.0,-34000.0
Depreciation Amortization Depletion Income Statement,3653000.0,5563000.0,4714000.0,4165000.0,3803000.0
Depreciation And Amortization In Income Statement,3653000.0,5563000.0,4714000.0,4165000.0,3803000.0
Selling General And Administration,64199000.0,59268000.0,61832000.0,51296000.0,57646000.0
Selling And Marketing Expense,38107000.0,40267000.0,40232000.0,35971000.0,40060000.0
General And Administrative Expense,26092000.0,19001000.0,21600000.0,15325000.0,17586000.0
Other Gand A,4020000.0,5785000.0,8841000.0,4629000.0,5227000.0
Salaries And Wages,22072000.0,13216000.0,12759000.0,10696000.0,12359000.0
Total Revenue,58326000.0,58021000.0,62093000.0,54532000.0,56771000.0
Operating Revenue,58326000.0,58021000.0,62093000.0,54532000.0,56771000.0
