,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,-284296.028881,-1519000.0,-9975725.739563,-1441500.0,-311688.311688,,
Tax Rate For Calcs,0.189531,0.31,0.033453,0.155,0.194805,,
Normalized EBITDA,73500000.0,90700000.0,-22700000.0,83200000.0,53400000.0,,
Total Unusual Items,-1500000.0,-4900000.0,-298200000.0,-9300000.0,-1600000.0,,
Total Unusual Items Excluding Goodwill,-1500000.0,-4900000.0,-298200000.0,-9300000.0,-1600000.0,,
Net Income From Continuing Operation Net Minority Interest,44900000.0,47200000.0,-349600000.0,9800000.0,24800000.0,,
Reconciled Depreciation,8400000.0,8600000.0,30800000.0,51800000.0,10400000.0,,
Reconciled Cost Of Revenue,137600000.0,138000000.0,356000000.0,241400000.0,136600000.0,,
EBITDA,72000000.0,85800000.0,-320900000.0,73900000.0,51800000.0,,
EBIT,63600000.0,77200000.0,-351700000.0,22100000.0,41400000.0,,
Net Interest Income,-7600000.0,-7400000.0,-8900000.0,-9200000.0,-9500000.0,,
Interest Expense,8200000.0,8800000.0,10000000.0,10500000.0,10600000.0,,
Interest Income,600000.0,1400000.0,1100000.0,1300000.0,1100000.0,,
Normalized Income,46115703.971119,50581000.0,-61375725.739563,17658500.0,26088311.688312,,
Net Income From Continuing And Discontinued Operation,51300000.0,-170700000.0,-349600000.0,9800000.0,16000000.0,,
Total Expenses,306400000.0,291300000.0,655300000.0,474500000.0,302000000.0,,
Total Operating Income As Reported,64500000.0,78000000.0,-359100000.0,30100000.0,41900000.0,,
Diluted Average Shares,54800000.0,54800000.0,53600000.0,54300000.0,54300000.0,,
Basic Average Shares,54300000.0,54000000.0,53600000.0,53400000.0,53100000.0,,
Diluted EPS,0.94,-3.17,-6.52,0.18,0.3,,
Basic EPS,0.95,-3.17,-6.52,0.18,0.3,,
Diluted NI Availto Com Stockholders,51300000.0,-170700000.0,-349600000.0,9800000.0,16000000.0,,
Net Income Common Stockholders,51300000.0,-170700000.0,-349600000.0,9800000.0,16000000.0,,
Net Income,51300000.0,-170700000.0,-349600000.0,9800000.0,16000000.0,,
Net Income Including Noncontrolling Interests,51300000.0,-170700000.0,-349600000.0,9800000.0,16000000.0,,
Net Income Discontinuous Operations,6400000.0,-217900000.0,,,-8800000.0,-13200000.0,
Net Income Continuous Operations,44900000.0,47200000.0,-349600000.0,9800000.0,24800000.0,,
Tax Provision,10500000.0,21200000.0,-12100000.0,1800000.0,6000000.0,,
Pretax Income,55400000.0,68400000.0,-361700000.0,11600000.0,30800000.0,,
Other Income Expense,-1500000.0,-4900000.0,-298200000.0,-9300000.0,-1600000.0,,
Other Non Operating Income Expenses,,,,,,-200000.0,
Special Income Charges,0.0,-2700000.0,-304500000.0,0.0,0.0,,
Other Special Charges,,2700000.0,,,,,
Impairment Of Capital Assets,,,304000000.0,0.0,,,3000000.0
Gain On Sale Of Security,-1500000.0,-2200000.0,6300000.0,-9300000.0,-1600000.0,,
Net Non Operating Interest Income Expense,-7600000.0,-7400000.0,-8900000.0,-9200000.0,-9500000.0,,
Interest Expense Non Operating,8200000.0,8800000.0,10000000.0,10500000.0,10600000.0,,
Interest Income Non Operating,600000.0,1400000.0,1100000.0,1300000.0,1100000.0,,
Operating Income,64500000.0,80700000.0,-54600000.0,30100000.0,41900000.0,,
Operating Expense,168800000.0,153300000.0,299300000.0,233100000.0,165400000.0,,
Research And Development,29900000.0,33900000.0,77700000.0,48300000.0,39100000.0,,
Selling General And Administration,138900000.0,119400000.0,221600000.0,184800000.0,126300000.0,,
Gross Profit,233300000.0,234000000.0,244700000.0,263200000.0,207300000.0,,
Cost Of Revenue,137600000.0,138000000.0,356000000.0,241400000.0,136600000.0,,
Total Revenue,370900000.0,372000000.0,600700000.0,504600000.0,343900000.0,,
Operating Revenue,370900000.0,372000000.0,600700000.0,504600000.0,343900000.0,,
