,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2023-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.0,0.0,0.0,0.0,0.0,
Normalized EBITDA,-10107000.0,-11544000.0,-14332000.0,-11126000.0,-11830000.0,
Net Income From Continuing Operation Net Minority Interest,-6692000.0,-7264000.0,-8947000.0,-6783000.0,-6805000.0,
Reconciled Depreciation,240000.0,251000.0,266000.0,259000.0,255000.0,
EBITDA,-10107000.0,-11544000.0,-14332000.0,-11126000.0,-11830000.0,
EBIT,-10347000.0,-11795000.0,-14598000.0,-11385000.0,-12085000.0,
Net Interest Income,-719000.0,-725000.0,-764000.0,-923000.0,-837000.0,
Interest Expense,877000.0,943000.0,1124000.0,1337000.0,1276000.0,
Interest Income,158000.0,218000.0,360000.0,414000.0,439000.0,
Normalized Income,-6692000.0,-7264000.0,-8947000.0,-6783000.0,-6805000.0,
Net Income From Continuing And Discontinued Operation,-6692000.0,-7264000.0,-8947000.0,-6783000.0,-6805000.0,
Total Expenses,10505000.0,12185000.0,12272000.0,11799000.0,12524000.0,
Total Operating Income As Reported,-10505000.0,-12013000.0,-14958000.0,-11799000.0,-12524000.0,
Diluted Average Shares,36542000.0,33440000.0,32660000.0,28836000.0,26324000.0,
Basic Average Shares,36542000.0,33440000.0,32660000.0,28836000.0,26324000.0,
Diluted EPS,-0.18,-0.22,-0.27,-0.24,-0.26,
Basic EPS,-0.18,-0.22,-0.27,-0.24,-0.26,
Diluted NI Availto Com Stockholders,-6692000.0,-7264000.0,-8947000.0,-6783000.0,-6805000.0,
Net Income Common Stockholders,-6692000.0,-7264000.0,-8947000.0,-6783000.0,-6805000.0,
Net Income,-6692000.0,-7264000.0,-8947000.0,-6783000.0,-6805000.0,
Minority Interests,4532000.0,5474000.0,6775000.0,5939000.0,6556000.0,
Net Income Including Noncontrolling Interests,-11224000.0,-12738000.0,-15722000.0,-12722000.0,-13361000.0,
Net Income Continuous Operations,-11224000.0,-12738000.0,-15722000.0,-12722000.0,-13361000.0,
Tax Provision,,,,,,0.0
Pretax Income,-11224000.0,-12738000.0,-15722000.0,-12722000.0,-13361000.0,
Net Non Operating Interest Income Expense,-719000.0,-725000.0,-764000.0,-923000.0,-837000.0,
Interest Expense Non Operating,877000.0,943000.0,1124000.0,1337000.0,1276000.0,
Interest Income Non Operating,158000.0,218000.0,360000.0,414000.0,439000.0,
Operating Income,-10505000.0,-12013000.0,-11244000.0,-11799000.0,-12524000.0,
Operating Expense,10505000.0,12185000.0,12272000.0,11799000.0,12524000.0,
Research And Development,5505000.0,6570000.0,6810000.0,6172000.0,6115000.0,
Selling General And Administration,5000000.0,5615000.0,5462000.0,5627000.0,6409000.0,
General And Administrative Expense,5000000.0,5615000.0,5462000.0,5627000.0,6409000.0,
Other Gand A,5000000.0,5615000.0,5462000.0,5627000.0,6409000.0,
Total Revenue,0.0,172000.0,1028000.0,0.0,0.0,
Operating Revenue,0.0,172000.0,1028000.0,0.0,0.0,
