,2024-09-30,2024-06-30,2024-03-31,2023-12-31,2023-09-30
Tax Effect Of Unusual Items,-56940.0,-50290.0,-438048.0,-83188.614263,184365.0
Tax Rate For Calcs,0.219,0.235,0.234,0.153768,0.241
Normalized EBITDA,17358000.0,17485000.0,14942000.0,10081000.0,15859000.0
Total Unusual Items,-260000.0,-214000.0,-1872000.0,-541000.0,765000.0
Total Unusual Items Excluding Goodwill,-260000.0,-214000.0,-1872000.0,-541000.0,765000.0
Net Income From Continuing Operation Net Minority Interest,9094000.0,9100000.0,6166000.0,3898000.0,9065000.0
Reconciled Depreciation,4704000.0,4655000.0,4095000.0,4077000.0,4044000.0
Reconciled Cost Of Revenue,69274000.0,69193000.0,58011000.0,61488000.0,66584000.0
EBITDA,17098000.0,17271000.0,13070000.0,9540000.0,16624000.0
EBIT,12394000.0,12616000.0,8975000.0,5463000.0,12580000.0
Net Interest Income,235000.0,-15000.0,-93000.0,236000.0,-82000.0
Interest Expense,535000.0,548000.0,524000.0,527000.0,536000.0
Interest Income,770000.0,533000.0,431000.0,763000.0,454000.0
Normalized Income,9297060.0,9263710.0,7599952.0,4355811.385737,8484365.0
Net Income From Continuing And Discontinued Operation,9094000.0,9100000.0,6166000.0,3898000.0,9065000.0
Total Expenses,101528000.0,100954000.0,85543000.0,90663000.0,94458000.0
Total Operating Income As Reported,11270000.0,11115000.0,8076000.0,4625000.0,11380000.0
Diluted Average Shares,20133813.0,20113842.0,20075485.0,20021314.0,19994648.0
Basic Average Shares,20017774.0,19994250.0,19969606.0,19953525.0,19890646.0
Diluted EPS,0.45,0.45,0.31,0.19,0.45
Basic EPS,0.45,0.46,0.31,0.2,0.46
Diluted NI Availto Com Stockholders,9094000.0,9100000.0,6166000.0,3898000.0,9065000.0
Net Income Common Stockholders,9094000.0,9100000.0,6166000.0,3898000.0,9065000.0
Net Income,9094000.0,9100000.0,6166000.0,3898000.0,9065000.0
Minority Interests,-168000.0,-127000.0,-310000.0,-279000.0,-75000.0
Net Income Including Noncontrolling Interests,9262000.0,9227000.0,6476000.0,4177000.0,9140000.0
Net Income Continuous Operations,9262000.0,9227000.0,6476000.0,4177000.0,9140000.0
Tax Provision,2597000.0,2841000.0,1975000.0,759000.0,2904000.0
Pretax Income,11859000.0,12068000.0,8451000.0,4936000.0,12044000.0
Other Income Expense,381000.0,437000.0,-1526000.0,-219000.0,1056000.0
Other Non Operating Income Expenses,641000.0,651000.0,346000.0,322000.0,291000.0
Special Income Charges,27000.0,-531000.0,-1994000.0,-294000.0,310000.0
Impairment Of Capital Assets,-27000.0,531000.0,1994000.0,294000.0,-310000.0
Gain On Sale Of Security,-287000.0,317000.0,122000.0,-247000.0,455000.0
Net Non Operating Interest Income Expense,235000.0,-15000.0,-93000.0,236000.0,-82000.0
Interest Expense Non Operating,535000.0,548000.0,524000.0,527000.0,536000.0
Interest Income Non Operating,770000.0,533000.0,431000.0,763000.0,454000.0
Operating Income,11243000.0,11646000.0,10070000.0,4919000.0,11070000.0
Operating Expense,32254000.0,31761000.0,27532000.0,29175000.0,27874000.0
Selling General And Administration,32254000.0,31761000.0,27532000.0,29175000.0,27874000.0
Selling And Marketing Expense,13746000.0,13868000.0,10763000.0,15990000.0,8004000.0
General And Administrative Expense,18508000.0,17893000.0,16769000.0,13185000.0,19870000.0
Other Gand A,18508000.0,17893000.0,16769000.0,13185000.0,19870000.0
Gross Profit,43497000.0,43407000.0,37602000.0,34094000.0,38944000.0
Cost Of Revenue,69274000.0,69193000.0,58011000.0,61488000.0,66584000.0
Total Revenue,112771000.0,112600000.0,95613000.0,95582000.0,105528000.0
Operating Revenue,112771000.0,112600000.0,95613000.0,95582000.0,105528000.0
