,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30
Tax Effect Of Unusual Items,-7821739.393854,-1403500.0,-89820.559601,-372288.0,-651965.072112
Tax Rate For Calcs,0.19103,0.07,0.198718,0.168,0.174182
Total Unusual Items,-40945000.0,-20050000.0,-452000.0,-2216000.0,-3743000.0
Total Unusual Items Excluding Goodwill,-40945000.0,-20050000.0,-452000.0,-2216000.0,-3743000.0
Net Income From Continuing Operation Net Minority Interest,57415000.0,-8992000.0,49629000.0,37272000.0,28916000.0
Reconciled Depreciation,9204000.0,4223000.0,2034000.0,2053000.0,2072000.0
Net Interest Income,216769000.0,158519000.0,126507000.0,121142000.0,116593000.0
Interest Expense,119613000.0,94713000.0,87079000.0,92587000.0,86400000.0
Interest Income,336382000.0,253232000.0,213586000.0,213729000.0,202993000.0
Normalized Income,90538260.606146,9654500.0,49991179.440399,39115712.0,32007034.927888
Net Income From Continuing And Discontinued Operation,57415000.0,-8992000.0,49629000.0,37272000.0,28916000.0
Diluted Average Shares,95808310.0,77020592.0,66992009.0,64634208.0,59656429.0
Basic Average Shares,95744980.0,76830460.0,66895834.0,64488962.0,59521872.0
Diluted EPS,0.57,-0.15,0.7,0.54,0.44
Basic EPS,0.57,-0.15,0.7,0.54,0.44
Diluted NI Availto Com Stockholders,54884000.0,-11523000.0,47098000.0,34741000.0,26385000.0
Net Income Common Stockholders,54884000.0,-11523000.0,47098000.0,34741000.0,26385000.0
Preferred Stock Dividends,2531000.0,2531000.0,2531000.0,2531000.0,2531000.0
Net Income,57415000.0,-8992000.0,49629000.0,37272000.0,28916000.0
Net Income Including Noncontrolling Interests,57415000.0,-8992000.0,49629000.0,37272000.0,28916000.0
Net Income Continuous Operations,57415000.0,-8992000.0,49629000.0,37272000.0,28916000.0
Tax Provision,13558000.0,-673000.0,12308000.0,7501000.0,6099000.0
Pretax Income,70973000.0,-9665000.0,61937000.0,44773000.0,35015000.0
Special Income Charges,-41056000.0,-20010000.0,-645000.0,-1977000.0,-3777000.0
Restructuring And Mergern Acquisition,41056000.0,20010000.0,645000.0,1977000.0,3777000.0
Gain On Sale Of Security,1410000.0,-318000.0,61000.0,675000.0,135000.0
Depreciation Amortization Depletion Income Statement,9204000.0,4223000.0,2034000.0,2053000.0,2072000.0
Depreciation And Amortization In Income Statement,9204000.0,4223000.0,2034000.0,2053000.0,2072000.0
Amortization,9204000.0,4223000.0,2034000.0,2053000.0,2072000.0
Amortization Of Intangibles Income Statement,9204000.0,4223000.0,2034000.0,2053000.0,2072000.0
Selling General And Administration,86353000.0,68116000.0,63664000.0,62993000.0,60464000.0
Selling And Marketing Expense,1864000.0,2382000.0,2531000.0,2977000.0,2371000.0
General And Administrative Expense,84489000.0,65734000.0,61133000.0,60016000.0,58093000.0
Insurance And Claims,5479000.0,4187000.0,3639000.0,3604000.0,3523000.0
Salaries And Wages,79010000.0,61547000.0,57494000.0,56412000.0,54570000.0
Total Revenue,259433000.0,192092000.0,161423000.0,149223000.0,146466000.0
Operating Revenue,259433000.0,192092000.0,161423000.0,149223000.0,146466000.0
Occupancy And Equipment,25259000.0,20828000.0,16680000.0,16383000.0,16766000.0
Professional Expense And Contract Services Expense,6612000.0,5618000.0,4739000.0,4686000.0,4592000.0
Other Non Interest Expense,16758000.0,14079000.0,11870000.0,11560000.0,13239000.0
