,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,,
Tax Rate For Calcs,0.0,0.0,0.0,0.0,0.0,,
Normalized EBITDA,10609000.0,-41110000.0,-15752000.0,878000.0,8066000.0,,
Total Unusual Items,-5431000.0,0.0,-17469000.0,-4628000.0,0.0,,
Total Unusual Items Excluding Goodwill,-5431000.0,0.0,-17469000.0,-4628000.0,0.0,,
Net Income From Continuing Operation Net Minority Interest,-18370000.0,-61418000.0,-51798000.0,-22733000.0,-10876000.0,,
Reconciled Depreciation,19536000.0,16259000.0,15562000.0,15895000.0,14384000.0,,
Reconciled Cost Of Revenue,21344000.0,23868000.0,19004000.0,14408000.0,13667000.0,,
EBITDA,5178000.0,-41110000.0,-33221000.0,-3750000.0,8066000.0,,
EBIT,-14358000.0,-57369000.0,-48783000.0,-19645000.0,-6318000.0,,
Net Interest Income,-4012000.0,-1790000.0,-3015000.0,-409000.0,-5325000.0,,
Interest Expense,4012000.0,4049000.0,3015000.0,409000.0,5325000.0,,
Interest Income,,2259000.0,,,,500000.0,
Normalized Income,-12939000.0,-61418000.0,-34329000.0,-18105000.0,-10876000.0,,
Net Income From Continuing And Discontinued Operation,-18370000.0,-61418000.0,-51798000.0,-22733000.0,-10876000.0,,
Total Expenses,57795000.0,94033000.0,71140000.0,42415000.0,42339000.0,,
Total Operating Income As Reported,-15590000.0,-59628000.0,-51424000.0,-15711000.0,-6765000.0,,
Diluted Average Shares,386895095.0,383149511.0,,382086768.0,340662826.0,290602725.0,
Basic Average Shares,386895095.0,383149511.0,,382086768.0,340662826.0,290602725.0,
Diluted EPS,-0.05,-0.16,,-0.06,-0.03,-0.03,
Basic EPS,-0.05,-0.16,,-0.06,-0.03,-0.03,
Diluted NI Availto Com Stockholders,-18370000.0,-61418000.0,-28318000.0,-23033000.0,-10876000.0,,
Net Income Common Stockholders,-18370000.0,-61418000.0,-28318000.0,-23033000.0,-10876000.0,,
Preferred Stock Dividends,,,,300000.0,292000.0,286000.0,278000.0
Net Income,-18370000.0,-61418000.0,-29196000.0,-22733000.0,-10876000.0,,
Net Income Including Noncontrolling Interests,-18370000.0,-61418000.0,-29196000.0,-22733000.0,-10876000.0,,
Net Income Discontinuous Operations,,,0.0,0.0,0.0,0.0,-23000.0
Net Income Continuous Operations,-18370000.0,-61418000.0,-51798000.0,-22733000.0,-10876000.0,,
Earnings From Equity Interest Net Of Tax,0.0,0.0,0.0,-2679000.0,767000.0,,
Tax Provision,0.0,0.0,0.0,0.0,0.0,,
Pretax Income,-18370000.0,-61418000.0,-51798000.0,-20054000.0,-11643000.0,,
Other Income Expense,-4199000.0,,-12628000.0,-4289000.0,447000.0,-2027000.0,
Other Non Operating Income Expenses,1232000.0,,4841000.0,339000.0,447000.0,500000.0,
Special Income Charges,-5431000.0,0.0,-17469000.0,-4628000.0,0.0,,
Gain On Sale Of Ppe,-3831000.0,,-17824000.0,0.0,0.0,0.0,
Other Special Charges,,,0.0,4273000.0,,2027000.0,
Impairment Of Capital Assets,,,-355000.0,355000.0,0.0,0.0,812000.0
Restructuring And Mergern Acquisition,1600000.0,,,,0.0,,
Net Non Operating Interest Income Expense,-4012000.0,-1790000.0,-3015000.0,-409000.0,-5325000.0,,
Interest Expense Non Operating,4012000.0,4049000.0,3015000.0,409000.0,5325000.0,,
Interest Income Non Operating,,2259000.0,,,,500000.0,
Operating Income,-10159000.0,-59628000.0,-36155000.0,-15356000.0,-6765000.0,,
Operating Expense,35701000.0,69480000.0,51518000.0,27755000.0,28421000.0,,
Other Operating Expenses,2627000.0,3762000.0,4299000.0,634000.0,2372000.0,,
Depreciation Amortization Depletion Income Statement,18786000.0,15574000.0,14944000.0,15643000.0,14133000.0,,
Depreciation And Amortization In Income Statement,18786000.0,15574000.0,14944000.0,15643000.0,14133000.0,,
Depreciation Income Statement,18786000.0,15574000.0,14944000.0,15643000.0,14133000.0,,
Selling General And Administration,14288000.0,50144000.0,32275000.0,11478000.0,11916000.0,,
Gross Profit,25542000.0,9852000.0,15363000.0,12399000.0,21656000.0,,
Cost Of Revenue,22094000.0,24553000.0,19622000.0,14660000.0,13918000.0,,
Total Revenue,47636000.0,34405000.0,34985000.0,27059000.0,35574000.0,,
Operating Revenue,47636000.0,34405000.0,34985000.0,27059000.0,35574000.0,,
