,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,344540.0,210220.0,-1422320.0,0.0,13257.372654,,
Tax Rate For Calcs,0.23,0.23,0.23,0.0,0.001117,,
Normalized EBITDA,-7211000.0,-8331000.0,-8504000.0,-9789000.0,-7048000.0,,
Total Unusual Items,1498000.0,914000.0,-6184000.0,19758000.0,11868000.0,,
Total Unusual Items Excluding Goodwill,1498000.0,914000.0,-6184000.0,19758000.0,11868000.0,,
Net Income From Continuing Operation Net Minority Interest,-6037000.0,-7659000.0,-14513000.0,9642000.0,4471000.0,,
Reconciled Depreciation,292000.0,236000.0,921000.0,322000.0,331000.0,,
EBITDA,-5713000.0,-7417000.0,-14688000.0,9969000.0,4820000.0,,
EBIT,-6005000.0,-7653000.0,-15609000.0,9647000.0,4489000.0,,
Net Interest Income,-30000.0,-810000.0,234000.0,327000.0,316000.0,,
Interest Expense,30000.0,5000.0,-1099000.0,5000.0,13000.0,,
Interest Income,,,,332000.0,329000.0,,88000.0
Normalized Income,-7190460.0,-8362780.0,-9751320.0,-10116000.0,-7383742.627346,,
Net Income From Continuing And Discontinued Operation,-6037000.0,-7659000.0,-14513000.0,9642000.0,4471000.0,,
Total Expenses,7433000.0,7756000.0,8514000.0,10527000.0,9725000.0,,
Total Operating Income As Reported,-7433000.0,-7756000.0,-16685000.0,-11328000.0,-9725000.0,,
Diluted Average Shares,31308396.0,23103105.0,,16387633.0,10750194.0,6229228.0,
Basic Average Shares,31308396.0,23103105.0,,16366122.0,6980943.0,6229228.0,
Diluted EPS,-0.19,-0.33,,0.31,-0.69,-2.78,
Basic EPS,-0.19,-0.33,,0.31,0.14,-2.78,
Diluted NI Availto Com Stockholders,-6037000.0,-7659000.0,-40971000.0,9642000.0,-7397000.0,,
Average Dilution Earnings,0.0,,,,-11868000.0,,
Net Income Common Stockholders,-6037000.0,-7659000.0,-14513000.0,9642000.0,955000.0,,
Otherunder Preferred Stock Dividend,0.0,,,,3516000.0,,
Net Income,-6037000.0,-7659000.0,-14513000.0,9642000.0,4471000.0,,
Net Income Including Noncontrolling Interests,-6037000.0,-7659000.0,-14513000.0,9642000.0,4471000.0,,
Net Income Continuous Operations,-6037000.0,-7659000.0,-14513000.0,9642000.0,4471000.0,,
Tax Provision,2000.0,1000.0,3000.0,0.0,5000.0,,
Pretax Income,-6035000.0,-7658000.0,-14510000.0,9642000.0,4476000.0,,
Other Income Expense,1428000.0,908000.0,-6230000.0,19842000.0,13885000.0,,
Other Non Operating Income Expenses,-70000.0,-6000.0,-46000.0,84000.0,2017000.0,,
Special Income Charges,,,-8171000.0,-801000.0,,,
Impairment Of Capital Assets,,,7283000.0,801000.0,,,
Gain On Sale Of Security,1498000.0,914000.0,1987000.0,20559000.0,11868000.0,,
Net Non Operating Interest Income Expense,-30000.0,-810000.0,234000.0,327000.0,316000.0,,
Total Other Finance Cost,,805000.0,,,,1765000.0,
Interest Expense Non Operating,30000.0,5000.0,-1099000.0,5000.0,13000.0,,
Interest Income Non Operating,,,,332000.0,329000.0,,88000.0
Operating Income,-7433000.0,-7756000.0,-8514000.0,-10527000.0,-9725000.0,,
Operating Expense,7433000.0,7756000.0,8514000.0,10527000.0,9725000.0,,
Depreciation Amortization Depletion Income Statement,,,,,,,0.0
Depreciation And Amortization In Income Statement,,,,,,,0.0
Amortization,,,,,,,0.0
Amortization Of Intangibles Income Statement,,,,,,,0.0
Research And Development,5014000.0,5250000.0,6382000.0,7279000.0,6897000.0,,
Selling General And Administration,2419000.0,2506000.0,2132000.0,3248000.0,2828000.0,,
General And Administrative Expense,2419000.0,2506000.0,2132000.0,3248000.0,2828000.0,,
Other Gand A,2419000.0,2506000.0,-4189000.0,3248000.0,2828000.0,,
Total Revenue,0.0,0.0,0.0,0.0,0.0,,
Operating Revenue,0.0,0.0,0.0,0.0,0.0,,
