,2024-09-30,2024-06-30,2024-03-31,2023-12-31,2023-09-30
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.21,0.33,0.343,0.260336,0.21
Net Income From Continuing Operation Net Minority Interest,-143000.0,1316000.0,-197000.0,5063000.0,314000.0
Reconciled Depreciation,254000.0,260000.0,276000.0,300000.0,338000.0
Net Interest Income,13618000.0,14395000.0,14934000.0,15105000.0,15994000.0
Interest Expense,20736000.0,19469000.0,18348000.0,17823000.0,16884000.0
Interest Income,34354000.0,33864000.0,33282000.0,32928000.0,32878000.0
Normalized Income,-143000.0,1316000.0,-197000.0,5063000.0,314000.0
Net Income From Continuing And Discontinued Operation,-143000.0,1316000.0,-197000.0,5063000.0,314000.0
Diluted Average Shares,51059012.0,51349764.0,50843106.0,51182011.0,51069683.0
Basic Average Shares,51059012.0,50920703.0,50843106.0,50703220.0,50699967.0
Diluted EPS,-0.002801,0.03,-0.003875,0.1,0.01
Basic EPS,-0.002801,0.03,-0.003875,0.1,0.01
Diluted NI Availto Com Stockholders,-143000.0,1316000.0,-197000.0,5063000.0,314000.0
Net Income Common Stockholders,-143000.0,1316000.0,-197000.0,5063000.0,314000.0
Net Income,-143000.0,1316000.0,-197000.0,5063000.0,314000.0
Net Income Including Noncontrolling Interests,-143000.0,1316000.0,-197000.0,5063000.0,314000.0
Net Income Continuous Operations,-143000.0,1316000.0,-197000.0,5063000.0,314000.0
Tax Provision,868000.0,647000.0,-103000.0,1782000.0,304000.0
Pretax Income,725000.0,1963000.0,-300000.0,6845000.0,618000.0
Gain On Sale Of Security,160000.0,-19000.0,-47000.0,87000.0,-137000.0
Selling General And Administration,8800000.0,8458000.0,8722000.0,8764000.0,9027000.0
General And Administrative Expense,8800000.0,8458000.0,8722000.0,8764000.0,9027000.0
Insurance And Claims,260000.0,262000.0,262000.0,264000.0,274000.0
Salaries And Wages,8540000.0,8196000.0,8460000.0,8500000.0,8753000.0
Total Revenue,13997000.0,14807000.0,15133000.0,15318000.0,16378000.0
Operating Revenue,13997000.0,14807000.0,15133000.0,15318000.0,16378000.0
Occupancy And Equipment,2019000.0,2005000.0,2084000.0,2096000.0,2110000.0
Professional Expense And Contract Services Expense,3005000.0,2147000.0,2182000.0,-908000.0,4242000.0
Other Non Interest Expense,1786000.0,2313000.0,2404000.0,2918000.0,2323000.0
