,2024-09-30,2024-06-30,2024-03-31,2023-12-31,2023-09-30,2023-06-30
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.0,0.0,0.0,0.0,0.0,
Normalized EBITDA,-6050000.0,-6304000.0,-6939000.0,-7481000.0,-8559000.0,
Total Unusual Items,-215000.0,1246000.0,1376000.0,6215000.0,-5349000.0,
Total Unusual Items Excluding Goodwill,-215000.0,1246000.0,1376000.0,6215000.0,-5349000.0,
Net Income From Continuing Operation Net Minority Interest,-6481000.0,-5279000.0,-5790000.0,-1498000.0,-14782000.0,
Reconciled Depreciation,216000.0,221000.0,227000.0,231000.0,308000.0,
EBITDA,-6265000.0,-5058000.0,-5563000.0,-1266000.0,-13908000.0,
EBIT,-6481000.0,-5279000.0,-5790000.0,-1497000.0,-14216000.0,
Net Interest Income,396000.0,515000.0,513000.0,524000.0,123000.0,
Interest Expense,0.0,0.0,0.0,1000.0,566000.0,
Interest Income,396000.0,515000.0,513000.0,525000.0,689000.0,
Normalized Income,-6266000.0,-6525000.0,-7166000.0,-7713000.0,-9433000.0,
Net Income From Continuing And Discontinued Operation,-6481000.0,-5279000.0,-5790000.0,-1498000.0,-14782000.0,
Total Expenses,6602000.0,6979000.0,7599000.0,7118000.0,8979000.0,
Total Operating Income As Reported,-6602000.0,-6979000.0,-7599000.0,-7118000.0,-14581000.0,
Diluted Average Shares,16849283.0,16815387.0,16785090.0,,14598218.0,14425775.0
Basic Average Shares,16849283.0,16815387.0,16785090.0,,14598218.0,14425775.0
Diluted EPS,-0.38,-0.31,-0.34,,-1.01,-1.07
Basic EPS,-0.38,-0.31,-0.34,,-1.01,-1.07
Diluted NI Availto Com Stockholders,-6481000.0,-5279000.0,-5790000.0,-1498000.0,-14782000.0,
Net Income Common Stockholders,-6481000.0,-5279000.0,-5790000.0,-1498000.0,-14782000.0,
Net Income,-6481000.0,-5279000.0,-5790000.0,-1498000.0,-14782000.0,
Net Income Including Noncontrolling Interests,-6481000.0,-5279000.0,-5790000.0,-1498000.0,-14782000.0,
Net Income Continuous Operations,-6481000.0,-5279000.0,-5790000.0,-1498000.0,-14782000.0,
Pretax Income,-6481000.0,-5279000.0,-5790000.0,-1498000.0,-14782000.0,
Other Income Expense,-275000.0,1185000.0,1296000.0,5096000.0,-5926000.0,
Other Non Operating Income Expenses,-60000.0,-61000.0,-80000.0,-1119000.0,-577000.0,
Special Income Charges,0.0,,,0.0,-5602000.0,
Impairment Of Capital Assets,0.0,,,0.0,5602000.0,
Gain On Sale Of Security,-215000.0,1246000.0,1376000.0,,253000.0,-3461000.0
Net Non Operating Interest Income Expense,396000.0,515000.0,513000.0,524000.0,123000.0,
Interest Expense Non Operating,0.0,0.0,0.0,1000.0,566000.0,
Interest Income Non Operating,396000.0,515000.0,513000.0,525000.0,689000.0,
Operating Income,-6602000.0,-6979000.0,-7599000.0,-7118000.0,-8979000.0,
Operating Expense,6602000.0,6979000.0,7599000.0,7118000.0,8979000.0,
Research And Development,2787000.0,3463000.0,3721000.0,2833000.0,4632000.0,
Selling General And Administration,3815000.0,3516000.0,3878000.0,4285000.0,4347000.0,
General And Administrative Expense,3815000.0,3516000.0,3878000.0,4285000.0,4347000.0,
Other Gand A,3815000.0,3516000.0,3878000.0,4285000.0,4347000.0,
Total Revenue,0.0,0.0,0.0,0.0,0.0,
Operating Revenue,0.0,0.0,0.0,0.0,0.0,
