,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,-2640198.511166,-19008000.0,16800000.0,-13456000.0,2793929.71246,,
Tax Rate For Calcs,0.188586,0.396,0.21,0.232,0.253994,,
Normalized EBITDA,1427000000.0,619000000.0,1320000000.0,3388000000.0,1467000000.0,,
Total Unusual Items,-14000000.0,-48000000.0,80000000.0,-58000000.0,11000000.0,,
Total Unusual Items Excluding Goodwill,-14000000.0,-48000000.0,80000000.0,-58000000.0,11000000.0,,
Net Income From Continuing Operation Net Minority Interest,327000000.0,-268000000.0,441000000.0,1888000000.0,365000000.0,,
Reconciled Depreciation,762000000.0,772000000.0,740000000.0,714000000.0,622000000.0,,
Reconciled Cost Of Revenue,2486000000.0,2890000000.0,2234000000.0,2575000000.0,2040000000.0,,
EBITDA,1413000000.0,571000000.0,1400000000.0,3330000000.0,1478000000.0,,
EBIT,651000000.0,-201000000.0,660000000.0,2616000000.0,856000000.0,,
Net Interest Income,-273000000.0,-265000000.0,-221000000.0,-239000000.0,-234000000.0,,
Interest Expense,248000000.0,243000000.0,209000000.0,224000000.0,230000000.0,,
Interest Income,4000000.0,6000000.0,15000000.0,9000000.0,18000000.0,,
Normalized Income,338359801.488834,-239008000.0,377800000.0,1932544000.0,356793929.71246,,
Net Income From Continuing And Discontinued Operation,327000000.0,-268000000.0,441000000.0,1888000000.0,365000000.0,,
Total Expenses,3667000000.0,4053000000.0,3438000000.0,3700000000.0,3037000000.0,,
Total Operating Income As Reported,515000000.0,-120000000.0,599000000.0,2588000000.0,808000000.0,,
Diluted Average Shares,339121861.0,340048488.0,,350203692.0,354327393.0,348966197.0,
Basic Average Shares,339121861.0,340048488.0,,342969916.0,347046021.0,348966197.0,
Diluted EPS,0.825662,-0.93222,,5.25,0.9,-0.24,
Basic EPS,0.825662,-0.93222,,5.36,0.92,-0.24,
Diluted NI Availto Com Stockholders,280000000.0,-317000000.0,393000000.0,1840000000.0,318000000.0,,
Net Income Common Stockholders,280000000.0,-317000000.0,393000000.0,1840000000.0,318000000.0,,
Preferred Stock Dividends,47000000.0,49000000.0,48000000.0,48000000.0,47000000.0,,
Net Income,327000000.0,-268000000.0,441000000.0,1888000000.0,365000000.0,,
Minority Interests,0.0,0.0,-49000000.0,51000000.0,-102000000.0,,
Net Income Including Noncontrolling Interests,327000000.0,-268000000.0,490000000.0,1837000000.0,467000000.0,,
Net Income Continuous Operations,327000000.0,-268000000.0,490000000.0,1837000000.0,467000000.0,,
Tax Provision,76000000.0,-176000000.0,-39000000.0,555000000.0,159000000.0,,
Pretax Income,403000000.0,-444000000.0,451000000.0,2392000000.0,626000000.0,,
Other Income Expense,93000000.0,-59000000.0,73000000.0,43000000.0,52000000.0,,
Other Non Operating Income Expenses,107000000.0,-11000000.0,-7000000.0,101000000.0,41000000.0,,
Special Income Charges,12000000.0,0.0,1000000.0,26000000.0,0.0,,
Gain On Sale Of Ppe,,0.0,0.0,5000000.0,0.0,1000000.0,
Other Special Charges,-80000000.0,,-1000000.0,-21000000.0,,-7000000.0,-6000000.0
Impairment Of Capital Assets,68000000.0,,0.0,0.0,0.0,0.0,
Gain On Sale Of Security,-26000000.0,-48000000.0,79000000.0,-84000000.0,11000000.0,,
Net Non Operating Interest Income Expense,-273000000.0,-265000000.0,-221000000.0,-239000000.0,-234000000.0,,
Total Other Finance Cost,29000000.0,28000000.0,27000000.0,24000000.0,22000000.0,,
Interest Expense Non Operating,248000000.0,243000000.0,209000000.0,224000000.0,230000000.0,,
Interest Income Non Operating,4000000.0,6000000.0,15000000.0,9000000.0,18000000.0,,
Operating Income,583000000.0,-120000000.0,599000000.0,2588000000.0,808000000.0,,
Operating Expense,960000000.0,913000000.0,1001000000.0,877000000.0,812000000.0,,
Depreciation Amortization Depletion Income Statement,541000000.0,522000000.0,537000000.0,466000000.0,437000000.0,,
Depreciation And Amortization In Income Statement,541000000.0,522000000.0,537000000.0,466000000.0,437000000.0,,
Selling General And Administration,419000000.0,391000000.0,464000000.0,411000000.0,375000000.0,,
Gross Profit,1543000000.0,793000000.0,1600000000.0,3465000000.0,1620000000.0,,
Cost Of Revenue,2707000000.0,3140000000.0,2437000000.0,2823000000.0,2225000000.0,,
Total Revenue,4250000000.0,3933000000.0,4037000000.0,6288000000.0,3845000000.0,,
Operating Revenue,3753000000.0,4250000000.0,3662000000.0,4341000000.0,3599000000.0,,
