,2024-09-30,2024-06-30,2024-03-31,2023-12-31,2023-09-30,2023-06-30
Tax Effect Of Unusual Items,365610.0,20800.720829,-45780.0,128048.761367,-210000.0,
Tax Rate For Calcs,0.21,0.02643,0.21,0.075102,0.21,
Normalized EBITDA,9162000.0,1398000.0,-15307000.0,13999000.0,-1539000.0,
Total Unusual Items,1741000.0,787000.0,-218000.0,1705000.0,-1000000.0,
Total Unusual Items Excluding Goodwill,1741000.0,787000.0,-218000.0,1705000.0,-1000000.0,
Net Income From Continuing Operation Net Minority Interest,1923000.0,-6610000.0,-26516000.0,17970000.0,-11839000.0,
Reconciled Depreciation,5011000.0,4863000.0,5881000.0,-2562000.0,5366000.0,
Reconciled Cost Of Revenue,33697000.0,25001000.0,31063000.0,4679000.0,31902000.0,
EBITDA,10903000.0,2185000.0,-15525000.0,15704000.0,-2539000.0,
EBIT,5892000.0,-2678000.0,-21406000.0,18266000.0,-7905000.0,
Net Interest Income,-4034000.0,-3981000.0,-4481000.0,868000.0,-4089000.0,
Interest Expense,4034000.0,3981000.0,4481000.0,-868000.0,4089000.0,
Normalized Income,547610.0,-7376199.279171,-26343780.0,16393048.761367,-11049000.0,
Net Income From Continuing And Discontinued Operation,2089000.0,-7487000.0,-35729000.0,-11020000.0,-13722000.0,
Total Expenses,60741000.0,51146000.0,65568000.0,17543000.0,66710000.0,
Total Operating Income As Reported,3579000.0,-4214000.0,-20813000.0,16781000.0,-6732000.0,
Diluted Average Shares,38608000.0,37007000.0,36578000.0,36453250.0,36263000.0,
Basic Average Shares,37949000.0,37007000.0,36578000.0,36357000.0,36263000.0,
Diluted EPS,0.06,-0.202313,-0.98,0.12,-0.38,
Basic EPS,0.06,-0.202313,-0.98,0.12,-0.38,
Diluted NI Availto Com Stockholders,2089000.0,-7487000.0,-35729000.0,-11020000.0,-13722000.0,
Net Income Common Stockholders,2089000.0,-7487000.0,-35729000.0,-11020000.0,-13722000.0,
Net Income,2089000.0,-7487000.0,-35729000.0,-11020000.0,-13722000.0,
Minority Interests,-45000.0,-127000.0,53000.0,273000.0,210000.0,
Net Income Including Noncontrolling Interests,2134000.0,-7360000.0,-35782000.0,-11293000.0,-13932000.0,
Net Income Discontinuous Operations,166000.0,-877000.0,-9213000.0,,-1883000.0,-5354000.0
Net Income Continuous Operations,1968000.0,-6483000.0,-26569000.0,17697000.0,-12049000.0,
Tax Provision,-110000.0,-176000.0,682000.0,1437000.0,55000.0,
Pretax Income,1858000.0,-6659000.0,-25887000.0,19134000.0,-11994000.0,
Other Income Expense,2313000.0,1536000.0,-593000.0,1485000.0,-1173000.0,
Other Non Operating Income Expenses,572000.0,749000.0,-375000.0,-220000.0,-173000.0,
Special Income Charges,0.0,1250000.0,,175000.0,0.0,0.0
Gain On Sale Of Ppe,0.0,1250000.0,,175000.0,0.0,0.0
Impairment Of Capital Assets,,,,0.0,0.0,
Gain On Sale Of Security,1741000.0,-463000.0,-218000.0,1530000.0,-1000000.0,
Net Non Operating Interest Income Expense,-4034000.0,-3981000.0,-4481000.0,868000.0,-4089000.0,
Interest Expense Non Operating,4034000.0,3981000.0,4481000.0,-868000.0,4089000.0,
Operating Income,3579000.0,-4214000.0,-20813000.0,16781000.0,-6732000.0,
Operating Expense,27044000.0,26145000.0,34505000.0,12864000.0,34808000.0,
Depreciation Amortization Depletion Income Statement,5011000.0,4863000.0,5881000.0,-2562000.0,5366000.0,
Depreciation And Amortization In Income Statement,5011000.0,4863000.0,5881000.0,-2562000.0,5366000.0,
Research And Development,2581000.0,2721000.0,3230000.0,585000.0,2442000.0,
Selling General And Administration,19452000.0,18561000.0,25394000.0,14841000.0,27000000.0,
Selling And Marketing Expense,4754000.0,4509000.0,9145000.0,-747000.0,8253000.0,
General And Administrative Expense,14698000.0,14052000.0,16249000.0,15588000.0,18747000.0,
Other Gand A,14698000.0,14052000.0,16249000.0,15588000.0,18747000.0,
Gross Profit,30623000.0,21931000.0,13692000.0,29645000.0,28076000.0,
Cost Of Revenue,33697000.0,25001000.0,31063000.0,4679000.0,31902000.0,
Total Revenue,64320000.0,46932000.0,44755000.0,34324000.0,59978000.0,
Operating Revenue,64320000.0,46932000.0,44755000.0,34324000.0,59978000.0,
