,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,0.0,0.0,-5803.6388,1545336.0,0.0,,
Tax Rate For Calcs,0.274096,0.29,0.276364,0.312,0.298,,
Normalized EBITDA,110713000.0,222857000.0,-86867000.0,60571000.0,43617000.0,,
Total Unusual Items,,,-21000.0,4953000.0,0.0,0.0,0.0
Total Unusual Items Excluding Goodwill,,,-21000.0,4953000.0,0.0,0.0,0.0
Net Income From Continuing Operation Net Minority Interest,41942000.0,122773000.0,-90723000.0,35084000.0,19793000.0,,
Reconciled Depreciation,25067000.0,24791000.0,19467000.0,9585000.0,9540000.0,,
Reconciled Cost Of Revenue,595587000.0,609912000.0,522179000.0,365971000.0,366368000.0,,
EBITDA,110713000.0,222857000.0,-86888000.0,65524000.0,43617000.0,,
EBIT,85646000.0,198066000.0,-106355000.0,55939000.0,34077000.0,,
Net Interest Income,-27867000.0,-25156000.0,-19016000.0,-4968000.0,-5884000.0,,
Interest Expense,27867000.0,25156000.0,19016000.0,4968000.0,5884000.0,,
Normalized Income,41942000.0,122773000.0,-90707803.6388,31676336.0,19793000.0,,
Net Income From Continuing And Discontinued Operation,41942000.0,122773000.0,-90723000.0,35084000.0,19793000.0,,
Total Expenses,623224000.0,637982000.0,566944000.0,389198000.0,388418000.0,,
Total Operating Income As Reported,60272000.0,200032000.0,-106665000.0,49686000.0,31594000.0,,
Diluted Average Shares,63784000.0,64279058.0,59149000.0,50401000.0,50276000.0,,
Basic Average Shares,63542000.0,64279058.0,50198000.0,50188000.0,50162000.0,,
Diluted EPS,0.66,1.91,-1.807303,0.699052,0.39,,
Basic EPS,0.660067,1.91,-1.807303,0.699052,0.394582,,
Diluted NI Availto Com Stockholders,41942000.0,122773000.0,-90723000.0,35084000.0,19793000.0,,
Net Income Common Stockholders,41942000.0,122773000.0,-90723000.0,35084000.0,19793000.0,,
Net Income,41942000.0,122773000.0,-90723000.0,35084000.0,19793000.0,,
Net Income Including Noncontrolling Interests,41942000.0,122773000.0,-90723000.0,35084000.0,19793000.0,,
Net Income Continuous Operations,41942000.0,122773000.0,-90723000.0,35084000.0,19793000.0,,
Tax Provision,15837000.0,50137000.0,-34648000.0,15887000.0,8400000.0,,
Pretax Income,57779000.0,172910000.0,-125371000.0,50971000.0,28193000.0,,
Other Income Expense,25374000.0,-1966000.0,310000.0,6253000.0,2483000.0,,
Other Non Operating Income Expenses,25374000.0,-1966000.0,331000.0,1300000.0,2483000.0,,
Special Income Charges,,,-21000.0,4953000.0,0.0,0.0,0.0
Gain On Sale Of Business,,,-21000.0,4953000.0,0.0,0.0,0.0
Net Non Operating Interest Income Expense,-27867000.0,-25156000.0,-19016000.0,-4968000.0,-5884000.0,,
Interest Expense Non Operating,27867000.0,25156000.0,19016000.0,4968000.0,5884000.0,,
Operating Income,60272000.0,200032000.0,-106665000.0,49686000.0,31594000.0,,
Operating Expense,27637000.0,28070000.0,44765000.0,23227000.0,22050000.0,,
Selling General And Administration,27637000.0,28070000.0,44765000.0,23227000.0,22050000.0,,
General And Administrative Expense,27637000.0,28070000.0,44765000.0,23227000.0,22050000.0,,
Other Gand A,27637000.0,28070000.0,44765000.0,23227000.0,22050000.0,,
Gross Profit,87909000.0,228102000.0,-61900000.0,72913000.0,53644000.0,,
Cost Of Revenue,595587000.0,609912000.0,522179000.0,365971000.0,366368000.0,,
Total Revenue,683496000.0,838014000.0,460279000.0,438884000.0,420012000.0,,
Operating Revenue,683496000.0,838014000.0,460279000.0,438884000.0,420012000.0,,
