,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.0,0.0,0.0,0.0,0.0
Normalized EBITDA,-1243000.0,-1156000.0,-6712000.0,-4867000.0,-2784000.0
Total Unusual Items,500000.0,533000.0,363000.0,313000.0,362000.0
Total Unusual Items Excluding Goodwill,500000.0,533000.0,363000.0,313000.0,362000.0
Net Income From Continuing Operation Net Minority Interest,-7097000.0,-9324000.0,-14377000.0,-12753000.0,-10348000.0
Reconciled Depreciation,5474000.0,7764000.0,7060000.0,7331000.0,7025000.0
Reconciled Cost Of Revenue,13257000.0,15357000.0,15283000.0,14789000.0,14056000.0
EBITDA,-743000.0,-623000.0,-6349000.0,-4554000.0,-2422000.0
EBIT,-6217000.0,-8387000.0,-13409000.0,-11885000.0,-9447000.0
Net Interest Income,-880000.0,-853000.0,-968000.0,-868000.0,-901000.0
Interest Expense,880000.0,853000.0,968000.0,868000.0,901000.0
Normalized Income,-7597000.0,-9857000.0,-14740000.0,-13066000.0,-10710000.0
Net Income From Continuing And Discontinued Operation,-7097000.0,-9324000.0,-14377000.0,-12753000.0,-10348000.0
Total Expenses,43015000.0,43533000.0,47558000.0,44787000.0,41094000.0
Total Operating Income As Reported,-6717000.0,-8920000.0,-13772000.0,-12198000.0,-9809000.0
Diluted Average Shares,55627214.0,54060249.0,48212796.0,43515110.0,42151850.0
Basic Average Shares,55627214.0,54060249.0,48212796.0,43515110.0,42151850.0
Diluted EPS,-0.13,-0.17,-0.3,-0.29,-0.25
Basic EPS,-0.13,-0.17,-0.3,-0.29,-0.25
Diluted NI Availto Com Stockholders,-7097000.0,-9324000.0,-14377000.0,-12753000.0,-10348000.0
Net Income Common Stockholders,-7097000.0,-9324000.0,-14377000.0,-12753000.0,-10348000.0
Net Income,-7097000.0,-9324000.0,-14377000.0,-12753000.0,-10348000.0
Net Income Including Noncontrolling Interests,-7097000.0,-9324000.0,-14377000.0,-12753000.0,-10348000.0
Net Income Continuous Operations,-7097000.0,-9324000.0,-14377000.0,-12753000.0,-10348000.0
Tax Provision,0.0,84000.0,0.0,0.0,0.0
Pretax Income,-7097000.0,-9240000.0,-14377000.0,-12753000.0,-10348000.0
Other Income Expense,500000.0,533000.0,363000.0,313000.0,362000.0
Gain On Sale Of Security,500000.0,533000.0,363000.0,313000.0,362000.0
Net Non Operating Interest Income Expense,-880000.0,-853000.0,-968000.0,-868000.0,-901000.0
Interest Expense Non Operating,880000.0,853000.0,968000.0,868000.0,901000.0
Operating Income,-6717000.0,-8920000.0,-13772000.0,-12198000.0,-9809000.0
Operating Expense,29758000.0,28176000.0,32275000.0,29998000.0,27038000.0
Research And Development,11878000.0,11855000.0,12029000.0,10734000.0,9589000.0
Selling General And Administration,17880000.0,16321000.0,20246000.0,19264000.0,17449000.0
Selling And Marketing Expense,10172000.0,9263000.0,11704000.0,11723000.0,10991000.0
General And Administrative Expense,7708000.0,7058000.0,8542000.0,7541000.0,6458000.0
Other Gand A,7708000.0,7058000.0,8542000.0,7541000.0,6458000.0
Gross Profit,23041000.0,19256000.0,18503000.0,17800000.0,17229000.0
Cost Of Revenue,13257000.0,15357000.0,15283000.0,14789000.0,14056000.0
Total Revenue,36298000.0,34613000.0,33786000.0,32589000.0,31285000.0
Operating Revenue,36298000.0,34613000.0,33786000.0,32589000.0,31285000.0
