,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.243487,0.217,0.23703,0.149,0.244
Normalized EBITDA,1171000000.0,1058000000.0,1153000000.0,1535000000.0,1179000000.0
Net Income From Continuing Operation Net Minority Interest,755000000.0,700000000.0,750000000.0,1160000000.0,759000000.0
Reconciled Depreciation,99000000.0,95000000.0,102000000.0,104000000.0,99000000.0
Reconciled Cost Of Revenue,2193000000.0,2087000000.0,2144000000.0,2152000000.0,2188000000.0
EBITDA,1171000000.0,1058000000.0,1153000000.0,1535000000.0,1179000000.0
EBIT,1072000000.0,963000000.0,1051000000.0,1431000000.0,1080000000.0
Net Interest Income,-74000000.0,-68000000.0,-24000000.0,-69000000.0,-75000000.0
Interest Expense,74000000.0,68000000.0,68000000.0,69000000.0,75000000.0
Normalized Income,755000000.0,700000000.0,750000000.0,1160000000.0,759000000.0
Net Income From Continuing And Discontinued Operation,755000000.0,700000000.0,750000000.0,1160000000.0,759000000.0
Total Expenses,2985000000.0,2888000000.0,2901000000.0,2914000000.0,2973000000.0
Total Operating Income As Reported,1068000000.0,951000000.0,1031000000.0,1052000000.0,1054000000.0
Diluted Average Shares,292900000.0,294500000.0,295800000.0,297000000.0,298500000.0
Basic Average Shares,292300000.0,293600000.0,294700000.0,296100000.0,297600000.0
Diluted EPS,2.58,2.38,2.54,3.91,2.54
Basic EPS,2.58,2.39,2.55,3.92,2.55
Diluted NI Availto Com Stockholders,755000000.0,700000000.0,750000000.0,1160000000.0,759000000.0
Net Income Common Stockholders,755000000.0,700000000.0,750000000.0,1160000000.0,759000000.0
Net Income,755000000.0,700000000.0,750000000.0,1160000000.0,759000000.0
Net Income Including Noncontrolling Interests,755000000.0,700000000.0,750000000.0,1160000000.0,759000000.0
Net Income Continuous Operations,755000000.0,700000000.0,750000000.0,1160000000.0,759000000.0
Tax Provision,243000000.0,195000000.0,233000000.0,202000000.0,246000000.0
Pretax Income,998000000.0,895000000.0,983000000.0,1362000000.0,1005000000.0
Other Income Expense,4000000.0,12000000.0,-24000000.0,379000000.0,26000000.0
Other Non Operating Income Expenses,4000000.0,12000000.0,-394000000.0,379000000.0,26000000.0
Net Non Operating Interest Income Expense,-74000000.0,-68000000.0,-24000000.0,-69000000.0,-75000000.0
Interest Expense Non Operating,74000000.0,68000000.0,68000000.0,69000000.0,75000000.0
Operating Income,1068000000.0,951000000.0,1031000000.0,1052000000.0,1054000000.0
Operating Expense,714000000.0,727000000.0,680000000.0,684000000.0,711000000.0
Depreciation Amortization Depletion Income Statement,21000000.0,21000000.0,25000000.0,26000000.0,25000000.0
Depreciation And Amortization In Income Statement,21000000.0,21000000.0,25000000.0,26000000.0,25000000.0
Amortization,21000000.0,21000000.0,25000000.0,26000000.0,25000000.0
Amortization Of Intangibles Income Statement,21000000.0,21000000.0,25000000.0,26000000.0,25000000.0
Selling General And Administration,693000000.0,706000000.0,655000000.0,658000000.0,686000000.0
Gross Profit,1782000000.0,1678000000.0,1711000000.0,1736000000.0,1765000000.0
Cost Of Revenue,2271000000.0,2161000000.0,2221000000.0,2230000000.0,2262000000.0
Total Revenue,4053000000.0,3839000000.0,3932000000.0,3966000000.0,4027000000.0
Operating Revenue,4053000000.0,3839000000.0,3932000000.0,3966000000.0,4027000000.0
