,2024-09-30,2024-06-30,2024-03-31,2023-12-31,2023-09-30,2023-06-30
Tax Effect Of Unusual Items,-1234800.0,-375270.0,-573743.277292,113558.08656,-12835410.0,
Tax Rate For Calcs,0.21,0.21,0.033625,0.025057,0.21,
Normalized EBITDA,58387000.0,49775000.0,58140000.0,40263000.0,69586000.0,
Total Unusual Items,-5880000.0,-1787000.0,-17063000.0,4532000.0,-61121000.0,
Total Unusual Items Excluding Goodwill,-5880000.0,-1787000.0,-17063000.0,4532000.0,-61121000.0,
Net Income From Continuing Operation Net Minority Interest,-26980000.0,-24373000.0,-32276000.0,-32597000.0,-58007000.0,
Reconciled Depreciation,51807000.0,53038000.0,58520000.0,59554000.0,51479000.0,
Reconciled Cost Of Revenue,65401000.0,67571000.0,69736000.0,67886000.0,72192000.0,
EBITDA,52507000.0,47988000.0,41077000.0,44795000.0,8465000.0,
EBIT,700000.0,-5050000.0,-17443000.0,-14759000.0,-43014000.0,
Net Interest Income,-30686000.0,-28514000.0,-28018000.0,-25992000.0,-18617000.0,
Interest Expense,31178000.0,27767000.0,26215000.0,23873000.0,23010000.0,
Interest Income,4573000.0,3432000.0,2100000.0,1649000.0,7774000.0,
Normalized Income,-22334800.0,-22961270.0,-15786743.277292,-37015441.91344,-9721410.0,
Net Income From Continuing And Discontinued Operation,-26980000.0,-24373000.0,-32276000.0,-32597000.0,-58007000.0,
Total Expenses,129089000.0,137610000.0,143229000.0,139968000.0,134963000.0,
Diluted Average Shares,85292000.0,91030000.0,92635000.0,95434000.0,101445000.0,
Basic Average Shares,85292000.0,91030000.0,92635000.0,95434000.0,101445000.0,
Diluted EPS,-0.32,-0.27,-0.36,-0.35,-0.58,
Basic EPS,-0.32,-0.27,-0.36,-0.35,-0.58,
Diluted NI Availto Com Stockholders,-27419000.0,-24876000.0,-32930000.0,-33245000.0,-58696000.0,
Net Income Common Stockholders,-27419000.0,-24876000.0,-32930000.0,-33245000.0,-58696000.0,
Otherunder Preferred Stock Dividend,439000.0,503000.0,654000.0,648000.0,689000.0,
Net Income,-26980000.0,-24373000.0,-32276000.0,-32597000.0,-58007000.0,
Minority Interests,4329000.0,9041000.0,9914000.0,5067000.0,8094000.0,
Net Income Including Noncontrolling Interests,-31309000.0,-33414000.0,-42190000.0,-37664000.0,-66101000.0,
Net Income Continuous Operations,-31309000.0,-33414000.0,-42190000.0,-37664000.0,-66101000.0,
Tax Provision,831000.0,597000.0,-1468000.0,-968000.0,77000.0,
Pretax Income,-30478000.0,-32817000.0,-43658000.0,-38632000.0,-66024000.0,
Other Income Expense,-6729000.0,-2013000.0,-17595000.0,-20251000.0,-64006000.0,
Other Non Operating Income Expenses,-104000.0,,-1507000.0,,-622000.0,
Special Income Charges,-520000.0,-1849000.0,-17218000.0,-32758000.0,-60515000.0,
Other Special Charges,-43000.0,,,0.0,175000.0,450000.0
Impairment Of Capital Assets,0.0,1025000.0,17211000.0,30919000.0,59307000.0,
Restructuring And Mergern Acquisition,563000.0,824000.0,7000.0,1839000.0,1208000.0,
Earnings From Equity Interest,-745000.0,-226000.0,975000.0,-25679000.0,-2263000.0,
Gain On Sale Of Security,-5360000.0,62000.0,155000.0,37290000.0,-606000.0,
Net Non Operating Interest Income Expense,-30686000.0,-28514000.0,-28018000.0,-25992000.0,-18617000.0,
Total Other Finance Cost,4081000.0,4179000.0,3903000.0,3768000.0,3381000.0,
Interest Expense Non Operating,31178000.0,27767000.0,26215000.0,23873000.0,23010000.0,
Interest Income Non Operating,4573000.0,3432000.0,2100000.0,1649000.0,7774000.0,
Operating Income,6937000.0,-2290000.0,1955000.0,7611000.0,16599000.0,
Operating Expense,61931000.0,68307000.0,71828000.0,69809000.0,61557000.0,
Depreciation Amortization Depletion Income Statement,50050000.0,51306000.0,56855000.0,57281000.0,50265000.0,
Depreciation And Amortization In Income Statement,50050000.0,51306000.0,56855000.0,57281000.0,50265000.0,
Selling General And Administration,11881000.0,17001000.0,14973000.0,12528000.0,11292000.0,
General And Administrative Expense,11881000.0,17001000.0,14973000.0,12528000.0,11292000.0,
Other Gand A,11881000.0,17001000.0,14973000.0,12376000.0,11246000.0,
Salaries And Wages,0.0,0.0,0.0,152000.0,46000.0,
Gross Profit,68868000.0,66017000.0,73783000.0,77420000.0,78156000.0,
Cost Of Revenue,67158000.0,69303000.0,71401000.0,70159000.0,73406000.0,
Total Revenue,136026000.0,135320000.0,145184000.0,147579000.0,151562000.0,
Operating Revenue,130410000.0,129933000.0,140504000.0,140703000.0,144236000.0,
