,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,,
Tax Rate For Calcs,0.23,0.211738,0.23,0.213056,0.198548,,
Normalized EBITDA,205204000.0,191610000.0,262116000.0,194343000.0,180344000.0,,
Net Income From Continuing Operation Net Minority Interest,187404000.0,129290000.0,99509000.0,120921000.0,115785000.0,,
Reconciled Depreciation,44612000.0,43441000.0,48776000.0,52964000.0,51520000.0,,
Reconciled Cost Of Revenue,241601000.0,232080000.0,232386000.0,229686000.0,224783000.0,,
EBITDA,205204000.0,191610000.0,262116000.0,194343000.0,180344000.0,,
EBIT,160592000.0,148169000.0,213340000.0,141379000.0,128824000.0,,
Net Interest Income,14820000.0,15850000.0,17779000.0,12280000.0,15645000.0,,
Interest Income,,15850000.0,23049000.0,12280000.0,,14009000.0,8965000.0
Normalized Income,187404000.0,129290000.0,99509000.0,120921000.0,115785000.0,,
Net Income From Continuing And Discontinued Operation,187404000.0,129290000.0,99509000.0,120921000.0,115785000.0,,
Total Expenses,566120000.0,552023000.0,567288000.0,548584000.0,535576000.0,,
Total Operating Income As Reported,160592000.0,148169000.0,154312000.0,141379000.0,128824000.0,,
Diluted Average Shares,63210000.0,64368000.0,64802000.0,64838000.0,65856000.0,,
Basic Average Shares,62160000.0,63354000.0,63720000.0,63397000.0,63534000.0,,
Diluted EPS,2.96,2.01,1.54,1.86,1.76,,
Basic EPS,3.01,2.04,1.56,1.91,1.82,,
Diluted NI Availto Com Stockholders,187404000.0,129290000.0,99509000.0,120921000.0,115785000.0,,
Net Income Common Stockholders,187404000.0,129290000.0,99509000.0,120921000.0,115785000.0,,
Net Income,187404000.0,129290000.0,99509000.0,120921000.0,115785000.0,,
Net Income Including Noncontrolling Interests,187404000.0,129290000.0,99509000.0,120921000.0,115785000.0,,
Net Income Continuous Operations,187404000.0,129290000.0,99509000.0,120921000.0,115785000.0,,
Tax Provision,-11992000.0,34729000.0,71741000.0,32738000.0,28684000.0,,
Pretax Income,175412000.0,164019000.0,171250000.0,153659000.0,144469000.0,,
Net Non Operating Interest Income Expense,14820000.0,15850000.0,17779000.0,12280000.0,15645000.0,,
Total Other Finance Cost,-14820000.0,,,,-15645000.0,,
Interest Income Non Operating,,15850000.0,23049000.0,12280000.0,,14009000.0,8965000.0
Operating Income,160592000.0,148169000.0,154312000.0,141379000.0,128824000.0,,
Operating Expense,324519000.0,319943000.0,334902000.0,318898000.0,310793000.0,,
Research And Development,89762000.0,89102000.0,94753000.0,91500000.0,86522000.0,,
Selling General And Administration,234757000.0,230841000.0,240149000.0,227398000.0,224271000.0,,
Selling And Marketing Expense,169799000.0,161434000.0,176813000.0,152778000.0,157645000.0,,
General And Administrative Expense,64958000.0,69407000.0,63336000.0,74620000.0,66626000.0,,
Other Gand A,64958000.0,69407000.0,63336000.0,74620000.0,66626000.0,,
Gross Profit,485111000.0,468112000.0,489214000.0,460277000.0,439617000.0,,
Cost Of Revenue,241601000.0,232080000.0,232386000.0,229686000.0,224783000.0,,
Total Revenue,726712000.0,700192000.0,721600000.0,689963000.0,664400000.0,,
Operating Revenue,726712000.0,700192000.0,721600000.0,689963000.0,664400000.0,,
