,2025-07-31,2025-04-30,2025-01-31,2024-10-31,2024-07-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.245,0.236,0.201954,0.233,0.24
Normalized EBITDA,206034000.0,243554000.0,198355000.0,191285000.0,177507000.0
Net Income From Continuing Operation Net Minority Interest,200309000.0,228190000.0,195625000.0,185808000.0,171041000.0
Reconciled Depreciation,10126000.0,9822000.0,9932000.0,9932000.0,11020000.0
Reconciled Cost Of Revenue,195253000.0,173824000.0,180991000.0,174389000.0,170372000.0
EBITDA,206034000.0,243554000.0,198355000.0,191285000.0,177507000.0
EBIT,195908000.0,233732000.0,188423000.0,181353000.0,166487000.0
Normalized Income,200309000.0,228190000.0,195625000.0,185808000.0,171041000.0
Net Income From Continuing And Discontinued Operation,200309000.0,228190000.0,195625000.0,185808000.0,171041000.0
Total Expenses,593173000.0,525311000.0,532463000.0,517854000.0,509694000.0
Total Operating Income As Reported,195908000.0,233732000.0,188423000.0,181353000.0,166487000.0
Diluted Average Shares,167685000.0,166229000.0,165674000.0,164979000.0,164564000.0
Basic Average Shares,163496000.0,162749000.0,162391000.0,161987000.0,161708000.0
Diluted EPS,1.19,1.37,1.18,1.13,1.04
Basic EPS,1.23,1.4,1.2,1.15,1.06
Diluted NI Availto Com Stockholders,200309000.0,228190000.0,195625000.0,185808000.0,171041000.0
Net Income Common Stockholders,200309000.0,228190000.0,195625000.0,185808000.0,171041000.0
Net Income,200309000.0,228190000.0,195625000.0,185808000.0,171041000.0
Net Income Including Noncontrolling Interests,200309000.0,228190000.0,195625000.0,185808000.0,171041000.0
Net Income Continuous Operations,200309000.0,228190000.0,195625000.0,185808000.0,171041000.0
Tax Provision,65055000.0,70631000.0,49505000.0,56482000.0,54019000.0
Pretax Income,265364000.0,298821000.0,245130000.0,242290000.0,225060000.0
Other Income Expense,69456000.0,65089000.0,-151280000.0,60937000.0,58573000.0
Other Non Operating Income Expenses,69456000.0,65089000.0,-170628000.0,60937000.0,58573000.0
Operating Income,195908000.0,233732000.0,188423000.0,181353000.0,166487000.0
Operating Expense,397920000.0,351487000.0,351472000.0,343465000.0,339322000.0
Research And Development,192677000.0,184033000.0,181527000.0,172411000.0,176429000.0
Selling General And Administration,205243000.0,167454000.0,169945000.0,171054000.0,162893000.0
Selling And Marketing Expense,109439000.0,98628000.0,167130000.0,77481000.0,101528000.0
General And Administrative Expense,95804000.0,68826000.0,2815000.0,93573000.0,61365000.0
Other Gand A,95804000.0,68826000.0,142688000.0,38353000.0,61365000.0
Salaries And Wages,,,,55220000.0,
Gross Profit,593828000.0,585219000.0,539895000.0,524818000.0,505809000.0
Cost Of Revenue,195253000.0,173824000.0,180991000.0,174389000.0,170372000.0
Total Revenue,789081000.0,759043000.0,720886000.0,699207000.0,676181000.0
Operating Revenue,789081000.0,759043000.0,720886000.0,699207000.0,676181000.0
