,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.0,0.0,0.118535,0.0,0.0,
Normalized EBITDA,-365207.0,391776.0,775416.0,492204.0,102966.0,
Total Unusual Items,,,0.0,-1599.0,,
Total Unusual Items Excluding Goodwill,,,0.0,-1599.0,,
Net Income From Continuing Operation Net Minority Interest,-733049.0,24078.0,287955.0,122397.0,-244240.0,
Reconciled Depreciation,350520.0,363379.0,358465.0,357264.0,339311.0,
Reconciled Cost Of Revenue,2330808.0,4931300.0,2910948.0,3011271.0,2234655.0,
EBITDA,-365207.0,391776.0,775416.0,490605.0,102966.0,
EBIT,-715727.0,28397.0,416951.0,133341.0,-236345.0,
Net Interest Income,87031.0,118897.0,48566.0,150955.0,142181.0,
Interest Expense,16236.0,2009.0,87673.0,9815.0,10260.0,
Interest Income,103267.0,120906.0,136239.0,160770.0,152441.0,
Normalized Income,-733049.0,24078.0,287955.0,123996.0,-244240.0,
Net Income From Continuing And Discontinued Operation,-733049.0,24078.0,287955.0,122397.0,-244240.0,
Total Expenses,5942589.0,8176265.0,6135517.0,5834665.0,5299278.0,
Rent Expense Supplemental,34644.0,34194.0,41328.0,56896.0,84835.0,
Total Operating Income As Reported,-795667.0,-92509.0,280712.0,-25830.0,-388786.0,
Diluted Average Shares,7155464.0,7405672.0,,7340545.0,6973068.0,7259472.0
Basic Average Shares,7155464.0,7077913.0,,6999447.0,6973068.0,7090389.0
Diluted EPS,-0.1,0.0,,0.02,-0.04,0.05
Basic EPS,-0.1,0.0,,0.02,-0.04,0.05
Diluted NI Availto Com Stockholders,-733049.0,24078.0,287955.0,122397.0,-244240.0,
Net Income Common Stockholders,-733049.0,24078.0,287955.0,122397.0,-244240.0,
Net Income,-733049.0,24078.0,287955.0,122397.0,-244240.0,
Minority Interests,-1086.0,-2310.0,-2292.0,-1129.0,2365.0,
Net Income Including Noncontrolling Interests,-731963.0,26388.0,290247.0,123526.0,-246605.0,
Net Income Continuous Operations,-731963.0,26388.0,290247.0,123526.0,-246605.0,
Tax Provision,0.0,0.0,39031.0,0.0,0.0,
Pretax Income,-731963.0,26388.0,329278.0,123526.0,-246605.0,
Other Income Expense,-23327.0,,0.0,-1599.0,,
Other Non Operating Income Expenses,-23327.0,,,,,
Special Income Charges,,,0.0,-1599.0,,
Gain On Sale Of Ppe,,,0.0,-1599.0,,
Net Non Operating Interest Income Expense,87031.0,118897.0,48566.0,150955.0,142181.0,
Interest Expense Non Operating,16236.0,2009.0,87673.0,9815.0,10260.0,
Interest Income Non Operating,103267.0,120906.0,136239.0,160770.0,152441.0,
Operating Income,-795667.0,-92509.0,280712.0,-25830.0,-388786.0,
Operating Expense,3332421.0,2952405.0,2936619.0,2537501.0,2796679.0,
Depreciation Amortization Depletion Income Statement,71160.0,70819.0,70515.0,71371.0,71367.0,
Depreciation And Amortization In Income Statement,71160.0,70819.0,70515.0,71371.0,71367.0,
Selling General And Administration,3261261.0,2881586.0,2866104.0,2466130.0,2725312.0,
Selling And Marketing Expense,308901.0,541173.0,123115.0,144755.0,249147.0,
General And Administrative Expense,2952360.0,2340413.0,2742989.0,2321375.0,2476165.0,
Other Gand A,1105784.0,599346.0,1064107.0,927626.0,1039999.0,
Insurance And Claims,30873.0,32676.0,32599.0,32281.0,32070.0,
Rent And Landing Fees,34644.0,34194.0,41328.0,56896.0,84835.0,
Salaries And Wages,1781059.0,1674197.0,1604955.0,1304572.0,1319261.0,
Gross Profit,2536754.0,2859896.0,3217331.0,2511671.0,2407893.0,
Cost Of Revenue,2610168.0,5223860.0,3198898.0,3297164.0,2502599.0,
Total Revenue,5146922.0,8083756.0,6416229.0,5808835.0,4910492.0,
Operating Revenue,5108742.0,8043719.0,6373982.0,5764958.0,4866367.0,
