,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.271966,0.241,0.310714,0.225,0.264963,
Normalized EBITDA,41788000.0,42029000.0,41128000.0,42053000.0,46300000.0,
Net Income From Continuing Operation Net Minority Interest,20781000.0,21152000.0,18071000.0,21120000.0,23874000.0,
Reconciled Depreciation,4571000.0,5178000.0,5548000.0,5038000.0,5163000.0,
Reconciled Cost Of Revenue,17624000.0,18070000.0,17860000.0,17658000.0,17122000.0,
EBITDA,41788000.0,42029000.0,41128000.0,42053000.0,46300000.0,
EBIT,37217000.0,36851000.0,35580000.0,37015000.0,41137000.0,
Net Interest Income,-8189000.0,-8525000.0,-8992000.0,-9101000.0,-8064000.0,
Interest Expense,8673000.0,8976000.0,9363000.0,9760000.0,8657000.0,
Interest Income,484000.0,451000.0,371000.0,659000.0,593000.0,
Normalized Income,20781000.0,21152000.0,18071000.0,21120000.0,23874000.0,
Net Income From Continuing And Discontinued Operation,20781000.0,21152000.0,18071000.0,21120000.0,23874000.0,
Total Expenses,48672000.0,49641000.0,53556000.0,49328000.0,47619000.0,
Total Operating Income As Reported,39049000.0,37497000.0,33427000.0,38425000.0,39881000.0,
Diluted Average Shares,19497090.0,19690822.0,19570921.0,19442130.0,19287479.0,
Basic Average Shares,19437315.0,19530579.0,19375450.0,19300283.0,19249116.0,
Diluted EPS,1.07,1.07,0.92,1.09,1.24,
Basic EPS,1.07,1.08,0.93,1.09,1.24,
Diluted NI Availto Com Stockholders,20781000.0,21152000.0,18080000.0,21120000.0,23874000.0,
Net Income Common Stockholders,20781000.0,21152000.0,18080000.0,21120000.0,23874000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,,0.0,0.0,10000.0
Net Income,20781000.0,21152000.0,18071000.0,21120000.0,23874000.0,
Net Income Including Noncontrolling Interests,20781000.0,21152000.0,18071000.0,21120000.0,23874000.0,
Net Income Continuous Operations,20781000.0,21152000.0,18071000.0,21120000.0,23874000.0,
Tax Provision,7763000.0,6723000.0,8146000.0,6135000.0,8606000.0,
Pretax Income,28544000.0,27875000.0,26217000.0,27255000.0,32480000.0,
Other Income Expense,-2316000.0,-1097000.0,1782000.0,-2069000.0,663000.0,
Other Non Operating Income Expenses,-2316000.0,-1097000.0,1782000.0,-2069000.0,663000.0,
Net Non Operating Interest Income Expense,-8189000.0,-8525000.0,-8992000.0,-9101000.0,-8064000.0,
Interest Expense Non Operating,8673000.0,8976000.0,9363000.0,9760000.0,8657000.0,
Interest Income Non Operating,484000.0,451000.0,371000.0,659000.0,593000.0,
Operating Income,39049000.0,37497000.0,33427000.0,38425000.0,39881000.0,
Operating Expense,31048000.0,31571000.0,35696000.0,31670000.0,30497000.0,
Research And Development,1744000.0,1712000.0,2101000.0,2034000.0,1643000.0,
Selling General And Administration,29304000.0,29859000.0,33595000.0,29636000.0,28854000.0,
Selling And Marketing Expense,12452000.0,12788000.0,14289000.0,12500000.0,11718000.0,
General And Administrative Expense,16852000.0,17071000.0,19306000.0,17136000.0,17136000.0,
Other Gand A,16852000.0,17071000.0,19306000.0,17136000.0,17136000.0,
Gross Profit,70097000.0,69068000.0,69123000.0,70095000.0,70378000.0,
Cost Of Revenue,17624000.0,18070000.0,17860000.0,17658000.0,17122000.0,
Total Revenue,87721000.0,87138000.0,86983000.0,87753000.0,87500000.0,
Operating Revenue,87716000.0,87138000.0,86978000.0,87749000.0,87499000.0,
