,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,-2655240.0,-58267230.0,-960066.0,-1266720.0,-24361140.0,
Tax Rate For Calcs,0.21,0.21,0.207,0.21,0.276,
Normalized EBITDA,92220000.0,205961000.0,114073000.0,28239000.0,285941000.0,
Total Unusual Items,-12644000.0,-277463000.0,-4638000.0,-6032000.0,-88265000.0,
Total Unusual Items Excluding Goodwill,-12644000.0,-277463000.0,-4638000.0,-6032000.0,-88265000.0,
Net Income From Continuing Operation Net Minority Interest,-199581000.0,-223565000.0,9299000.0,-88854000.0,54081000.0,
Reconciled Depreciation,63353000.0,38544000.0,35581000.0,37909000.0,50491000.0,
Reconciled Cost Of Revenue,362610000.0,335363000.0,365391000.0,269159000.0,306061000.0,
EBITDA,79576000.0,-71502000.0,109435000.0,22207000.0,197676000.0,
EBIT,16223000.0,-110046000.0,73854000.0,-15702000.0,147185000.0,
Net Interest Income,-213694000.0,-99527000.0,-71107000.0,-80399000.0,-77344000.0,
Interest Expense,184926000.0,71967000.0,59588000.0,67723000.0,68891000.0,
Normalized Income,-189592240.0,-4369230.0,12976934.0,-84088720.0,117984860.0,
Net Income From Continuing And Discontinued Operation,-199581000.0,-223565000.0,9299000.0,-88854000.0,54081000.0,
Total Expenses,476838000.0,431574000.0,483360000.0,377646000.0,427306000.0,
Total Operating Income As Reported,-18479000.0,230270000.0,79537000.0,44328000.0,184504000.0,
Diluted Average Shares,273609766.0,217581687.0,208880044.0,205851364.0,205977720.0,
Basic Average Shares,273609766.0,217581687.0,205071771.0,205070756.0,205061967.0,
Diluted EPS,-0.73,-1.11,0.03,-0.44,0.26,
Basic EPS,-0.73,-1.11,0.04,-0.44,0.26,
Diluted NI Availto Com Stockholders,-200129000.0,-241114000.0,6463000.0,-91062000.0,54081000.0,
Average Dilution Earnings,,1025000.0,-1675000.0,-1018000.0,,
Net Income Common Stockholders,-200129000.0,-242139000.0,8138000.0,-90044000.0,54081000.0,
Preferred Stock Dividends,548000.0,969000.0,1161000.0,1190000.0,,
Net Income,-199581000.0,-223565000.0,9299000.0,-88854000.0,54081000.0,
Minority Interests,-2208000.0,-55000.0,-2014000.0,-1994000.0,-2589000.0,
Net Income Including Noncontrolling Interests,-197373000.0,-223510000.0,11313000.0,-86860000.0,56670000.0,
Net Income Continuous Operations,-197373000.0,-223510000.0,11313000.0,-86860000.0,56670000.0,
Tax Provision,28670000.0,41497000.0,2953000.0,3435000.0,21624000.0,
Pretax Income,-168703000.0,-182013000.0,14266000.0,-83425000.0,78294000.0,
Other Income Expense,51293000.0,-329910000.0,1198000.0,-53386000.0,-107377000.0,
Other Non Operating Income Expenses,63937000.0,-52447000.0,5836000.0,-47354000.0,-19112000.0,
Special Income Charges,-12644000.0,-277463000.0,-4638000.0,-6032000.0,-88265000.0,
Gain On Sale Of Ppe,0.0,-422000.0,0.0,0.0,-77140000.0,
Other Special Charges,467000.0,260309000.0,,,9754000.0,
Impairment Of Capital Assets,246000.0,10738000.0,1484000.0,4272000.0,,10958000.0
Restructuring And Mergern Acquisition,11931000.0,5994000.0,3154000.0,1760000.0,1371000.0,
Earnings From Equity Interest,,0.0,0.0,0.0,0.0,-2766000.0
Net Non Operating Interest Income Expense,-213694000.0,-99527000.0,-71107000.0,-80399000.0,-77344000.0,
Total Other Finance Cost,28768000.0,27560000.0,11519000.0,12676000.0,8453000.0,
Interest Expense Non Operating,184926000.0,71967000.0,59588000.0,67723000.0,68891000.0,
Operating Income,-6302000.0,247424000.0,84175000.0,50360000.0,263015000.0,
Operating Expense,114228000.0,96211000.0,117752000.0,107991000.0,121245000.0,
Depreciation Amortization Depletion Income Statement,,38746000.0,35364000.0,37413000.0,50491000.0,62164000.0
Depreciation And Amortization In Income Statement,,38746000.0,35364000.0,37413000.0,50491000.0,62164000.0
Selling General And Administration,59271000.0,61800000.0,82388000.0,70578000.0,70754000.0,
Gross Profit,107926000.0,343635000.0,201927000.0,158351000.0,384260000.0,
Cost Of Revenue,362610000.0,335363000.0,365608000.0,269655000.0,306061000.0,
Total Revenue,470536000.0,678998000.0,567535000.0,428006000.0,690321000.0,
Operating Revenue,430317000.0,701002000.0,505716000.0,343638000.0,656159000.0,
