,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,,
Tax Rate For Calcs,0.0,0.0,0.0,0.0,0.0,,
Normalized EBITDA,-38567000.0,-44444000.0,-54330000.0,-52512000.0,-72736000.0,,
Total Unusual Items,2837000.0,651000.0,-23418000.0,14457000.0,-4108000.0,,
Total Unusual Items Excluding Goodwill,2837000.0,651000.0,-23418000.0,14457000.0,-4108000.0,,
Net Income From Continuing Operation Net Minority Interest,-40727000.0,-48438000.0,-81684000.0,-41671000.0,-80277000.0,,
Reconciled Depreciation,3735000.0,3458000.0,3032000.0,2871000.0,2941000.0,,
Reconciled Cost Of Revenue,43220000.0,38647000.0,42091000.0,36917000.0,35233000.0,,
EBITDA,-35730000.0,-43793000.0,-77748000.0,-38055000.0,-76844000.0,,
EBIT,-39465000.0,-47251000.0,-80780000.0,-40926000.0,-79785000.0,,
Net Interest Income,7581000.0,7419000.0,8184000.0,8284000.0,8838000.0,,
Interest Expense,1262000.0,1187000.0,904000.0,745000.0,492000.0,,
Interest Income,8843000.0,8606000.0,9088000.0,9029000.0,9330000.0,,
Normalized Income,-43564000.0,-49089000.0,-58266000.0,-56128000.0,-76169000.0,,
Net Income From Continuing And Discontinued Operation,-40727000.0,-48438000.0,-81684000.0,-41671000.0,-80277000.0,,
Total Expenses,161022000.0,162782000.0,175977000.0,166257000.0,176034000.0,,
Total Operating Income As Reported,-54895000.0,-56311000.0,-67891000.0,-67853000.0,-76064000.0,,
Diluted Average Shares,109193315.0,108082530.0,102681528.0,98168739.0,97593779.0,,
Basic Average Shares,109193315.0,108082530.0,102681528.0,98168739.0,97593779.0,,
Diluted EPS,-0.4,-0.4,-0.8,-0.4,-0.8,,
Basic EPS,-0.4,-0.4,-0.8,-0.4,-0.8,,
Diluted NI Availto Com Stockholders,-40727000.0,-48438000.0,-81684000.0,-41671000.0,-80277000.0,,
Net Income Common Stockholders,-40727000.0,-48438000.0,-81684000.0,-41671000.0,-80277000.0,,
Net Income,-40727000.0,-48438000.0,-81684000.0,-41671000.0,-80277000.0,,
Net Income Including Noncontrolling Interests,-40727000.0,-48438000.0,-81684000.0,-41671000.0,-80277000.0,,
Net Income Continuous Operations,-40727000.0,-48438000.0,-81684000.0,-41671000.0,-80277000.0,,
Earnings From Equity Interest Net Of Tax,,,,,,,0.0
Tax Provision,0.0,0.0,0.0,0.0,0.0,,
Pretax Income,-40727000.0,-48438000.0,-81684000.0,-41671000.0,-80277000.0,,
Other Income Expense,2737000.0,438000.0,-22961000.0,14037000.0,-13585000.0,,
Other Non Operating Income Expenses,-100000.0,1699000.0,495000.0,500000.0,558000.0,,
Special Income Charges,,,0.0,0.0,0.0,,0.0
Gain On Sale Of Ppe,,,0.0,0.0,0.0,,0.0
Earnings From Equity Interest,0.0,-1912000.0,-38000.0,-920000.0,-10035000.0,,
Gain On Sale Of Security,2837000.0,651000.0,-23418000.0,14457000.0,-4108000.0,,
Net Non Operating Interest Income Expense,7581000.0,7419000.0,8184000.0,8284000.0,8838000.0,,
Interest Expense Non Operating,1262000.0,1187000.0,904000.0,745000.0,492000.0,,
Interest Income Non Operating,8843000.0,8606000.0,9088000.0,9029000.0,9330000.0,,
Operating Income,-51045000.0,-56295000.0,-66907000.0,-63992000.0,-75530000.0,,
Operating Expense,117802000.0,124135000.0,133886000.0,129340000.0,140801000.0,,
Other Operating Expenses,-3850000.0,-16000.0,-984000.0,-3861000.0,-534000.0,,
Research And Development,50614000.0,60729000.0,52252000.0,65982000.0,61625000.0,,
Selling General And Administration,71038000.0,63422000.0,82618000.0,67219000.0,79710000.0,,
Selling And Marketing Expense,28359000.0,22779000.0,56734000.0,21372000.0,31431000.0,,
General And Administrative Expense,42679000.0,40643000.0,25884000.0,45847000.0,48279000.0,,
Other Gand A,,22779000.0,41817000.0,5863000.0,4951000.0,23300000.0,
Salaries And Wages,42679000.0,40643000.0,40801000.0,39984000.0,48279000.0,,
Gross Profit,66757000.0,67840000.0,66979000.0,65348000.0,65271000.0,,
Cost Of Revenue,43220000.0,38647000.0,42091000.0,36917000.0,35233000.0,,
Total Revenue,109977000.0,106487000.0,109070000.0,102265000.0,100504000.0,,
Operating Revenue,117422000.0,113170000.0,117012000.0,108096000.0,107009000.0,,
