,2024-09-30,2024-06-30,2024-03-31,2023-12-31,2023-09-30,2023-06-30
Tax Effect Of Unusual Items,-238980.0,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.21,0.0,0.0,0.0,0.0,
Normalized EBITDA,275000.0,-392000.0,-639000.0,-1297000.0,-2014000.0,
Total Unusual Items,-1138000.0,1000.0,4000.0,7000.0,-2907000.0,
Total Unusual Items Excluding Goodwill,-1138000.0,1000.0,4000.0,7000.0,-2907000.0,
Net Income From Continuing Operation Net Minority Interest,-1091000.0,-600000.0,-829000.0,-1487000.0,-5256000.0,
Reconciled Depreciation,208000.0,203000.0,201000.0,197000.0,335000.0,
EBITDA,-863000.0,-391000.0,-635000.0,-1290000.0,-4921000.0,
EBIT,-1071000.0,-594000.0,-836000.0,-1487000.0,-5256000.0,
Net Interest Income,-11000.0,-3000.0,3000.0,4000.0,4000.0,
Interest Expense,12000.0,6000.0,,0.0,0.0,0.0
Interest Income,1000.0,3000.0,3000.0,4000.0,4000.0,
Normalized Income,-191980.0,-601000.0,-833000.0,-1494000.0,-2349000.0,
Net Income From Continuing And Discontinued Operation,-1091000.0,-600000.0,-829000.0,-1487000.0,-5256000.0,
Total Expenses,1434000.0,1235000.0,1336000.0,1498000.0,2397000.0,
Total Operating Income As Reported,-2572000.0,-1235000.0,-836000.0,-1498000.0,-3317000.0,
Diluted Average Shares,1899412.0,1730215.0,1730175.0,,1730104.0,1686478.0
Basic Average Shares,1899412.0,1730215.0,1730175.0,,1730104.0,1686478.0
Diluted EPS,-0.57,-0.35,-0.5,,-3.04,-3.4
Basic EPS,-0.57,-0.35,-0.5,,-3.04,-3.4
Diluted NI Availto Com Stockholders,-1091000.0,-600000.0,-829000.0,-1487000.0,-5256000.0,
Net Income Common Stockholders,-1091000.0,-600000.0,-829000.0,-1487000.0,-5256000.0,
Net Income,-1091000.0,-600000.0,-829000.0,-1487000.0,-5256000.0,
Net Income Including Noncontrolling Interests,-1091000.0,-600000.0,-829000.0,-1487000.0,-5256000.0,
Net Income Continuous Operations,-1091000.0,-600000.0,-829000.0,-1487000.0,-5256000.0,
Tax Provision,8000.0,0.0,0.0,0.0,0.0,
Pretax Income,-1083000.0,-600000.0,-829000.0,-1487000.0,-5256000.0,
Other Income Expense,362000.0,638000.0,4000.0,7000.0,-2863000.0,
Other Non Operating Income Expenses,1500000.0,637000.0,,0.0,44000.0,-150000.0
Special Income Charges,-1138000.0,,,0.0,-920000.0,
Gain On Sale Of Ppe,0.0,,,0.0,-920000.0,
Other Special Charges,1138000.0,,,,,
Gain On Sale Of Security,,1000.0,4000.0,7000.0,-1987000.0,15000.0
Net Non Operating Interest Income Expense,-11000.0,-3000.0,3000.0,4000.0,4000.0,
Interest Expense Non Operating,12000.0,6000.0,,0.0,0.0,0.0
Interest Income Non Operating,1000.0,3000.0,3000.0,4000.0,4000.0,
Operating Income,-1434000.0,-1235000.0,-836000.0,-1498000.0,-2397000.0,
Operating Expense,1434000.0,1235000.0,1336000.0,1498000.0,2397000.0,
Research And Development,0.0,0.0,0.0,0.0,0.0,
Selling General And Administration,1434000.0,1235000.0,1336000.0,1498000.0,2397000.0,
General And Administrative Expense,1434000.0,1235000.0,1336000.0,1498000.0,2397000.0,
Other Gand A,1434000.0,1235000.0,1336000.0,1498000.0,2397000.0,
Total Revenue,0.0,0.0,500000.0,0.0,0.0,
Operating Revenue,0.0,0.0,500000.0,0.0,0.0,
