,2024-09-30,2024-06-30,2024-03-31,2023-12-31,2023-09-30,2023-06-30
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.0,0.0,0.0,0.0,0.0,
Normalized EBITDA,-10353000.0,-15705000.0,-17244000.0,-17639000.0,-16934000.0,
Total Unusual Items,-4795000.0,-438000.0,,0.0,-5390000.0,0.0
Total Unusual Items Excluding Goodwill,-4795000.0,-438000.0,,0.0,-5390000.0,0.0
Net Income From Continuing Operation Net Minority Interest,-19340000.0,-15991000.0,-16711000.0,-16758000.0,-27110000.0,
Reconciled Depreciation,759000.0,797000.0,806000.0,807000.0,958000.0,
EBITDA,-15148000.0,-16143000.0,-17244000.0,-17639000.0,-22324000.0,
EBIT,-15907000.0,-16940000.0,-18050000.0,-18446000.0,-23282000.0,
Normalized Income,-14545000.0,-15553000.0,-16711000.0,-16758000.0,-21720000.0,
Net Income From Continuing And Discontinued Operation,-19340000.0,-15991000.0,-16711000.0,-16758000.0,-27110000.0,
Total Expenses,15907000.0,16940000.0,18050000.0,18446000.0,23282000.0,
Total Operating Income As Reported,-20702000.0,-17378000.0,-18050000.0,-18446000.0,-28672000.0,
Diluted Average Shares,61763346.0,61682475.0,56295540.0,,54789410.0,54683817.0
Basic Average Shares,61763346.0,61682475.0,56295540.0,,54789410.0,54683817.0
Diluted EPS,-0.31,-0.26,-0.3,,-0.49,-0.44
Basic EPS,-0.31,-0.26,-0.3,,-0.49,-0.44
Diluted NI Availto Com Stockholders,-19340000.0,-15991000.0,-16711000.0,-16758000.0,-27110000.0,
Net Income Common Stockholders,-19340000.0,-15991000.0,-16711000.0,-16758000.0,-27110000.0,
Net Income,-19340000.0,-15991000.0,-16711000.0,-16758000.0,-27110000.0,
Net Income Including Noncontrolling Interests,-19340000.0,-15991000.0,-16711000.0,-16758000.0,-27110000.0,
Net Income Continuous Operations,-19340000.0,-15991000.0,-16711000.0,-16758000.0,-27110000.0,
Pretax Income,-19340000.0,-15991000.0,-16711000.0,-16758000.0,-27110000.0,
Other Income Expense,-3433000.0,949000.0,1339000.0,1688000.0,-3828000.0,
Other Non Operating Income Expenses,1362000.0,1387000.0,1339000.0,1688000.0,1562000.0,
Special Income Charges,-4795000.0,-438000.0,,0.0,-5390000.0,0.0
Impairment Of Capital Assets,4795000.0,438000.0,,0.0,5390000.0,0.0
Operating Income,-15907000.0,-16940000.0,-18050000.0,-18446000.0,-23282000.0,
Operating Expense,15907000.0,16940000.0,18050000.0,18446000.0,23282000.0,
Research And Development,8656000.0,10430000.0,11535000.0,12161000.0,15098000.0,
Selling General And Administration,7251000.0,6510000.0,6515000.0,6285000.0,8184000.0,
General And Administrative Expense,7251000.0,6510000.0,6515000.0,6285000.0,8184000.0,
Other Gand A,7251000.0,6510000.0,6515000.0,6285000.0,8184000.0,
Total Revenue,0.0,0.0,0.0,0.0,0.0,
Operating Revenue,0.0,0.0,0.0,0.0,0.0,
