,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,2886906.0,283689.106783,400684.0,-60102.0,488070.0
Tax Rate For Calcs,0.166,0.082015,0.109,0.189,0.17
Total Unusual Items,17391000.0,3459000.0,3676000.0,-318000.0,2871000.0
Total Unusual Items Excluding Goodwill,17391000.0,3459000.0,3676000.0,-318000.0,2871000.0
Net Income From Continuing Operation Net Minority Interest,31427000.0,33597000.0,41835000.0,65268000.0,27657000.0
Reconciled Depreciation,14918000.0,13933000.0,14375000.0,14768000.0,14689000.0
Net Interest Income,116133000.0,115922000.0,110859000.0,118301000.0,110036000.0
Interest Expense,3106000.0,3828000.0,3083000.0,8460000.0,5862000.0
Interest Income,119239000.0,119750000.0,113942000.0,126761000.0,115898000.0
Normalized Income,16922906.0,30421689.106783,38559684.0,65525898.0,25274070.0
Net Income From Continuing And Discontinued Operation,31427000.0,33597000.0,41835000.0,65268000.0,27657000.0
Diluted Average Shares,24280371.0,,24979818.0,25311144.0,25801538.0
Basic Average Shares,24221697.0,,24946085.0,25281743.0,25776845.0
Diluted EPS,1.29,,1.66,2.56,1.06
Basic EPS,1.29,,1.66,2.56,1.06
Diluted NI Availto Com Stockholders,31297000.0,33237000.0,41403000.0,64744000.0,27437000.0
Average Dilution Earnings,0.0,0.0,0.0,,0.0
Net Income Common Stockholders,31297000.0,33236000.0,41403000.0,64744000.0,27437000.0
Otherunder Preferred Stock Dividend,130000.0,361000.0,432000.0,524000.0,220000.0
Net Income,31427000.0,33597000.0,41835000.0,65268000.0,27657000.0
Minority Interests,-199000.0,-575000.0,-212000.0,-249000.0,-257000.0
Net Income Including Noncontrolling Interests,31626000.0,34172000.0,42047000.0,65517000.0,27914000.0
Net Income Continuous Operations,31626000.0,34172000.0,42047000.0,65517000.0,27914000.0
Tax Provision,6294000.0,3053000.0,5123000.0,15246000.0,5719000.0
Pretax Income,37920000.0,37225000.0,47170000.0,80763000.0,33633000.0
Special Income Charges,16404000.0,0.0,-999000.0,-2013000.0,0.0
Gain On Sale Of Business,16404000.0,,,,0.0
Write Off,,0.0,999000.0,2013000.0,0.0
Gain On Sale Of Security,-15671000.0,,,,0.0
Depreciation Amortization Depletion Income Statement,12238000.0,11369000.0,11448000.0,11664000.0,11407000.0
Depreciation And Amortization In Income Statement,12238000.0,11369000.0,11448000.0,11664000.0,11407000.0
Amortization,812000.0,924000.0,983000.0,1240000.0,984000.0
Amortization Of Intangibles Income Statement,812000.0,924000.0,983000.0,1240000.0,984000.0
Depreciation Income Statement,11426000.0,10445000.0,10465000.0,10424000.0,10423000.0
Selling General And Administration,49292000.0,52298000.0,48449000.0,54073000.0,46652000.0
General And Administrative Expense,49292000.0,52298000.0,48449000.0,54073000.0,46652000.0
Salaries And Wages,49292000.0,52298000.0,48449000.0,54073000.0,46652000.0
Total Revenue,123651000.0,133867000.0,140233000.0,202871000.0,127991000.0
Operating Revenue,123651000.0,133867000.0,140233000.0,202871000.0,127991000.0
Occupancy And Equipment,9706000.0,9376000.0,9070000.0,9293000.0,8848000.0
Professional Expense And Contract Services Expense,5225000.0,8414000.0,5410000.0,6141000.0,4892000.0
Other Non Interest Expense,13642000.0,14347000.0,11806000.0,12872000.0,12669000.0
