,2024-09-30,2024-06-30,2024-03-31,2023-12-31,2023-09-30,2023-06-30
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.0,0.0,0.0,0.0,0.0,
Normalized EBITDA,-2129000.0,-2257000.0,-1896000.0,-1608000.0,-2484000.0,
Total Unusual Items,,1000.0,2000.0,15000.0,46000.0,122000.0
Total Unusual Items Excluding Goodwill,,1000.0,2000.0,15000.0,46000.0,122000.0
Net Income From Continuing Operation Net Minority Interest,-2123000.0,-2250000.0,-1887000.0,-2004000.0,-2137000.0,
Reconciled Depreciation,1000.0,1000.0,1000.0,1000.0,1000.0,
EBITDA,-2129000.0,-2256000.0,-1894000.0,-1593000.0,-2438000.0,
EBIT,-2130000.0,-2257000.0,-1895000.0,-1594000.0,-2439000.0,
Net Interest Income,7000.0,6000.0,6000.0,7000.0,6000.0,
Interest Expense,,,,,,934000.0
Interest Income,,6000.0,,,,
Normalized Income,-2123000.0,-2251000.0,-1889000.0,-2019000.0,-2183000.0,
Net Income From Continuing And Discontinued Operation,-2123000.0,-2250000.0,-1887000.0,-2004000.0,-2137000.0,
Total Expenses,2130000.0,2257000.0,1895000.0,2026000.0,2439000.0,
Total Operating Income As Reported,-2130000.0,-2257000.0,-1895000.0,-2026000.0,-2439000.0,
Diluted Average Shares,3160771.0,457742.0,245883.0,,32485.0,28181.0
Basic Average Shares,3160771.0,457742.0,245883.0,,32485.0,28181.0
Diluted EPS,-0.67,-4.92,-7.674382,,-65.78,-239.37
Basic EPS,-0.67,-4.92,-7.674382,,-65.78,-239.37
Diluted NI Availto Com Stockholders,-2123000.0,-2250000.0,-1887000.0,-2004000.0,-2137000.0,
Net Income Common Stockholders,-2123000.0,-2250000.0,-1887000.0,-2004000.0,-2137000.0,
Net Income,-2123000.0,-2250000.0,-1887000.0,-2004000.0,-2137000.0,
Net Income Including Noncontrolling Interests,-2123000.0,-2250000.0,-1887000.0,-2004000.0,-2137000.0,
Net Income Continuous Operations,-2123000.0,-2250000.0,-1887000.0,-2004000.0,-2137000.0,
Pretax Income,-2123000.0,-2250000.0,-1887000.0,-2004000.0,-2137000.0,
Other Income Expense,,1000.0,2000.0,15000.0,296000.0,122000.0
Other Non Operating Income Expenses,,,,0.0,250000.0,
Gain On Sale Of Security,,1000.0,2000.0,15000.0,46000.0,122000.0
Net Non Operating Interest Income Expense,7000.0,6000.0,6000.0,7000.0,6000.0,
Total Other Finance Cost,-7000.0,,-6000.0,,-6000.0,
Interest Expense Non Operating,,,,,,934000.0
Interest Income Non Operating,,6000.0,,,,
Operating Income,-2130000.0,-2257000.0,-1895000.0,-2026000.0,-2439000.0,
Operating Expense,2130000.0,2257000.0,1895000.0,2026000.0,2439000.0,
Research And Development,1130000.0,877000.0,933000.0,1046000.0,1189000.0,
Selling General And Administration,1000000.0,1380000.0,962000.0,980000.0,1250000.0,
General And Administrative Expense,1000000.0,1380000.0,962000.0,980000.0,1250000.0,
Other Gand A,1000000.0,1380000.0,962000.0,980000.0,1250000.0,
Salaries And Wages,,,,,,13000.0
Total Revenue,0.0,0.0,0.0,0.0,0.0,
Operating Revenue,0.0,0.0,0.0,0.0,0.0,
