,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30
Tax Effect Of Unusual Items,-88200.0,-87100.0,-316119.631428,-46197.0,-4520.836135
Tax Rate For Calcs,0.21,0.268,0.192287,0.261,0.265932
Normalized EBITDA,95644000.0,122147000.0,149891000.0,111413000.0,151575000.0
Total Unusual Items,-420000.0,-325000.0,-1644000.0,-177000.0,-17000.0
Total Unusual Items Excluding Goodwill,-420000.0,-325000.0,-1644000.0,-177000.0,-17000.0
Net Income From Continuing Operation Net Minority Interest,136463000.0,76280000.0,104489000.0,69368000.0,98258000.0
Reconciled Depreciation,18362000.0,17301000.0,17239000.0,17134000.0,17687000.0
Reconciled Cost Of Revenue,448145000.0,382701000.0,417200000.0,390369000.0,363425000.0
EBITDA,95224000.0,121822000.0,148247000.0,111236000.0,151558000.0
EBIT,76862000.0,104521000.0,131008000.0,94102000.0,133871000.0
Normalized Income,136794800.0,76517900.0,105816880.368572,69498803.0,98270479.163865
Net Income From Continuing And Discontinued Operation,136463000.0,76280000.0,104489000.0,69368000.0,98258000.0
Total Expenses,854720000.0,965235000.0,567308000.0,535261000.0,581482000.0
Rent Expense Supplemental,8379000.0,8382000.0,8173000.0,8156000.0,7893000.0
Diluted Average Shares,53635000.0,53624000.0,53576000.0,53495000.0,53204000.0
Basic Average Shares,51667000.0,51506000.0,51274000.0,51180000.0,50955000.0
Diluted EPS,2.54,1.42,1.95,1.3,1.85
Basic EPS,2.64,1.48,2.04,1.36,1.93
Diluted NI Availto Com Stockholders,136463000.0,76280000.0,104489000.0,69368000.0,98258000.0
Net Income Common Stockholders,136463000.0,76280000.0,104489000.0,69368000.0,98258000.0
Net Income,136463000.0,76280000.0,104489000.0,69368000.0,98258000.0
Net Income Including Noncontrolling Interests,136463000.0,76280000.0,104489000.0,69368000.0,98258000.0
Net Income Continuous Operations,136463000.0,76280000.0,104489000.0,69368000.0,98258000.0
Tax Provision,-60021000.0,27916000.0,24875000.0,24557000.0,35596000.0
Pretax Income,76442000.0,104196000.0,129364000.0,93925000.0,133854000.0
Other Income Expense,-420000.0,-325000.0,-1644000.0,-177000.0,-17000.0
Special Income Charges,-420000.0,-325000.0,-1644000.0,-177000.0,-17000.0
Restructuring And Mergern Acquisition,420000.0,325000.0,53000.0,177000.0,17000.0
Operating Income,76862000.0,104521000.0,131008000.0,94102000.0,133871000.0
Operating Expense,406575000.0,582534000.0,150108000.0,144892000.0,218057000.0
Other Operating Expenses,301752000.0,482668000.0,54101000.0,49849000.0,145740000.0
Other Taxes,22078000.0,23860000.0,21102000.0,18726000.0,18852000.0
Selling General And Administration,82745000.0,76006000.0,74905000.0,76317000.0,53465000.0
Selling And Marketing Expense,12389000.0,9432000.0,7765000.0,5088000.0,5445000.0
General And Administrative Expense,70356000.0,66574000.0,67140000.0,71229000.0,48020000.0
Other Gand A,8380000.0,9037000.0,9987000.0,9339000.0,9404000.0
Rent And Landing Fees,8379000.0,8382000.0,8173000.0,8156000.0,7893000.0
Salaries And Wages,53597000.0,49155000.0,48980000.0,53734000.0,30723000.0
Gross Profit,483437000.0,687055000.0,281116000.0,238994000.0,351928000.0
Cost Of Revenue,448145000.0,382701000.0,417200000.0,390369000.0,363425000.0
Total Revenue,931582000.0,1069756000.0,698316000.0,629363000.0,715353000.0
Operating Revenue,927066000.0,1064838000.0,1127576000.0,625925000.0,699622000.0
