,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2023-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.0,0.0,0.008032,0.0,0.0,
Normalized EBITDA,-1200000.0,-18300000.0,35900000.0,7500000.0,2300000.0,
Total Unusual Items,0.0,-1800000.0,0.0,0.0,0.0,
Total Unusual Items Excluding Goodwill,0.0,-1800000.0,0.0,0.0,0.0,
Net Income From Continuing Operation Net Minority Interest,-10700000.0,-30700000.0,24700000.0,-3600000.0,-8700000.0,
Reconciled Depreciation,9400000.0,10400000.0,10600000.0,10700000.0,10600000.0,
Reconciled Cost Of Revenue,34000000.0,24800000.0,32900000.0,36200000.0,30400000.0,
EBITDA,-1200000.0,-20100000.0,35900000.0,7500000.0,2300000.0,
EBIT,-10600000.0,-30500000.0,25300000.0,-3200000.0,-8300000.0,
Net Interest Income,300000.0,400000.0,300000.0,300000.0,300000.0,
Interest Expense,100000.0,200000.0,400000.0,400000.0,400000.0,
Interest Income,400000.0,600000.0,700000.0,700000.0,700000.0,
Normalized Income,-10700000.0,-28900000.0,24700000.0,-3600000.0,-8700000.0,
Net Income From Continuing And Discontinued Operation,-10700000.0,-30700000.0,24700000.0,-3600000.0,-8700000.0,
Total Expenses,63800000.0,58800000.0,66400000.0,69900000.0,64000000.0,
Total Operating Income As Reported,-12000000.0,-23900000.0,19900000.0,-7500000.0,-9300000.0,
Diluted Average Shares,93978031.0,95385062.0,96983202.0,95221502.0,96409830.0,
Basic Average Shares,93978031.0,95385062.0,94914007.0,95221502.0,96409830.0,
Diluted EPS,-0.11,-0.32,0.26,-0.04,-0.09,
Basic EPS,-0.11,-0.32,0.26,-0.04,-0.09,
Diluted NI Availto Com Stockholders,-10700000.0,-30700000.0,24700000.0,-3600000.0,-8700000.0,
Net Income Common Stockholders,-10700000.0,-30700000.0,24700000.0,-3600000.0,-8700000.0,
Net Income,-10700000.0,-30700000.0,24700000.0,-3600000.0,-8700000.0,
Minority Interests,0.0,0.0,0.0,0.0,0.0,
Net Income Including Noncontrolling Interests,-10700000.0,-30700000.0,24700000.0,-3600000.0,-8700000.0,
Net Income Continuous Operations,-10700000.0,-30700000.0,24700000.0,-3600000.0,-8700000.0,
Tax Provision,0.0,0.0,200000.0,0.0,0.0,
Pretax Income,-10700000.0,-30700000.0,24900000.0,-3600000.0,-8700000.0,
Other Income Expense,1000000.0,-7200000.0,4700000.0,3600000.0,300000.0,
Other Non Operating Income Expenses,1000000.0,-5400000.0,4700000.0,3600000.0,300000.0,
Special Income Charges,0.0,-1800000.0,0.0,0.0,0.0,
Gain On Sale Of Ppe,,,,,,0.0
Gain On Sale Of Business,,,0.0,0.0,0.0,0.0
Other Special Charges,,1800000.0,,,,0.0
Impairment Of Capital Assets,,,,,,0.0
Restructuring And Mergern Acquisition,,,0.0,0.0,,200000.0
Net Non Operating Interest Income Expense,300000.0,400000.0,300000.0,300000.0,300000.0,
Interest Expense Non Operating,100000.0,200000.0,400000.0,400000.0,400000.0,
Interest Income Non Operating,400000.0,600000.0,700000.0,700000.0,700000.0,
Operating Income,-12000000.0,-23900000.0,19900000.0,-7500000.0,-9300000.0,
Operating Expense,29700000.0,34000000.0,33500000.0,33700000.0,33600000.0,
Depreciation Amortization Depletion Income Statement,9300000.0,10400000.0,10600000.0,10700000.0,10600000.0,
Depreciation And Amortization In Income Statement,9300000.0,10400000.0,10600000.0,10700000.0,10600000.0,
Amortization,8200000.0,9300000.0,9400000.0,9500000.0,9500000.0,
Amortization Of Intangibles Income Statement,8200000.0,9300000.0,9400000.0,9500000.0,9500000.0,
Depreciation Income Statement,1100000.0,1100000.0,1200000.0,1200000.0,1100000.0,
Selling General And Administration,20400000.0,23600000.0,22900000.0,23000000.0,23000000.0,
Selling And Marketing Expense,9800000.0,10700000.0,12000000.0,10100000.0,9600000.0,
General And Administrative Expense,10600000.0,12900000.0,10900000.0,12900000.0,13400000.0,
Other Gand A,10600000.0,12900000.0,10900000.0,12900000.0,13400000.0,
Gross Profit,17700000.0,10100000.0,53400000.0,26200000.0,24300000.0,
Cost Of Revenue,34100000.0,24800000.0,32900000.0,36200000.0,30400000.0,
Total Revenue,51800000.0,34900000.0,86300000.0,62400000.0,54700000.0,
Operating Revenue,51800000.0,34900000.0,86300000.0,62400000.0,54700000.0,
