,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,13679820.0,
Tax Rate For Calcs,0.0,0.0,0.0,0.0,0.21,
Normalized EBITDA,-45174000.0,-24366000.0,-30059000.0,-30364000.0,-126242000.0,
Total Unusual Items,,,0.0,,65142000.0,43041000.0
Total Unusual Items Excluding Goodwill,,,0.0,,65142000.0,43041000.0
Net Income From Continuing Operation Net Minority Interest,-44224000.0,-23403000.0,-27597000.0,-27943000.0,6155000.0,
Reconciled Depreciation,218000.0,220000.0,260000.0,259000.0,302000.0,
EBITDA,-45174000.0,-24366000.0,-30059000.0,-30364000.0,-61100000.0,
EBIT,-45392000.0,-24586000.0,-30319000.0,-30623000.0,-61402000.0,
Net Interest Income,1214000.0,1265000.0,1800000.0,2618000.0,2316000.0,
Interest Income,1214000.0,1265000.0,1800000.0,2618000.0,2316000.0,
Normalized Income,-44224000.0,-23403000.0,-27597000.0,-27943000.0,-45307180.0,
Net Income From Continuing And Discontinued Operation,-44224000.0,-23403000.0,-27597000.0,-27943000.0,6155000.0,
Total Expenses,45392000.0,24586000.0,30319000.0,30623000.0,61402000.0,
Total Operating Income As Reported,-45392000.0,-24586000.0,-29487000.0,-30623000.0,-61402000.0,
Diluted Average Shares,48308000.0,48262000.0,4809900000.0,47976000.0,46202000.0,
Basic Average Shares,48308000.0,48262000.0,48099000.0,47976000.0,46202000.0,
Diluted EPS,-0.92,-0.48,-0.57,-0.58,0.13,
Basic EPS,-0.92,-0.48,-0.57,-0.58,0.13,
Diluted NI Availto Com Stockholders,-44224000.0,-23403000.0,-27597000.0,-27943000.0,6155000.0,
Average Dilution Earnings,0.0,0.0,0.0,0.0,0.0,
Net Income Common Stockholders,-44224000.0,-23403000.0,-27597000.0,-27943000.0,6155000.0,
Net Income,-44224000.0,-23403000.0,-27597000.0,-27943000.0,6155000.0,
Net Income Including Noncontrolling Interests,-44224000.0,-23403000.0,-27597000.0,-27943000.0,6155000.0,
Net Income Continuous Operations,-44224000.0,-23403000.0,-27597000.0,-27943000.0,6155000.0,
Pretax Income,-44224000.0,-23403000.0,-27597000.0,-27943000.0,6155000.0,
Other Income Expense,-46000.0,-82000.0,923000.0,62000.0,65241000.0,
Other Non Operating Income Expenses,-46000.0,-82000.0,923000.0,62000.0,99000.0,
Gain On Sale Of Security,,,0.0,,65142000.0,43041000.0
Net Non Operating Interest Income Expense,1214000.0,1265000.0,1800000.0,2618000.0,2316000.0,
Interest Income Non Operating,1214000.0,1265000.0,1800000.0,2618000.0,2316000.0,
Operating Income,-45392000.0,-24586000.0,-30319000.0,-30623000.0,-61402000.0,
Operating Expense,45392000.0,24586000.0,30319000.0,30623000.0,61402000.0,
Research And Development,5116000.0,13666000.0,20530000.0,17676000.0,15198000.0,
Selling General And Administration,40276000.0,10920000.0,8957000.0,12947000.0,46204000.0,
General And Administrative Expense,40276000.0,10920000.0,8957000.0,12947000.0,46204000.0,
Other Gand A,40276000.0,10920000.0,8957000.0,12947000.0,46204000.0,
Total Revenue,0.0,0.0,0.0,0.0,0.0,
Operating Revenue,0.0,0.0,0.0,0.0,0.0,
