,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.21,0.21,0.21,0.21,0.39059
Normalized EBITDA,20132000.0,13626000.0,22175000.0,32231000.0,29025000.0
Net Income From Continuing Operation Net Minority Interest,-4022000.0,-7162000.0,3290000.0,10757000.0,9455000.0
Reconciled Depreciation,10864000.0,10417000.0,7948000.0,6054000.0,5904000.0
Reconciled Cost Of Revenue,18336000.0,17760000.0,15604000.0,13861000.0,13275000.0
EBITDA,20132000.0,13626000.0,22175000.0,32231000.0,29025000.0
EBIT,9268000.0,3209000.0,14227000.0,26177000.0,23121000.0
Net Interest Income,-8090000.0,-7071000.0,-7269000.0,-7535000.0,-7606000.0
Interest Expense,8090000.0,7071000.0,7269000.0,7535000.0,7606000.0
Normalized Income,-4022000.0,-7162000.0,3290000.0,10757000.0,9455000.0
Net Income From Continuing And Discontinued Operation,-4022000.0,-7162000.0,3290000.0,10757000.0,9455000.0
Total Expenses,121127000.0,116373000.0,100517000.0,92534000.0,97468000.0
Total Operating Income As Reported,10122000.0,1824000.0,15992000.0,23908000.0,21979000.0
Diluted Average Shares,188823000.0,188234000.0,188349000.0,188074000.0,187274000.0
Basic Average Shares,188823000.0,188234000.0,186571000.0,185506000.0,184996000.0
Diluted EPS,-0.02,-0.04,0.02,0.06,0.05
Basic EPS,-0.02,-0.04,0.02,0.06,0.05
Diluted NI Availto Com Stockholders,-4022000.0,-7162000.0,3290000.0,10757000.0,9455000.0
Net Income Common Stockholders,-4022000.0,-7162000.0,3290000.0,10757000.0,9455000.0
Net Income,-4022000.0,-7162000.0,3290000.0,10757000.0,9455000.0
Net Income Including Noncontrolling Interests,-4022000.0,-7162000.0,3290000.0,10757000.0,9455000.0
Net Income Continuous Operations,-4022000.0,-7162000.0,3290000.0,10757000.0,9455000.0
Tax Provision,5200000.0,3300000.0,3668000.0,7885000.0,6060000.0
Pretax Income,1178000.0,-3862000.0,6958000.0,18642000.0,15515000.0
Other Income Expense,-854000.0,1385000.0,-1765000.0,2269000.0,1142000.0
Other Non Operating Income Expenses,-854000.0,1385000.0,-1765000.0,2269000.0,1142000.0
Net Non Operating Interest Income Expense,-8090000.0,-7071000.0,-7269000.0,-7535000.0,-7606000.0
Interest Expense Non Operating,8090000.0,7071000.0,7269000.0,7535000.0,7606000.0
Operating Income,10122000.0,1824000.0,15992000.0,23908000.0,21979000.0
Operating Expense,92430000.0,88695000.0,77199000.0,72634000.0,78304000.0
Depreciation Amortization Depletion Income Statement,503000.0,499000.0,234000.0,15000.0,15000.0
Depreciation And Amortization In Income Statement,503000.0,499000.0,234000.0,15000.0,15000.0
Amortization,503000.0,499000.0,234000.0,15000.0,15000.0
Amortization Of Intangibles Income Statement,503000.0,499000.0,234000.0,15000.0,15000.0
Research And Development,26336000.0,23884000.0,23246000.0,22995000.0,22391000.0
Selling General And Administration,65591000.0,64312000.0,53719000.0,49624000.0,55898000.0
Selling And Marketing Expense,42362000.0,40404000.0,34632000.0,32294000.0,32850000.0
General And Administrative Expense,23229000.0,23908000.0,19087000.0,17330000.0,23048000.0
Other Gand A,23229000.0,23908000.0,19087000.0,17330000.0,23048000.0
Gross Profit,102552000.0,90519000.0,93191000.0,96542000.0,100283000.0
Cost Of Revenue,28697000.0,27678000.0,23318000.0,19900000.0,19164000.0
Total Revenue,131249000.0,118197000.0,116509000.0,116442000.0,119447000.0
Operating Revenue,129874000.0,116849000.0,115033000.0,114998000.0,117413000.0
