,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30
Tax Effect Of Unusual Items,151943.495955,-124950.0,-397582.811024,-139802.0,-150890.36481
Tax Rate For Calcs,0.230917,0.255,0.260539,0.247,0.255314
Normalized EBITDA,123502000.0,97956000.0,138383000.0,165186000.0,192698000.0
Total Unusual Items,658000.0,-490000.0,-1526000.0,-566000.0,-591000.0
Total Unusual Items Excluding Goodwill,658000.0,-490000.0,-1526000.0,-566000.0,-591000.0
Net Income From Continuing Operation Net Minority Interest,61985000.0,40348000.0,68900000.0,91038000.0,112292000.0
Reconciled Depreciation,38381000.0,37960000.0,37871000.0,37699000.0,35211000.0
Reconciled Cost Of Revenue,1440487000.0,1275344000.0,1268933000.0,1374881000.0,1439836000.0
EBITDA,124160000.0,97466000.0,136857000.0,164620000.0,192107000.0
EBIT,85779000.0,59506000.0,98986000.0,126921000.0,156896000.0
Net Interest Income,-560000.0,198000.0,2021000.0,4086000.0,4438000.0
Interest Expense,5183000.0,5312000.0,5810000.0,6082000.0,6105000.0
Interest Income,4623000.0,5510000.0,7831000.0,10168000.0,10543000.0
Normalized Income,61478943.495955,40713050.0,70028417.188976,91464198.0,112732109.63519
Net Income From Continuing And Discontinued Operation,61985000.0,40348000.0,68900000.0,91038000.0,112292000.0
Total Expenses,1659616000.0,1482008000.0,1474799000.0,1596405000.0,1650726000.0
Total Operating Income As Reported,80530000.0,54519000.0,92719000.0,117356000.0,146981000.0
Diluted Average Shares,37795000.0,38215000.0,38735000.0,39063000.0,39608000.0
Basic Average Shares,37682000.0,38017000.0,38490000.0,38848000.0,39412000.0
Diluted EPS,1.64,1.06,1.78,2.33,2.84
Basic EPS,1.64,1.06,1.79,2.34,2.85
Diluted NI Availto Com Stockholders,61985000.0,40348000.0,68900000.0,91038000.0,112292000.0
Net Income Common Stockholders,61985000.0,40348000.0,68900000.0,91038000.0,112292000.0
Net Income,61985000.0,40348000.0,68900000.0,91038000.0,112292000.0
Net Income Including Noncontrolling Interests,61985000.0,40348000.0,68900000.0,91038000.0,112292000.0
Net Income Continuous Operations,61985000.0,40348000.0,68900000.0,91038000.0,112292000.0
Tax Provision,18611000.0,13846000.0,24276000.0,29801000.0,38499000.0
Pretax Income,80596000.0,54194000.0,93176000.0,120839000.0,150791000.0
Other Income Expense,658000.0,-490000.0,-1526000.0,-566000.0,-591000.0
Gain On Sale Of Security,658000.0,-490000.0,-1526000.0,-566000.0,-591000.0
Net Non Operating Interest Income Expense,-560000.0,198000.0,2021000.0,4086000.0,4438000.0
Interest Expense Non Operating,5183000.0,5312000.0,5810000.0,6082000.0,6105000.0
Interest Income Non Operating,4623000.0,5510000.0,7831000.0,10168000.0,10543000.0
Operating Income,80498000.0,54486000.0,92681000.0,117319000.0,146944000.0
Operating Expense,218157000.0,205825000.0,205030000.0,220686000.0,210046000.0
Other Operating Expenses,-7569000.0,26000.0,-640000.0,94000.0,-84000.0
Depreciation Amortization Depletion Income Statement,37409000.0,37121000.0,37035000.0,36861000.0,34367000.0
Depreciation And Amortization In Income Statement,37409000.0,37121000.0,37035000.0,36861000.0,34367000.0
Selling General And Administration,188317000.0,168678000.0,168635000.0,183731000.0,175763000.0
Selling And Marketing Expense,161815000.0,143648000.0,143512000.0,157522000.0,149783000.0
General And Administrative Expense,26502000.0,25030000.0,25123000.0,26209000.0,25980000.0
Other Gand A,26470000.0,24997000.0,25085000.0,26172000.0,25943000.0
Salaries And Wages,32000.0,33000.0,38000.0,37000.0,37000.0
Gross Profit,298655000.0,260311000.0,297711000.0,338005000.0,356990000.0
Cost Of Revenue,1441459000.0,1276183000.0,1269769000.0,1375719000.0,1440680000.0
Total Revenue,1740114000.0,1536494000.0,1567480000.0,1713724000.0,1797670000.0
Operating Revenue,1740114000.0,1536494000.0,1567480000.0,1713724000.0,1797670000.0
