,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,-798000.0,-23001000.0,-1680000.0,-1489600.0,-2478000.0,,
Tax Rate For Calcs,0.21,0.055,0.21,0.133,0.21,,
Normalized EBITDA,61600000.0,21100000.0,47600000.0,41200000.0,57600000.0,,
Total Unusual Items,-3800000.0,-418200000.0,-8000000.0,-11200000.0,-11800000.0,,
Total Unusual Items Excluding Goodwill,-3800000.0,-418200000.0,-8000000.0,-11200000.0,-11800000.0,,
Net Income From Continuing Operation Net Minority Interest,-9500000.0,-425500000.0,1500000.0,-20800000.0,-1400000.0,,
Reconciled Depreciation,36200000.0,35300000.0,35400000.0,35700000.0,36400000.0,,
Reconciled Cost Of Revenue,401400000.0,392300000.0,381000000.0,404900000.0,394200000.0,,
EBITDA,57800000.0,-397100000.0,39600000.0,30000000.0,45800000.0,,
EBIT,21600000.0,-432400000.0,4200000.0,-5700000.0,9400000.0,,
Net Interest Income,-18600000.0,-17800000.0,-19700000.0,-18300000.0,-18400000.0,,
Interest Expense,18600000.0,17800000.0,19700000.0,18300000.0,18400000.0,,
Normalized Income,-6498000.0,-30301000.0,7820000.0,-11089600.0,7922000.0,,
Net Income From Continuing And Discontinued Operation,-9500000.0,-425500000.0,1500000.0,-20800000.0,-1400000.0,,
Total Expenses,501500000.0,497200000.0,455300000.0,480300000.0,501500000.0,,
Total Operating Income As Reported,20100000.0,-430600000.0,2600000.0,7000000.0,10500000.0,,
Diluted Average Shares,54624900.0,54447200.0,54335800.0,54327500.0,54321800.0,,
Basic Average Shares,54624900.0,54447200.0,54335800.0,54327500.0,54321800.0,,
Diluted EPS,-0.18,-7.82,0.03,-0.38,-0.03,,
Basic EPS,-0.18,-7.82,0.03,-0.38,-0.03,,
Diluted NI Availto Com Stockholders,-9600000.0,-425500000.0,1500000.0,-20900000.0,-1500000.0,,
Net Income Common Stockholders,-9600000.0,-425500000.0,1500000.0,-20900000.0,-1500000.0,,
Otherunder Preferred Stock Dividend,100000.0,,0.0,100000.0,100000.0,0.0,
Net Income,-9500000.0,-425500000.0,1500000.0,-20800000.0,-1400000.0,,
Net Income Including Noncontrolling Interests,-9500000.0,-425500000.0,1500000.0,-20800000.0,-1400000.0,,
Net Income Discontinuous Operations,,,0.0,0.0,0.0,0.0,171300000.0
Net Income Continuous Operations,-9500000.0,-425500000.0,1500000.0,-20800000.0,-1400000.0,,
Tax Provision,12500000.0,-24700000.0,-17000000.0,-3200000.0,-7600000.0,,
Pretax Income,3000000.0,-450200000.0,-15500000.0,-24000000.0,-9000000.0,,
Other Income Expense,-2300000.0,-420000000.0,900000.0,-23900000.0,-12900000.0,,
Other Non Operating Income Expenses,1500000.0,-1800000.0,8900000.0,-12700000.0,-1100000.0,,
Special Income Charges,-3800000.0,-418200000.0,-8000000.0,-11200000.0,-11800000.0,,
Write Off,0.0,5300000.0,,8900000.0,7200000.0,0.0,
Impairment Of Capital Assets,0.0,411900000.0,0.0,0.0,0.0,,
Restructuring And Mergern Acquisition,3800000.0,1000000.0,16800000.0,2300000.0,4600000.0,,
Net Non Operating Interest Income Expense,-18600000.0,-17800000.0,-19700000.0,-18300000.0,-18400000.0,,
Interest Expense Non Operating,18600000.0,17800000.0,19700000.0,18300000.0,18400000.0,,
Operating Income,23900000.0,-12400000.0,3300000.0,18200000.0,22300000.0,,
Operating Expense,79800000.0,85000000.0,74300000.0,75400000.0,86600000.0,,
Depreciation Amortization Depletion Income Statement,15900000.0,15400000.0,,,15700000.0,15800000.0,
Depreciation And Amortization In Income Statement,15900000.0,15400000.0,,,15700000.0,15800000.0,
Amortization,15900000.0,15400000.0,,,15700000.0,15800000.0,
Amortization Of Intangibles Income Statement,15900000.0,15400000.0,,,15700000.0,15800000.0,
Research And Development,6700000.0,6300000.0,5500000.0,5700000.0,5800000.0,,
Selling General And Administration,57200000.0,63300000.0,5900000.0,69700000.0,65100000.0,,
Selling And Marketing Expense,,,,18100000.0,18000000.0,18500000.0,18300000.0
General And Administrative Expense,,,60500000.0,51600000.0,62800000.0,58900000.0,60200000.0
Other Gand A,,,60500000.0,51600000.0,62800000.0,58900000.0,60200000.0
Gross Profit,103700000.0,72600000.0,77600000.0,93600000.0,108900000.0,,
Cost Of Revenue,421700000.0,412200000.0,381000000.0,404900000.0,414900000.0,,
Total Revenue,525400000.0,484800000.0,458600000.0,498500000.0,523800000.0,,
Operating Revenue,525400000.0,484800000.0,458600000.0,498500000.0,523800000.0,,
