,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.0,0.0,0.0,0.0,0.0
Normalized EBITDA,-110260000.0,-121870000.0,-96658000.0,-105221000.0,-64703000.0
Net Income From Continuing Operation Net Minority Interest,-110857000.0,-115361000.0,-89542000.0,-97125000.0,-65102000.0
Reconciled Depreciation,503000.0,502000.0,450000.0,438000.0,399000.0
EBITDA,-110260000.0,-121870000.0,-96658000.0,-105221000.0,-64703000.0
EBIT,-110763000.0,-122372000.0,-97108000.0,-105659000.0,-65102000.0
Net Interest Income,6531000.0,7100000.0,7592000.0,9276000.0,7052000.0
Interest Expense,94000.0,,,,0.0
Interest Income,6625000.0,7100000.0,7592000.0,9276000.0,7052000.0
Normalized Income,-110857000.0,-115361000.0,-89542000.0,-97125000.0,-65102000.0
Net Income From Continuing And Discontinued Operation,-110857000.0,-115361000.0,-89542000.0,-97125000.0,-65102000.0
Total Expenses,115791000.0,122372000.0,97108000.0,105659000.0,71962000.0
Total Operating Income As Reported,-115791000.0,-122372000.0,-97108000.0,-105659000.0,-71962000.0
Diluted Average Shares,113873126.0,109911628.0,101982168.0,100882042.0,92507815.0
Basic Average Shares,113873126.0,109911628.0,101982168.0,100882042.0,92507815.0
Diluted EPS,-0.97,-1.05,-0.88,-0.96,-0.7
Basic EPS,-0.97,-1.05,-0.88,-0.96,-0.7
Diluted NI Availto Com Stockholders,-110857000.0,-115361000.0,-89542000.0,-97125000.0,-65102000.0
Net Income Common Stockholders,-110857000.0,-115361000.0,-89542000.0,-97125000.0,-65102000.0
Net Income,-110857000.0,-115361000.0,-89542000.0,-97125000.0,-65102000.0
Net Income Including Noncontrolling Interests,-110857000.0,-115361000.0,-89542000.0,-97125000.0,-65102000.0
Net Income Continuous Operations,-110857000.0,-115361000.0,-89542000.0,-97125000.0,-65102000.0
Pretax Income,-110857000.0,-115361000.0,-89542000.0,-97125000.0,-65102000.0
Other Income Expense,-1597000.0,-89000.0,-26000.0,-742000.0,-192000.0
Other Non Operating Income Expenses,-1597000.0,-89000.0,-26000.0,-742000.0,-192000.0
Net Non Operating Interest Income Expense,6531000.0,7100000.0,7592000.0,9276000.0,7052000.0
Interest Expense Non Operating,94000.0,,,,0.0
Interest Income Non Operating,6625000.0,7100000.0,7592000.0,9276000.0,7052000.0
Operating Income,-115791000.0,-122372000.0,-97108000.0,-105659000.0,-71962000.0
Operating Expense,115791000.0,122372000.0,97108000.0,105659000.0,71962000.0
Research And Development,99236000.0,106447000.0,81805000.0,92800000.0,62263000.0
Selling General And Administration,16555000.0,15925000.0,15303000.0,12859000.0,9699000.0
General And Administrative Expense,16555000.0,15925000.0,15303000.0,12859000.0,9699000.0
Other Gand A,7326000.0,7293000.0,7277000.0,5717000.0,4849000.0
Salaries And Wages,9229000.0,8632000.0,8026000.0,7142000.0,4850000.0
Total Revenue,0.0,0.0,0.0,0.0,0.0
Operating Revenue,0.0,0.0,0.0,0.0,0.0
