,2024-09-30,2024-06-30,2024-03-31,2023-12-31,2023-09-30,2023-06-30
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.0,0.0,0.0,0.0,0.0,
Normalized EBITDA,-6998263.0,-11325102.0,-9797681.0,-7008991.0,-6341094.0,
Total Unusual Items,0.0,1240800.0,-198034.0,,0.0,0.0
Total Unusual Items Excluding Goodwill,0.0,1240800.0,-198034.0,,0.0,0.0
Net Income From Continuing Operation Net Minority Interest,-7887853.0,-11053699.0,-10922101.0,-7967137.0,-7338733.0,
Reconciled Depreciation,287481.0,295396.0,247728.0,277524.0,318417.0,
Reconciled Cost Of Revenue,132522.0,490361.0,4993.0,2589.0,13416.0,
EBITDA,-6998263.0,-10084302.0,-9995715.0,-7008991.0,-6341094.0,
EBIT,-7285744.0,-10379698.0,-10243443.0,-7286515.0,-6659511.0,
Net Interest Income,-557110.0,-609135.0,-557719.0,-481955.0,-470321.0,
Interest Expense,602109.0,674001.0,678658.0,680623.0,679222.0,
Interest Income,44999.0,64866.0,120939.0,198668.0,208901.0,
Normalized Income,-7887853.0,-12294499.0,-10724067.0,-7967137.0,-7338733.0,
Net Income From Continuing And Discontinued Operation,-7887853.0,-11053699.0,-10922101.0,-7967137.0,-7338733.0,
Total Expenses,7333552.0,11710969.0,10073783.0,7469144.0,6521384.0,
Total Operating Income As Reported,-7331927.0,-11688344.0,-10266824.0,-7466554.0,-6520186.0,
Diluted Average Shares,69558325.0,53121760.0,46606790.0,,40139697.0,38093826.0
Basic Average Shares,69558325.0,53121760.0,46606790.0,,40139697.0,38093826.0
Diluted EPS,-0.11,-0.21,-0.23,,-0.18,-0.16
Basic EPS,-0.11,-0.21,-0.23,,-0.18,-0.16
Diluted NI Availto Com Stockholders,-7887853.0,-11053699.0,-10922101.0,-7967137.0,-7338733.0,
Net Income Common Stockholders,-7887853.0,-11053699.0,-10922101.0,-7967137.0,-7338733.0,
Net Income,-7887853.0,-11053699.0,-10922101.0,-7967137.0,-7338733.0,
Net Income Including Noncontrolling Interests,-7887853.0,-11053699.0,-10922101.0,-7967138.0,-7338733.0,
Net Income Continuous Operations,-7887853.0,-11053699.0,-10922101.0,-7967138.0,-7338733.0,
Pretax Income,-7887853.0,-11053699.0,-10922101.0,-7967138.0,-7338733.0,
Other Income Expense,1184.0,1243780.0,-295592.0,-18628.0,-348226.0,
Other Non Operating Income Expenses,1184.0,2980.0,-97558.0,-18628.0,-348226.0,
Special Income Charges,0.0,1240800.0,-198034.0,,0.0,0.0
Write Off,,,198034.0,,,
Restructuring And Mergern Acquisition,0.0,-1240800.0,,,0.0,0.0
Net Non Operating Interest Income Expense,-557110.0,-609135.0,-557719.0,-481955.0,-470321.0,
Interest Expense Non Operating,602109.0,674001.0,678658.0,680623.0,679222.0,
Interest Income Non Operating,44999.0,64866.0,120939.0,198668.0,208901.0,
Operating Income,-7331927.0,-11688344.0,-10068790.0,-7466555.0,-6520186.0,
Operating Expense,7201030.0,11220608.0,10068790.0,7466555.0,6507968.0,
Other Operating Expenses,,2864600.0,2000000.0,,,
Research And Development,3471939.0,4597173.0,4431601.0,4064708.0,3578113.0,
Selling General And Administration,3729091.0,3758835.0,3637189.0,3401847.0,2929855.0,
Selling And Marketing Expense,169377.0,263340.0,186228.0,496533.0,190915.0,
General And Administrative Expense,3559714.0,3495495.0,3450961.0,2905314.0,2738940.0,
Other Gand A,1365676.0,1376389.0,1294138.0,1182179.0,1076548.0,
Insurance And Claims,212783.0,210582.0,219134.0,224645.0,224645.0,
Salaries And Wages,1981255.0,1908524.0,1937689.0,1498490.0,1437747.0,
Gross Profit,-130897.0,-467736.0,0.0,0.0,-12218.0,
Cost Of Revenue,132522.0,490361.0,4993.0,2589.0,13416.0,
Total Revenue,1625.0,22625.0,4993.0,2589.0,1198.0,
Operating Revenue,1625.0,22625.0,4993.0,2589.0,1198.0,
