,2024-06-30,2024-03-31,2023-12-31,2023-09-30,2023-06-30
Tax Effect Of Unusual Items,31992.063492,-61680.0,-27720.0,93672.64095,70973.630832
Tax Rate For Calcs,0.230159,0.257,0.21,0.27632,0.272976
Normalized EBITDA,18070000.0,22436000.0,19838000.0,25683000.0,30478000.0
Total Unusual Items,139000.0,-240000.0,-132000.0,339000.0,260000.0
Total Unusual Items Excluding Goodwill,139000.0,-240000.0,-132000.0,339000.0,260000.0
Net Income From Continuing Operation Net Minority Interest,-2910000.0,281000.0,-2232000.0,6097000.0,9319000.0
Reconciled Depreciation,18705000.0,18935000.0,16800000.0,15551000.0,15757000.0
Reconciled Cost Of Revenue,172576000.0,170989000.0,169450000.0,182557000.0,181630000.0
EBITDA,18209000.0,22196000.0,19706000.0,26022000.0,30738000.0
EBIT,-496000.0,3261000.0,2906000.0,10471000.0,14981000.0
Net Interest Income,-3284000.0,-2883000.0,-2612000.0,-2046000.0,-2163000.0
Interest Expense,3284000.0,2883000.0,2612000.0,2046000.0,2163000.0
Normalized Income,-3017007.936508,459320.0,-2127720.0,5851672.64095,9129973.630832
Net Income From Continuing And Discontinued Operation,-2910000.0,281000.0,-2232000.0,6097000.0,9319000.0
Total Expenses,183792000.0,183029000.0,180847000.0,193008000.0,193883000.0
Rent Expense Supplemental,74803000.0,73279000.0,71627000.0,78595000.0,78329000.0
Total Operating Income As Reported,-705000.0,-677000.0,-811000.0,8833000.0,13789000.0
Diluted Average Shares,21932000.0,22127000.0,22021341.0,22139000.0,22182000.0
Basic Average Shares,21932000.0,22031000.0,22021341.0,22021000.0,22036000.0
Diluted EPS,-0.13,0.01,-0.101311,0.28,0.42
Basic EPS,-0.13,0.01,-0.101311,0.28,0.42
Diluted NI Availto Com Stockholders,-2910000.0,281000.0,-2232000.0,6097000.0,9319000.0
Net Income Common Stockholders,-2910000.0,281000.0,-2232000.0,6097000.0,9319000.0
Net Income,-2910000.0,281000.0,-2232000.0,6097000.0,9319000.0
Net Income Including Noncontrolling Interests,-2910000.0,281000.0,-2232000.0,6097000.0,9319000.0
Net Income Continuous Operations,-2910000.0,281000.0,-2232000.0,6097000.0,9319000.0
Tax Provision,-870000.0,97000.0,2526000.0,2328000.0,3499000.0
Pretax Income,-3780000.0,378000.0,294000.0,8425000.0,12818000.0
Other Income Expense,348000.0,3698000.0,3585000.0,1977000.0,1452000.0
Other Non Operating Income Expenses,209000.0,3938000.0,3717000.0,1638000.0,1192000.0
Special Income Charges,139000.0,-240000.0,-132000.0,339000.0,260000.0
Gain On Sale Of Ppe,139000.0,-240000.0,-132000.0,339000.0,260000.0
Net Non Operating Interest Income Expense,-3284000.0,-2883000.0,-2612000.0,-2046000.0,-2163000.0
Interest Expense Non Operating,3284000.0,2883000.0,2612000.0,2046000.0,2163000.0
Operating Income,-844000.0,-437000.0,-679000.0,8494000.0,13529000.0
Operating Expense,11216000.0,12040000.0,11397000.0,10451000.0,12253000.0
Other Operating Expenses,5752000.0,7179000.0,5833000.0,5305000.0,7208000.0
Selling General And Administration,5464000.0,4861000.0,5564000.0,5146000.0,5045000.0
General And Administrative Expense,5464000.0,4861000.0,5564000.0,5146000.0,5045000.0
Insurance And Claims,5464000.0,4861000.0,5564000.0,5146000.0,5045000.0
Gross Profit,10372000.0,11603000.0,10718000.0,18945000.0,25782000.0
Cost Of Revenue,172576000.0,170989000.0,169450000.0,182557000.0,181630000.0
Total Revenue,182948000.0,182592000.0,180168000.0,201502000.0,207412000.0
Operating Revenue,182948000.0,182592000.0,180168000.0,201502000.0,207412000.0
