,2024-09-30,2024-06-30,2024-03-31,2023-12-31,2023-09-30,2023-06-30
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.165637,0.004458,0.0,0.21,0.094833,
Total Unusual Items,,,,0.0,2335000.0,
Total Unusual Items Excluding Goodwill,,,,0.0,2335000.0,
Net Income From Continuing Operation Net Minority Interest,-6886000.0,-3792000.0,231000.0,-19460000.0,-4362000.0,
Reconciled Depreciation,891000.0,173000.0,148000.0,153000.0,199000.0,
EBIT,-5978000.0,-3169000.0,1050000.0,-18458000.0,-3964000.0,
Net Interest Income,-2275000.0,-869000.0,-877000.0,-845000.0,-855000.0,
Interest Expense,2275000.0,869000.0,877000.0,845000.0,855000.0,
Normalized Income,-6886000.0,-3792000.0,231000.0,-19460000.0,-4362000.0,
Net Income From Continuing And Discontinued Operation,53290000.0,-3792000.0,231000.0,-19460000.0,-2706000.0,
Total Expenses,24270000.0,30886000.0,22905000.0,40443000.0,30259000.0,
Diluted Average Shares,12222881.0,12222881.0,12222881.0,,12222881.0,12220331.0
Basic Average Shares,12222881.0,12222881.0,12222881.0,,12222881.0,12220331.0
Diluted EPS,4.32,-0.32,0.01,,-0.22,-0.39
Basic EPS,4.32,-0.32,0.01,,-0.22,-0.39
Diluted NI Availto Com Stockholders,52788000.0,-3950000.0,74000.0,-19441000.0,-2706000.0,
Net Income Common Stockholders,52788000.0,-3950000.0,74000.0,-19441000.0,-2706000.0,
Preferred Stock Dividends,502000.0,158000.0,157000.0,,,
Net Income,53290000.0,-3792000.0,231000.0,-19460000.0,-2706000.0,
Net Income Including Noncontrolling Interests,53290000.0,-3792000.0,231000.0,-19460000.0,-2706000.0,
Net Income Discontinuous Operations,60176000.0,,,,1656000.0,
Net Income Continuous Operations,-6886000.0,-3792000.0,231000.0,-19460000.0,-4362000.0,
Earnings From Equity Interest Net Of Tax,,228000.0,58000.0,-148000.0,72000.0,4000.0
Tax Provision,-1367000.0,-18000.0,0.0,9000.0,-457000.0,
Pretax Income,-8253000.0,-4038000.0,173000.0,-19303000.0,-4819000.0,
Other Income Expense,61000.0,160000.0,260000.0,-769000.0,109000.0,
Special Income Charges,,,,0.0,2335000.0,
Other Special Charges,,,,0.0,-2335000.0,
Net Non Operating Interest Income Expense,-2275000.0,-869000.0,-877000.0,-845000.0,-855000.0,
Interest Expense Non Operating,2275000.0,869000.0,877000.0,845000.0,855000.0,
Other Operating Expenses,3594000.0,4256000.0,4495000.0,4095000.0,4093000.0,
Total Revenue,16017000.0,26848000.0,23078000.0,21140000.0,25440000.0,
Operating Revenue,16017000.0,26848000.0,23078000.0,21140000.0,25440000.0,
Loss Adjustment Expense,15152000.0,15281000.0,10520000.0,28470000.0,20911000.0,
Net Policyholder Benefits And Claims,15152000.0,15281000.0,10520000.0,28470000.0,20911000.0,
Policyholder Benefits Gross,21880000.0,23099000.0,18718000.0,67889000.0,20651000.0,
Policyholder Benefits Ceded,6728000.0,7818000.0,8198000.0,39419000.0,-260000.0,
