,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,-1260.0,-840.0,-7783.115992,-650790.0,13652.307692,,
Tax Rate For Calcs,0.21,0.21,0.144132,0.21,0.004615,,
Normalized EBITDA,-1860000.0,-4029000.0,-5639000.0,-3650000.0,-2830000.0,,
Total Unusual Items,-6000.0,-4000.0,-54000.0,-3099000.0,2958000.0,,
Total Unusual Items Excluding Goodwill,-6000.0,-4000.0,-54000.0,-3099000.0,2958000.0,,
Net Income From Continuing Operation Net Minority Interest,-3592000.0,-5646000.0,-6235000.0,-8121000.0,-1294000.0,,
Reconciled Depreciation,1457000.0,1440000.0,1373000.0,1251000.0,1319000.0,,
Reconciled Cost Of Revenue,111121000.0,84161000.0,92662000.0,73380000.0,80299000.0,,
EBITDA,-1866000.0,-4033000.0,-5693000.0,-6749000.0,128000.0,,
EBIT,-3323000.0,-5473000.0,-7066000.0,-8000000.0,-1191000.0,,
Net Interest Income,-207000.0,-156000.0,-219000.0,-104000.0,-109000.0,,
Interest Expense,207000.0,156000.0,219000.0,104000.0,109000.0,,
Normalized Income,-3587260.0,-5642840.0,-6188783.115992,-5672790.0,-4238347.692308,,
Net Income From Continuing And Discontinued Operation,-3592000.0,-5646000.0,-6235000.0,-8121000.0,-1294000.0,,
Total Expenses,123796000.0,97555000.0,97768000.0,88395000.0,92836000.0,,
Total Operating Income As Reported,-2379000.0,-4424000.0,-9039000.0,-7761000.0,-3629000.0,,
Diluted Average Shares,27487816.0,23407905.0,21588886.0,20429791.0,19763055.0,,
Basic Average Shares,27487816.0,23407905.0,21588886.0,20429791.0,19763055.0,,
Diluted EPS,-0.13,-0.24,-0.29,-0.4,-0.07,,
Basic EPS,-0.13,-0.24,-0.29,-0.4,-0.07,,
Diluted NI Availto Com Stockholders,-3592000.0,-5646000.0,-6235000.0,-8121000.0,-1294000.0,,
Net Income Common Stockholders,-3592000.0,-5646000.0,-6235000.0,-8121000.0,-1294000.0,,
Net Income,-3592000.0,-5646000.0,-6235000.0,-8121000.0,-1294000.0,,
Net Income Including Noncontrolling Interests,-3592000.0,-5646000.0,-6235000.0,-8121000.0,-1294000.0,,
Net Income Continuous Operations,-3592000.0,-5646000.0,-6235000.0,-8121000.0,-1294000.0,,
Tax Provision,62000.0,17000.0,-1050000.0,17000.0,-6000.0,,
Pretax Income,-3530000.0,-5629000.0,-7285000.0,-8104000.0,-1300000.0,,
Other Income Expense,-950000.0,-1053000.0,-1039000.0,-3337000.0,2438000.0,,
Other Non Operating Income Expenses,-944000.0,-1049000.0,-985000.0,-238000.0,-520000.0,,
Special Income Charges,-6000.0,-4000.0,-54000.0,-3099000.0,2958000.0,,
Gain On Sale Of Business,0.0,,0.0,0.0,2958000.0,,
Other Special Charges,6000.0,4000.0,54000.0,3099000.0,,,
Net Non Operating Interest Income Expense,-207000.0,-156000.0,-219000.0,-104000.0,-109000.0,,
Total Other Finance Cost,,,,,,105000.0,94000.0
Interest Expense Non Operating,207000.0,156000.0,219000.0,104000.0,109000.0,,
Operating Income,-2373000.0,-4420000.0,-6027000.0,-4662000.0,-3629000.0,,
Operating Expense,11771000.0,12508000.0,4254000.0,14208000.0,11764000.0,,
Other Operating Expenses,,,,2293000.0,2676000.0,2109000.0,2109000.0
Depreciation Amortization Depletion Income Statement,553000.0,554000.0,521000.0,444000.0,546000.0,,
Depreciation And Amortization In Income Statement,553000.0,554000.0,521000.0,444000.0,546000.0,,
Research And Development,1839000.0,1937000.0,735000.0,2044000.0,1555000.0,,
Selling General And Administration,9379000.0,10017000.0,10077000.0,9427000.0,9663000.0,,
Selling And Marketing Expense,1404000.0,1370000.0,3670000.0,767000.0,1332000.0,,
General And Administrative Expense,7975000.0,8647000.0,6407000.0,8660000.0,8331000.0,,
Other Gand A,7975000.0,8647000.0,6407000.0,8660000.0,8331000.0,,
Gross Profit,9398000.0,8088000.0,-1773000.0,9546000.0,8135000.0,,
Cost Of Revenue,112025000.0,85047000.0,93514000.0,74187000.0,81072000.0,,
Total Revenue,121423000.0,93135000.0,91741000.0,83733000.0,89207000.0,,
Operating Revenue,115979000.0,93135000.0,87668000.0,78563000.0,83125000.0,,
